Mol,Temp,y,y_pred
003buta_12,282.15,1.639918394,1.7339287
128isop_541,312.85,-1.885936515,-1.8764699
0044met,298.0,-5.11,-5.406363
121meth_491,302.85,-2.812281818,-2.688828
056buta_230,283.19,-5.059753233,-5.28888
006hydr_26,303.15,-10.05736117,-9.816213
241fluo_969,312.75,-0.449391296,-0.5011978
001tetr_1,293.15,-0.021042558,-0.04254651
003buta_12,298.15,2.145568466,2.158867
153ethy_629,318.25,-2.428263355,-2.3024697
156ethy_639,333.25,-1.884597912,-1.9554083
003buta_12,331.15,2.895189498,2.827931
173buty_702,303.45,-2.404858734,-2.417265
115nmet_477,373.15,-1.70380854,-1.4106908
080dich_331,333.15,-0.24744204,-0.2751894
260ethy_1031,273.15,-3.007277515,-3.052694
124meth_515,312.65,-4.367732717,-4.383833
057trim_232,363.15,-2.871662547,-2.9746447
133acet_570,303.15,-3.732514437,-3.5463352
068nitr_275,303.15,-3.639584895,-3.9034336
252phen_995,304.0,-3.610913408,-3.5042772
209dich_853,363.15,-0.297609973,-0.31840897
001tetr_1,298.15,0.107714514,0.07437897
059dich_237,338.35,-0.463089925,-0.3671627
217buty_888,303.15,-4.134370245,-4.071488
229ethe_940,298.0,1.323196131,1.3487332
238form_957,283.0,-6.936272216,-6.650076
266dime_1063,293.0,2.82,2.729051
059dich_237,373.15,-0.110164556,0.21894264
125dibu_519,282.45,-1.689896327,-1.6995087
152dime_628,343.15,-3.162799401,-3.3262563
test0012,298.0,-2.93,-3.1052158
206prop_838,292.45,-2.694804657,-2.6386714
213octa_875,363.25,-1.41430983,-1.3876277
080dich_331,323.15,-0.377550539,-0.43837643
0519dim_chloroform,298.0,-8.38,-8.281552
020nitr_91,293.15,-4.052836566,-3.8675199
0023str,298.0,0.61,0.8116379
205hept_828,372.25,4.739019976,4.576851
093pyrr_383,273.15,-6.356643688,-6.3638554
006hydr_26,293.15,-10.27941135,-9.993778
259prop_1021,363.65,-0.52840563,-0.6103065
n008_carbontet,298.0,-9.13,-8.149855
177trie_722,363.15,-0.760178797,-0.8270904
214acry_885,301.15,-3.16626894,-3.1906874
114dipr_467,298.15,-1.197372556,-1.0800954
107meth_432,361.85,-4.417410364,-4.3380866
0022pro_methanol,298.0,-1.29,-1.7641088
147hydr_614,333.15,-8.934136717,-8.712282
001tetr_1,323.15,0.6708965,0.54184437
091buta_380,303.15,-2.81116366,-2.9780104
0403thi,298.0,-10.4,-10.264528
064prop_265,363.15,-2.806217667,-2.7909133
0442pho,298.0,-4.09,-4.7541456
010brom_40,283.15,-0.898539451,-0.7661028
106pent_428,313.25,2.731728881,2.7567549
094trim_384,348.15,-5.401240315,-5.1448345
214acry_885,332.15,-2.866081183,-2.9097428
239cisd_958,313.15,-0.775978221,-0.7141535
155npro_638,308.15,-0.226494635,-0.24994779
0579pyy_chloroform,298.0,-5.5,-5.4709616
110meth_451,323.15,-5.544218918,-5.4016304
002dime_2,323.15,-1.098126949,-1.4203229
244dich_977,321.05,-1.38968972,-1.3558909
019dich_90,290.15,-0.05364625,-0.2981155
064prop_265,353.15,-3.004395227,-3.0115683
173buty_702,353.25,-1.191799389,-1.4638449
271isob_1080,282.95,-2.62446661,-2.6700892
229ethe_940,346.05,1.977222347,2.068091
138isob_577,292.85,-2.542194386,-2.7033002
163cycl_666,298.0,0.4,0.36765385
test3019,298.0,-6.71,-6.986652
0058hep,298.0,-4.24,-4.478051
197trif_794,343.15,-3.35900261,-3.4477825
0168chl,298.0,-0.25,-0.44327974
0409clb,298.0,0.07,0.09619188
032pipe_131,273.15,-6.06922275,-6.218116
149etha_616,335.55,2.543441102,2.3164134
246meth_979,303.15,-6.992088213,-7.126406
148chlo_615,323.15,-0.813404623,-0.7698426
0099but,298.0,-2.55,-2.7630324
test1027,298.0,-5.7,-5.652872
038diis_151,273.15,-2.418347577,-2.322629
047prop_200,313.15,1.441233634,1.4714556
0405hex,298.0,3.94,3.537353
004isob_15,313.15,-3.071465156,-3.1107602
192tric_778,307.75,-0.007995594,-0.09404755
167cisd_673,303.0,1.75,1.5869379
250nitr_991,333.15,-10.08196497,-9.853792
048urea_201,293.15,-14.0047443,-14.094606
048urea_201,327.92,-13.24933049,-12.971952
088tolu_370,283.0,-1.215177449,-1.1727924
157mxyl_645,293.0,-0.923067289,-0.9742614
059dich_237,297.75,-1.401045226,-1.321885
0085non,298.0,-2.67,-3.0093288
055nitr_229,323.15,-9.13866045,-9.023613
195meth_783,343.15,-3.897321781,-4.0015364
156ethy_639,302.85,-2.610678747,-2.636873
214acry_885,341.15,-2.803291617,-2.8364007
0104dim_chloroform,298.0,-3.69,-3.9633458
134brom_571,308.15,-1.245550445,-1.248154
n011,298.0,-5.55,-5.2039766
0246eth_chloroform,298.0,-7.16,-6.795865
208tetr_850,273.15,-3.261207568,-3.1710827
259prop_1021,282.75,-2.790065852,-2.776771
048urea_201,273.15,-14.47672805,-14.569941
232meth_949,288.2,-6.310063116,-6.3253484
035oxyl_138,318.0,-0.437049832,-0.3119104
260ethy_1031,333.35,-1.173988491,-1.5272061
163cycl_666,303.0,0.53,0.50868917
083hexa_352,323.15,2.910936629,2.7420926
147hydr_614,353.15,-8.62758483,-8.4284115
211pent_864,293.05,-2.660621321,-2.8880496
155npro_638,283.0,-0.940807196,-0.90423965
192tric_778,273.15,-0.945575298,-0.88760483
197trif_794,353.15,-3.196867499,-3.2499406
088tolu_370,313.0,-0.533159675,-0.6005306
122pipe_500,313.15,-6.670132914,-6.9415827
064prop_265,333.15,-3.448113625,-3.579863
152dime_628,313.15,-3.875964922,-4.038125
177trie_722,333.15,-1.633802247,-1.8366123
124meth_515,363.65,-2.788684598,-2.7737272
185acen_753,277.1,-3.78300338,-3.771768
183vale_749,333.15,-2.899924229,-2.957559
063octa_255,353.25,-1.742059368,-1.8941325
042cycl_160,343.65,-4.031408428,-4.0619698
156ethy_639,282.85,-3.20081136,-3.1247194
0161dic,298.0,-1.36,-1.3574896
0186bro_chloroform,298.0,-6.07,-6.037427
268meth_1075,283.25,-4.800591345,-4.81567
155npro_638,318.15,-0.004516826,-0.083720684
090nmet_375,303.15,-7.538538473,-7.8047276
0008noc,298.0,2.89,2.6689458
064prop_265,323.15,-3.694593404,-3.7730103
test2024,298.0,-5.22,-5.122048
087meth_361,282.85,-5.457436485,-5.7351146
197trif_794,283.15,-4.713694952,-4.8236647
0112Nme,298.0,-7.77,-8.064666
153ethy_629,311.15,-2.50632527,-2.3726552
231ally_947,283.15,-3.960870597,-4.1768513
100tetr_405,343.15,2.766384478,2.4512258
025meth_96,313.55,-4.041172826,-4.2026734
099prop_404,277.15,1.399295679,1.5469537
089diet_371,333.15,-0.794320858,-0.7125881
100tetr_405,283.15,1.576137572,1.1636755
0048pro,298.0,-4.76,-4.8600864
068nitr_275,293.15,-3.803245117,-4.1011453
153ethy_629,348.65,-2.248239959,-1.9212933
213octa_875,353.15,-1.674385857,-1.7481465
035oxyl_138,343.0,-0.006255404,0.08465862
0090hex_carbontet,298.0,-6.99,-6.856933
026prop_100,343.65,-1.782762501,-2.0642405
157mxyl_645,303.0,-0.632012993,-0.7260871
121meth_491,282.15,-3.55856921,-3.4249368
0053phe_chloroform,298.0,-7.14,-7.0603604
test1003,298.0,-2.1,-2.0871568
047prop_200,305.15,1.311890157,1.3443017
072meth_293,344.65,2.708387021,2.4731102
262cycl_1049,353.15,-4.400300113,-4.3350024
215nndi_886,307.8,-7.479876192,-7.378982
108hexy_433,373.15,-2.07576991,-2.1192398
102hexa_410,313.15,-3.299323604,-3.3993726
164meth_670,343.75,-2.263389626,-2.2777276
069meth_276,313.15,-2.411005092,-2.6195633
155npro_638,308.0,-0.209371134,-0.25319362
053tetr_227,343.15,-0.434904564,-0.38183904
064prop_265,273.15,-5.171863421,-5.304409
0076but_carbontet,298.0,-4.09,-3.7246337
109ethy_443,283.0,1.23,1.0587115
0060dim,298.0,-1.92,-1.8467796
0214tri,298.0,-0.12,-0.57464075
162phen_665,329.45,-5.598464235,-5.836024
108hexy_433,353.15,-2.427255069,-2.3350978
042cycl_160,303.85,-5.343398235,-5.4485064
0142die_chloroform,298.0,-6.4,-6.4147773
0008noc_carbontet,298.0,-5.39,-4.6862884
041ethy_159,333.15,-4.264823524,-4.1546874
131hept_553,343.25,-1.747477709,-1.914657
249cycl_989,288.15,0.957457028,0.8124528
0200tet,298.0,3.16,2.9366899
235acet_952,333.15,-8.875846101,-9.03277
063octa_255,302.75,-3.591539376,-3.8656309
107meth_432,333.15,-4.856136861,-4.931448
239cisd_958,343.15,-0.272855793,-0.28755116
048urea_201,346.26,-12.80310128,-12.47086
174hexa_712,298.15,2.537811027,2.4701781
229ethe_940,322.15,1.693899299,1.7436118
063octa_255,363.65,-1.521925046,-1.5987678
179cycl_732,317.95,0.635698943,0.6795268
241fluo_969,320.85,-0.346068004,-0.35735965
095pent_387,333.25,-2.540916889,-2.3997395
232meth_949,283.25,-6.409737351,-6.4505157
003buta_12,298.0,2.145568466,2.1554494
096meth_391,353.35,-2.315667152,-2.4504695
test1035,298.0,-5.4,-5.203392
163cycl_666,278.0,-0.19,-0.19868946
117chlo_487,304.15,-2.329083428,-2.352296
194pent_782,293.15,-1.65938644,-1.7382166
180meth_733,283.25,-4.904186753,-5.030094
215nndi_886,283.15,-8.095251308,-7.927982
107meth_432,359.85,-4.408190809,-4.3836784
0198chl,298.0,-0.77,-0.7917726
032pipe_131,373.15,-3.124536331,-3.1353211
121meth_491,312.65,-2.531319986,-2.3606377
269chlo_1078,323.15,-0.441638177,-0.6350205
217buty_888,273.15,-5.168854401,-5.4086237
027oxop_109,288.0,-6.980948825,-6.8915873
125dibu_519,304.05,-0.816720587,-0.8975229
025meth_96,282.95,-4.988967063,-5.1212363
0245thi_chloroform,298.0,-5.83,-5.5820932
046ethy_190,282.85,-4.875063077,-4.915199
177trie_722,313.15,-2.375372389,-2.5100422
058phen_233,283.15,-6.751341682,-6.699158
152dime_628,323.15,-3.624062805,-3.7855093
0047pro_chloroform,298.0,-4.41,-4.378169
231ally_947,353.15,-3.035741166,-3.0791607
030meth_125,323.45,-2.46521896,-2.517485
110meth_451,333.15,-5.252691772,-5.1736937
103brom_414,273.15,-1.176487204,-1.1625687
046ethy_190,343.35,-2.644201421,-2.7595234
0074ben_chloroform,298.0,-7.09,-7.047354
206prop_838,273.15,-3.387435413,-3.116788
test3001,298.0,-14.83,-14.306091
0206tri,298.0,1.77,1.6894336
088tolu_370,277.5,-1.408874995,-1.3619262
014pent_65,343.15,-1.56161722,-1.6825352
135dich_572,278.15,-4.129418615,-4.59599
024chlo_95,363.15,1.336335,1.1213727
263isob_1051,273.15,-4.627869556,-4.3853307
214acry_885,309.15,-3.073970804,-3.0877569
148chlo_615,298.15,-1.115078831,-1.1531799
108hexy_433,343.15,-2.647132539,-2.5153353
005dipr_16,273.15,-4.925784771,-5.1930833
0098met,298.0,-2.57,-2.6728516
104buty_415,304.35,-1.595120936,-1.9573169
229ethe_940,294.65,1.261640055,1.2832127
258hexa_1012,303.15,-3.129931999,-3.0801122
081hexa_332,323.15,-3.213717153,-3.5388758
081hexa_332,273.15,-5.187169488,-5.6459913
215nndi_886,273.15,-8.362788687,-8.298421
063octa_255,288.15,-4.387170512,-4.5825386
123dibu_505,373.15,-0.422212316,-0.43191195
153ethy_629,289.05,-2.783711052,-2.7219572
272prop_1085,303.15,-0.845661304,-0.996475
099prop_404,285.45,1.679741715,1.7389522
059dich_237,332.35,-0.559777961,-0.49337482
110meth_451,363.15,-4.462532609,-4.6186223
238form_957,313.15,-6.372118413,-6.0799985
008cycl_28,302.95,-4.919336912,-4.9348536
268meth_1075,323.15,-3.357020088,-3.5805805
089diet_371,298.15,-1.584606724,-1.5197395
241fluo_969,333.25,-0.136699709,-0.14389467
