Mol,Temp,y,y_pred
0228met_carbontet,298.0,-2.53,-2.0277262
0094met,298.0,-2.93,-2.526288
172pent_692,309.65,-2.144967157,-1.4975799
099prop_404,288.65,1.762369744,1.5993799
192tric_778,283.15,-0.597610479,-0.4874885
038diis_151,313.95,-0.629103759,-0.53322625
151tetr_627,298.15,0.076561852,0.14065349
231ally_947,283.15,-3.960870597,-3.6985989
012prop_53,317.85,-4.295918919,-3.8690228
108hexy_433,293.15,-4.22418113,-4.252217
0057pcr_chloroform,298.0,-7.59,-6.210386
151tetr_627,323.15,0.69640101,0.50011885
059dich_237,278.15,-1.99842985,-1.8029823
249cycl_989,318.35,1.48783732,1.5560118
155npro_638,358.95,0.768913733,0.5458194
023hexa_94,298.0,-0.240768122,0.27722192
0041nap,298.0,-2.39,-2.216697
148chlo_615,303.15,-0.995258725,-1.0510648
128isop_541,323.15,-1.580542656,-0.9878898
263isob_1051,363.35,-2.665002844,-2.1599426
0223die,298.0,-1.63,-1.4342068
106pent_428,293.15,2.184007551,1.8809348
024chlo_95,363.15,1.336335,1.5778064
159chlo_656,324.25,-8.622317829,-6.957642
233tetr_950,303.15,3.220275517,3.7119026
0014tri,298.0,2.85,2.2592463
169tric_679,313.15,-1.59275208,-1.454518
151tetr_627,313.15,0.471886186,0.36400306
172pent_692,303.75,-2.312040648,-1.6546917
152dime_628,353.15,-2.952603038,-2.5244565
147hydr_614,323.15,-9.115728458,-8.740795
172pent_692,273.15,-3.529375033,-2.5689642
173buty_702,298.15,-2.634518571,-1.950245
193meth_779,372.25,4.238722476,3.7089562
206prop_838,292.45,-2.694804657,-2.061621
242tric_970,275.15,-1.235202388,-0.8745255
152dime_628,373.15,-2.571168827,-2.420476
227hept_923,333.35,-2.031519017,-1.8732014
021benz_92,313.15,-6.278127244,-6.070235
095pent_387,303.75,-3.183309055,-2.719627
120dibr_490,293.15,-2.057093493,-1.8369998
140tric_586,313.15,1.761679364,2.0603633
169tric_679,353.15,-1.018630707,-0.6240574
201cume_815,308.09,-0.308971774,-0.16945064
214acry_885,358.15,-2.729364422,-2.4511263
097trim_399,308.0,-0.523649602,-0.4743153
046ethy_190,304.05,-3.88011834,-3.5902839
115nmet_477,303.15,-3.695654158,-3.4902363
029pent_116,293.15,-4.411444556,-4.3275294
101dime_406,353.35,-0.327274192,-0.52548873
148chlo_615,279.15,-1.498182527,-1.3084205
149etha_616,285.45,1.655352459,1.5833193
195meth_783,283.15,-5.382949169,-5.0823812
100tetr_405,273.15,1.28353519,1.5031439
072meth_293,324.95,2.48063526,2.1286626
108hexy_433,323.15,-3.179489724,-3.0440173
251brom_992,293.15,-0.719299791,-0.6960456
215nndi_886,289.4,-7.874543499,-7.586527
0176pdi,298.0,-1.01,-1.4394964
243meth_971,353.25,-3.03919684,-2.964869
213octa_875,283.15,-4.564810381,-4.3977647
214acry_885,283.15,-3.416067144,-3.3247244
100tetr_405,343.15,2.766384478,2.9556308
173buty_702,282.25,-3.143161469,-2.3563151
076meth_314,303.15,-6.405650801,-6.140904
003buta_12,282.15,1.639918394,1.4032084
229ethe_940,290.25,1.17781484,0.99359477
196ethy_784,333.25,-1.005207304,-0.5866846
108hexy_433,273.15,-5.097688308,-4.755445
075dime_305,298.0,3.02,2.5561357
0058hep_carbontet,298.0,-6.49,-5.2066245
0075pro,298.0,-3.85,-3.4415927
169tric_679,283.15,-2.288450104,-2.029101
051buty_215,353.35,-1.040496772,-0.493245
