Mol,Temp,y,y_pred
177trie_722,313.15,-2.375372389,-2.472931
047prop_200,300.15,1.220266044,0.9726713
115nmet_477,323.15,-2.991143212,-2.8512392
107meth_432,349.05,-4.608326482,-4.8416786
256hexa_1007,293.15,-0.155902375,0.12640405
228dime_933,292.95,-6.647583242,-6.2668037
083hexa_352,313.15,2.673541725,2.7946622
240meth_959,303.65,-4.843939403,-4.756126
257dime_1010,363.15,-0.956685082,-0.8696697
213octa_875,313.45,-3.051512041,-3.009855
038diis_151,273.15,-2.418347577,-2.4529846
190pxyl_776,303.0,-0.581591751,-0.75962126
024chlo_95,323.15,0.712500834,0.42210793
240meth_959,363.65,-3.091480607,-2.853212
248tric_988,321.05,-1.974097641,-1.7889168
011pent_43,303.75,-4.321018786,-4.179352
039dime_156,343.55,-1.714437823,-1.7104164
178cycl_728,278.0,0.32,0.16878295
036furf_139,300.35,-5.200733622,-5.1882124
033diet_133,273.15,-2.635320039,-2.540936
011pent_43,298.0,-4.533571514,-4.336273
179cycl_732,277.95,-0.331659558,-0.50935316
166chlo_672,288.15,-1.162818197,-1.2389008
232meth_949,278.2,-6.727988089,-6.679639
100tetr_405,373.15,3.092499701,2.9325693
266dime_1063,283.0,2.37,2.1109211
0076but_chloroform,298.0,-5.43,-4.4868574
036furf_139,353.15,-4.569681962,-4.583804
095pent_387,283.15,-3.796093867,-3.699245
0095eth_carbontet,298.0,-4.4,-4.550042
test1055,298.0,-12.7,-13.478646
110meth_451,313.15,-5.850535329,-6.152277
077meth_318,293.15,-4.363557785,-4.0816813
026prop_100,293.15,-2.964212551,-3.0777078
037hept_141,313.45,-3.261570612,-2.9628801
081hexa_332,343.15,-2.667731292,-2.2889314
208tetr_850,283.15,-2.931147312,-2.8167462
167cisd_673,283.0,1.04,0.86802125
152dime_628,313.15,-3.875964922,-3.8212879
0134nit_carbontet,298.0,-6.92,-6.1174107
163cycl_666,283.0,-0.04,-0.035035133
180meth_733,343.15,-3.062984443,-2.9797645
036furf_139,298.0,-5.21605486,-5.2065277
080dich_331,273.15,-1.449839851,-1.4706116
002dime_2,273.15,-3.153533855,-3.5271235
0050met_methanol,298.0,-5.31,-4.681946
0075pro,298.0,-3.85,-3.83344
153ethy_629,318.25,-2.428263355,-2.3167098
173buty_702,298.15,-2.634518571,-2.5768802
0044met_chloroform,298.0,-3.32,-2.8645759
013hept_55,313.15,-3.297459775,-3.269877
151tetr_627,283.15,-0.368107479,-0.4620973
162phen_665,348.15,-5.252259092,-5.4473267
0203bro,298.0,0.52,0.1966002
265dime_1062,343.15,-3.300894326,-3.3487396
253dich_996,308.15,-1.084654094,-1.1799182
0048pro_chloroform,298.0,-4.28,-3.8290026
064prop_265,373.15,-2.623245268,-3.0270472
011pent_43,333.15,-3.424571919,-3.3061678
069meth_276,283.15,-2.918418535,-3.1013865
174hexa_712,293.15,2.346586749,2.171193
262cycl_1049,283.15,-5.613114935,-5.177129
n191,298.0,-16.59,-16.72551
063octa_255,273.15,-5.253406789,-5.108735
070prop_277,285.65,-2.802494424,-2.6458137
072meth_293,287.85,1.87719547,2.134537
051buty_215,313.05,-1.955185822,-1.8659537
047prop_200,323.15,1.602838206,1.3237298
166chlo_672,318.15,-0.475440231,-0.781929
258hexa_1012,303.15,-3.129931999,-3.0938363
011pent_43,363.15,-2.730041311,-2.4686368
100tetr_405,313.15,2.255913311,2.0425737
257dime_1010,293.15,-2.006972625,-1.9382734
192tric_778,283.15,-0.597610479,-0.84518385
260ethy_1031,323.25,-1.412846123,-1.3668271
"1,3-butadiene_methanol",298.0,-2.15,-1.8647287
172pent_692,273.15,-3.529375033,-3.3923883
057trim_232,353.15,-3.03273957,-2.9860315
190pxyl_776,273.15,-1.46014369,-1.3534805
0220tri_carbontet,298.0,-7.24,-6.703725
255cycl_1006,298.15,0.775682315,0.5915468
204meth_822,323.25,-2.355004893,-2.480125
010brom_40,273.15,-1.236706369,-0.94495463
186fluo_754,333.15,0.190940015,0.04463601
0442pho,298.0,-4.09,-4.418787
212chlo_874,298.15,-0.563700393,-0.5982338
233tetr_950,373.15,4.00748133,4.1463203
167cisd_673,278.0,0.84,0.7237413
233tetr_950,303.15,3.220275517,3.500818
0068ani_chloroform,298.0,-6.24,-5.8913035
162phen_665,361.85,-5.109545847,-5.2690125
117chlo_487,277.15,-3.030028247,-3.31388
180meth_733,303.35,-4.152846901,-4.0727015
110meth_451,363.15,-4.462532609,-4.8468347
063octa_255,333.45,-2.36261152,-2.4641504
080dich_331,283.15,-1.182757165,-1.2689937
149etha_616,293.15,1.787521811,1.5396087
154meth_632,302.85,-2.602390349,-2.5382862
0126eth,298.0,-3.89,-3.9049296
0088but,298.0,-6.36,-6.3643007
007meth_27,273.15,-5.110329172,-5.315897
026prop_100,282.65,-3.304415868,-3.381259
106pent_428,283.15,1.853306741,1.7279508
005dipr_16,303.15,-3.432771546,-3.596944
026prop_100,343.65,-1.782762501,-1.8351501
0090hex_chloroform,298.0,-7.51,-6.8687134
254octa_1000,273.15,-5.474643711,-5.1758986
0039mxy_chloroform,298.0,-5.86,-5.5682926
104buty_415,304.35,-1.595120936,-1.6613549
207anis_848,363.85,-1.437752595,-1.6409187
069meth_276,293.15,-2.717594719,-2.923088
0041nap,298.0,-2.39,-2.4643297
221isop_900,347.75,-1.434412334,-1.498186
095pent_387,293.15,-3.43532385,-3.4290333
083hexa_352,323.15,2.910936629,3.051524
054trif_228,303.15,-4.010010508,-3.7553098
0242dii_chloroform,298.0,-3.78,-3.996023
053tetr_227,353.15,-0.300695063,-0.34609365
029pent_116,273.15,-5.159292114,-4.9386797
207anis_848,354.35,-1.531714178,-1.7471063
229ethe_940,294.65,1.261640055,1.0857384
0230eth_chloroform,298.0,-7.72,-7.335539
test1023,298.0,-5.7,-5.6245756
230bisc_941,313.45,-4.303014403,-4.2241306
066etha_268,373.15,-5.068901033,-5.41971
0131nit_carbontet,298.0,-4.49,-4.0647097
153ethy_629,337.05,-2.285683859,-2.0792105
172pent_692,343.35,-1.262428551,-1.1789448
039dime_156,332.95,-1.90964401,-1.8653938
080dich_331,303.15,-0.707641836,-0.814832
005dipr_16,333.15,-2.29432008,-2.4584782
266dime_1063,293.0,2.82,2.4936101
253dich_996,313.15,-0.995957692,-1.0790701
065chlo_267,313.15,-0.761777639,-0.8432243
023hexa_94,303.71,-0.164214117,-0.07364237
063octa_255,283.15,-4.67994887,-4.529341
063octa_255,363.65,-1.521925046,-1.5133023
096meth_391,293.15,-4.161143425,-4.0664673
test2023,298.0,3.43,3.1512954
011pent_43,353.15,-2.956979788,-2.7334354
259prop_1021,282.75,-2.790065852,-2.7323942
091buta_380,303.15,-2.81116366,-2.7553964
182trim_748,363.14,0.573838175,0.50703645
217buty_888,353.15,-2.879411546,-2.925529
207anis_848,283.35,-3.191071389,-2.8110547
029pent_116,293.15,-4.411444556,-4.194316
0042ant,298.0,-4.23,-3.513232
228dime_933,342.95,-5.642854251,-5.245635
253dich_996,288.85,-1.469181578,-1.6487412
095pent_387,343.25,-2.346348812,-2.3244615
091buta_380,313.15,-2.558076085,-2.5426316
174hexa_712,298.15,2.537811027,2.3072793
072meth_293,298.35,2.075410348,2.243623
test1058,298.0,-11.2,-11.239026
108hexy_433,323.15,-3.179489724,-3.225463
253dich_996,333.15,-0.664859005,-0.74741614
033diet_133,298.0,-1.96205623,-1.9055882
224benz_919,288.0,-4.346122766,-4.1196957
130nitr_552,313.15,-3.820862473,-3.709468
217buty_888,373.15,-2.525550892,-2.617997
190pxyl_776,308.0,-0.431182611,-0.63046134
218tetr_891,283.15,-5.376648747,-5.078105
0100met_carbontet,298.0,-6.39,-5.661626
081hexa_332,333.35,-2.889550266,-2.60785
0170chl,298.0,-0.57,-0.54675937
036furf_139,363.15,-4.479215247,-4.37401
257dime_1010,373.15,-0.886477098,-0.8086209
047prop_200,298.15,1.17885675,0.93771625
195meth_783,373.15,-3.423128554,-3.6386924
156ethy_639,343.35,-1.67546489,-1.5717101
0100met,298.0,-2.49,-2.187962
166chlo_672,298.15,-0.950075497,-1.0166881
234brom_951,313.15,-1.156333491,-1.0214983
170meth_681,284.0,-2.769478834,-2.7159455
173buty_702,323.15,-1.910155044,-2.007163
149etha_616,322.25,2.351044335,2.0158336
229ethe_940,333.35,1.83601598,1.6859808
013hept_55,352.95,-1.91221043,-2.2858703
011pent_43,293.35,-4.69865002,-4.4627733
111prop_455,303.15,-3.335733398,-3.2767017
n009,298.0,-5.56,-6.223092
145buty_600,273.15,-4.17457841,-3.9143023
257dime_1010,273.15,-2.401267881,-2.3101451
265dime_1062,303.15,-4.428958605,-4.2985687
096meth_391,282.85,-4.590867628,-4.5418253
262cycl_1049,343.65,-4.482345777,-4.3559504
0097pro_carbontet,298.0,-5.03,-5.1181264
063octa_255,288.15,-4.387170512,-4.232644
chloropentafluoroethane_methanol,298.0,-0.6,-0.71141577
026prop_100,303.15,-2.643458704,-2.7442913
074octa_295,308.15,3.327066996,3.037564
0239oct,298.0,-2.88,-2.997042
0122Nme_carbontet,298.0,-6.58,-5.19617
224benz_919,323.15,-3.615568157,-3.5001006
054trif_228,373.15,-2.500425208,-2.5977094
094trim_384,348.15,-5.401240315,-4.955269
072meth_293,285.05,1.822430337,2.100582
240meth_959,313.25,-4.499544471,-4.3792067
265dime_1062,353.15,-3.075440027,-3.158
092meth_382,343.15,-3.550560615,-3.6138225
065chlo_267,275.15,-1.648547653,-1.3702251
254octa_1000,343.15,-2.96037008,-3.1247747
0401amia,298.0,-9.63,-9.622899
029pent_116,313.15,-3.709650326,-3.4501762
149etha_616,335.55,2.543441102,2.1913083
073meth_294,283.15,-5.210837432,-5.112481
0121met,298.0,-4.94,-5.2007475
236ethy_953,313.15,-4.56496061,-5.1460223
test1046,298.0,-2.5,-2.0904474
0125dim,298.0,-4.6,-4.90544
212chlo_874,323.15,-0.184406438,-0.29392302
236ethy_953,303.15,-4.827857742,-5.2179875
203pent_817,323.15,-3.545741211,-3.597298
221isop_900,293.05,-2.731186652,-2.6522515
182trim_748,333.14,0.086819894,0.032206774
120dibr_490,313.15,-1.688353211,-1.807996
235acet_952,293.15,-9.891809289,-9.770125
241fluo_969,273.15,-1.400428427,-1.2307262
218tetr_891,363.15,-3.561197208,-3.382094
041ethy_159,363.15,-3.61192422,-3.6444736
0122Nme,298.0,-4.68,-4.376977
114dipr_467,323.15,-0.462276033,-0.39902472
198isoq_797,289.25,-5.713232672,-5.705315
0089pen_chloroform,298.0,-6.61,-6.3042336
0172Edi,298.0,-0.76,-0.9246422
227hept_923,322.95,-2.298559617,-2.2592638
036furf_139,293.15,-5.314511923,-5.2470427
163cycl_666,278.0,-0.19,-0.208107
180meth_733,363.15,-2.631810977,-2.4673703
052diet_222,363.15,-0.407577456,-0.2606461
053tetr_227,313.15,-0.971944139,-1.0936849
258hexa_1012,292.95,-3.418887437,-3.3706222
220tric_899,308.15,-0.349078486,-0.49667692
203pent_817,363.15,-2.853051763,-2.677643
024chlo_95,303.15,0.231435327,-0.033200264
258hexa_1012,333.65,-2.352053899,-2.534411
029pent_116,298.15,-4.219527138,-4.0038915
262cycl_1049,273.15,-5.833420831,-5.292515
036furf_139,300.15,-5.204597757,-5.189785
0057pcr_chloroform,298.0,-7.59,-6.430113
068nitr_275,313.15,-3.485145461,-3.4507124
054trif_228,363.15,-2.675583468,-2.6095257
249cycl_989,283.15,0.837365765,0.40149856
037hept_141,323.15,-2.884875132,-2.6576939
065chlo_267,297.95,-1.122300538,-1.0399305
072meth_293,293.65,1.988953675,2.2012622
n203_chloroform,298.0,-15.03,-14.586855
240meth_959,282.65,-5.693129143,-5.598078
253dich_996,298.05,-1.290328086,-1.428442
203pent_817,283.15,-4.600151751,-4.5991817
164meth_670,323.25,-2.746119626,-2.7189612
091buta_380,283.15,-3.437011306,-3.1948638
test1057,298.0,-4.1,-3.6811762
n009_chloroform,298.0,-8.23,-7.4147663
0409clb,298.0,0.07,-0.053328395
096meth_391,303.15,-3.79835408,-3.775782
254octa_1000,283.15,-5.020209611,-4.892208
076meth_314,343.15,-5.358716788,-5.5094795
013hept_55,302.95,-3.697353627,-3.6361055
061cycl_241,363.65,-3.596521815,-3.2809494
0020cis,298.0,1.58,1.2624757
135dich_572,288.15,-3.740361212,-4.251025
0238met,298.0,-2.04,-1.9896581
212chlo_874,303.15,-0.483434763,-0.53883374
189nmet_775,308.4,-6.300907807,-6.1578712
092meth_382,273.15,-5.413802642,-5.2241507
129naph_551,298.4,-2.373204205,-2.4885368
083hexa_352,283.15,1.934501778,2.0404375
245pyri_978,293.15,-4.817954184,-4.941891
152dime_628,363.15,-2.755513182,-2.7985973
024chlo_95,333.15,0.905354568,0.6743617
0050met_chloroform,298.0,-4.48,-3.793076
105ethy_425,303.65,-3.345205454,-3.4282017
208tetr_850,333.15,-1.622110738,-1.6850111
081hexa_332,292.95,-4.294632076,-4.260401
153ethy_629,323.15,-2.388107883,-2.2517571
146hexa_604,313.15,-2.150211086,-2.2701573
151tetr_627,343.15,1.046483329,0.6973915
072meth_293,335.45,2.610019809,2.4231746
265dime_1062,333.15,-3.548293635,-3.5686133
035oxyl_138,288.0,-1.189686439,-1.1153835
095pent_387,282.85,-3.780597982,-3.7075047
187diet_755,322.85,-4.727618977,-4.9659004
041ethy_159,333.15,-4.264823524,-4.703083
0114NNd,298.0,-7.58,-7.2831
029pent_116,363.15,-2.433167853,-2.4664793
0506nit_carbontet,298.0,-3.52,-2.6557932
0098met_chloroform,298.0,-6.68,-6.1344213
114dipr_467,303.15,-1.031477534,-0.865167
065chlo_267,283.15,-1.459549623,-1.2582152
111prop_455,308.15,-3.183817182,-3.156279
060dibr_238,288.15,-2.224435774,-2.3785613
154meth_632,343.45,-1.678169048,-1.4273305
229ethe_940,290.25,1.17781484,0.9943807
129naph_551,288.3,-2.701223797,-2.7266293
173buty_702,303.15,-2.459045207,-2.4822001
097trim_399,288.0,-1.057119036,-0.85523224
095pent_387,292.45,-3.516049059,-3.4472995
258hexa_1012,273.15,-4.133221112,-4.040695
047prop_200,311.15,1.376625637,1.1540298
033diet_133,311.15,-1.640400244,-1.5958006
260ethy_1031,292.95,-2.342683358,-2.3161023
187diet_755,273.15,-6.430858733,-6.369211
174hexa_712,288.15,2.162906407,2.02925
257dime_1010,308.15,-1.676256568,-1.685195
245pyri_978,353.15,-3.624703693,-3.7880445
0422ftc_chloroform,298.0,-2.62,-2.4532256
146hexa_604,273.15,-3.602257589,-3.3897512
097trim_399,300.0,-0.753431734,-0.59540284
0217wat_chloroform,298.0,-2.05,-2.0194993
156ethy_639,353.45,-1.486981172,-1.2554607
228dime_933,302.85,-6.421453376,-6.0658026
162phen_665,373.15,-4.947410702,-5.135025
012prop_53,298.0,-4.756320792,-4.8400583
028cycl_111,353.45,-4.086509759,-3.957258
186fluo_754,293.15,-0.290147175,-0.42405367
245pyri_978,363.15,-3.482311319,-3.6227736
159chlo_656,334.25,-8.498912021,-8.612886
190pxyl_776,275.0,-1.400165115,-1.3279327
002dime_2,313.65,-1.398201376,-1.8750453
236ethy_953,323.15,-4.333950227,-5.0142546
230bisc_941,324.25,-3.917292574,-3.9571311
test1021,298.0,-1.5,-1.4194626
044hept_177,353.15,-1.981786962,-1.8975972
062hexa_251,363.15,-2.996138327,-3.1823244
0104dim_carbontet,298.0,-2.75,-2.0183973
190pxyl_776,298.0,-0.705729551,-0.8897151
060dibr_238,313.15,-1.76478814,-2.0209932
test1025,298.0,-9.9,-9.36317
198isoq_797,332.95,-4.841885744,-4.9518123
129naph_551,276.7,-3.007581574,-3.0117826
101dime_406,273.15,-2.637622407,-2.8401465
0087pro_chloroform,298.0,-5.37,-5.101756
055nitr_229,293.15,-9.738144503,-9.930048
057trim_232,363.15,-2.871662547,-2.7882886
104buty_415,282.45,-2.34364044,-2.4671278
091buta_380,323.15,-2.335159007,-2.35082
0105aze,298.0,-5.56,-4.9532337
033diet_133,281.65,-2.45752205,-2.3169217
130nitr_552,288.15,-4.434338062,-4.3507767
200meth_808,363.95,-2.580630186,-2.4111164
