Mol,Temp,y,y_pred
0175odi,298.0,-1.36,-1.3141012
154meth_632,323.15,-2.08936908,-1.9673398
140tric_586,283.15,1.181325882,1.4886405
089diet_371,313.15,-1.209484177,-0.9459814
266dime_1063,308.0,3.37,2.7980917
019dich_90,293.65,0.032747035,-0.13469219
272prop_1085,283.15,-1.292835579,-0.9419464
0055ocr,298.0,-5.87,-5.321001
009hept_30,301.19,-4.018137366,-4.011918
n018,298.0,-5.28,-5.1395884
172pent_692,343.35,-1.262428551,-1.1340218
016nona_72,323.15,-2.444330981,-2.5283296
164meth_670,273.15,-4.092715983,-3.614769
262cycl_1049,313.35,-4.954236057,-4.3144503
031pent_128,318.15,-2.985304659,-2.3203368
093pyrr_383,373.15,-3.563522445,-3.362776
103brom_414,283.15,-0.889033122,-0.8005663
096meth_391,298.15,-3.988149331,-4.059308
159chlo_656,334.25,-8.498912021,-7.611678
212chlo_874,298.15,-0.563700393,-0.6096177
044hept_177,343.45,-2.291227991,-2.4589334
165chlo_671,328.15,0.499385917,0.2771976
197trif_794,313.15,-3.939876352,-4.2261944
004isob_15,313.15,-3.071465156,-2.7016892
0186bro_carbontet,298.0,-5.85,-4.98433
241fluo_969,273.15,-1.400428427,-1.2570724
224benz_919,303.15,-4.03737186,-3.977936
094trim_384,300.15,-5.682634284,-5.6758413
173buty_702,343.35,-1.401292117,-1.3622553
031pent_128,308.15,-3.212049828,-2.5393882
0144thi_carbontet,298.0,-5.66,-5.534689
140tric_586,288.15,1.245385142,1.6176598
121meth_491,332.65,-2.010498241,-1.6483978
224benz_919,288.0,-4.346122766,-4.218183
152dime_628,313.15,-3.875964922,-3.8449526
190pxyl_776,298.0,-0.705729551,-0.54207027
145buty_600,323.15,-3.176020233,-3.0148485
249cycl_989,298.0,1.171694148,1.1217885
113brom_466,288.14,-0.988430603,-0.9871061
0041nap_carbontet,298.0,-7.55,-5.9330606
226ethy_921,302.85,-2.933174932,-2.7821002
0412clt,298.0,-1.92,-1.7179718
009hept_30,291.09,-4.452751923,-4.4512634
test3021,298.0,-5.68,-5.196883
229ethe_940,333.35,1.83601598,1.5134542
082nona_342,343.65,-2.430480739,-2.4197083
236ethy_953,313.15,-4.56496061,-4.414294
271isob_1080,282.95,-2.62446661,-2.6898742
017etha_82,308.64,-6.678297821,-6.797264
155npro_638,318.0,0.025916334,0.15207887
128isop_541,323.15,-1.580542656,-1.4993324
004isob_15,283.15,-3.655099148,-3.1874824
173buty_702,303.15,-2.459045207,-2.25003
125dibu_519,273.15,-2.108190347,-1.9593823
082nona_342,333.25,-2.886134011,-2.8282306
051buty_215,363.65,-0.802285057,-0.89430285
227hept_923,292.95,-3.234698687,-2.939902
083hexa_352,373.15,4.036715106,3.6901867
0149mor_chloroform,298.0,-6.72,-5.552453
064prop_265,293.15,-4.534193909,-4.586835
134brom_571,323.15,-0.96162819,-0.9240588
233tetr_950,273.15,2.451294484,2.42427
121meth_491,353.05,-1.592023466,-1.1326189
247hydr_987,344.15,-0.195891656,0.022706747
096meth_391,363.35,-2.026643783,-2.2525315
264brom_1061,288.15,-0.930921674,-1.0473336
140tric_586,293.15,1.354161932,1.7303464
089diet_371,363.15,-0.342060515,-0.21308517
089diet_371,273.15,-2.339512496,-1.7448438
020nitr_91,323.15,-3.706427121,-3.3605819
224benz_919,323.15,-3.615568157,-3.6764412
212chlo_874,293.18,-0.638366769,-0.6788033
062hexa_251,343.15,-3.46663607,-3.5102744
145buty_600,363.15,-2.591078242,-2.3416722
250nitr_991,283.15,-10.95589681,-10.302673
259prop_1021,363.65,-0.52840563,-0.54663324
159chlo_656,292.25,-9.119460398,-7.852208
072meth_293,324.95,2.48063526,2.1617444
0062dio,298.0,-5.05,-4.5808606
196ethy_784,292.55,-2.296081562,-2.415333
0112Nme,298.0,-7.77,-7.773632
0221tri_carbontet,298.0,-7.51,-7.274783
123dibu_505,373.15,-0.422212316,-0.6155181
165chlo_671,308.15,0.195233076,-0.035303116
226ethy_921,298.15,-3.027789482,-2.8969998
087meth_361,293.15,-5.082937653,-5.0843515
n017_chloroform,298.0,-4.7,-3.9949777
031pent_128,312.75,-3.083437256,-2.439219
165chlo_671,307.75,0.21426508,-0.040273905
211pent_864,333.25,-1.483153351,-1.5218632
212chlo_874,273.15,-1.008826806,-0.89714813
222meth_906,294.15,-3.466482558,-3.3210764
0186bro,298.0,-1.46,-1.2721007
016nona_72,283.05,-4.719175379,-4.739528
226ethy_921,313.15,-2.70781675,-2.574375
051buty_215,292.65,-2.571959951,-2.4952998
