Mol,Temp,y,y_pred
242tric_970,298.15,-0.526626186,-0.9482573
099prop_404,285.45,1.679741715,1.2983549
test2011,298.0,-9.2,-8.541045
038diis_151,282.85,-1.789415695,-2.0493264
050meth_212,293.25,-4.070790158,-3.8786092
237nbut_954,283.15,-0.922051411,-0.67399645
213octa_875,303.75,-3.480692097,-3.6133628
223octa_909,288.15,-6.512060543,-6.255451
0013dim,298.0,2.88,2.2051837
213octa_875,313.45,-3.051512041,-3.2401595
0054hex,298.0,-4.36,-4.3651047
007meth_27,293.15,-4.664671177,-4.5716705
149etha_616,285.45,1.655352459,1.3374684
160nndi_659,283.15,-3.818388899,-3.9839387
0178dib,298.0,-2.11,-2.446142
0121met,298.0,-4.94,-4.9191017
194pent_782,343.15,-0.411998029,-0.72626793
245pyri_978,293.15,-4.817954184,-4.527107
159chlo_656,344.65,-8.39264458,-8.12464
166chlo_672,308.15,-0.702810973,-1.0775175
039dime_156,293.15,-2.910795736,-2.685817
216anth_887,304.0,-3.44774657,-3.1696534
104buty_415,353.35,-0.402062145,-0.86269295
267octa_1065,302.85,-3.138034633,-3.08248
242tric_970,323.15,0.041186682,-0.49906135
128isop_541,303.45,-2.209581923,-1.9757717
003buta_12,323.05,2.734370597,2.165458
253dich_996,333.15,-0.664859005,-0.9295186
186fluo_754,323.15,0.087884345,-0.15817499
070prop_277,318.15,-2.133246921,-2.0104775
153ethy_629,278.15,-2.933139069,-2.7436457
237nbut_954,363.14,0.921303634,0.8433981
270dime_1079,313.95,-2.459788138,-2.6070123
0423brt,298.0,-0.93,-1.0819012
155npro_638,283.0,-0.940807196,-0.8512349
067anil_274,298.15,-6.301464477,-6.17715
108hexy_433,273.15,-5.097688308,-5.1529865
test1021,298.0,-1.5,-1.4601754
069meth_276,273.15,-3.149540373,-3.253145
208tetr_850,303.15,-2.340994063,-2.5917091
237nbut_954,318.15,0.185737313,0.19982266
081hexa_332,303.15,-3.978212623,-4.074041
104buty_415,282.45,-2.34364044,-2.58135
120dibr_490,313.15,-1.688353211,-1.9681222
122pipe_500,273.15,-8.606663094,-8.139523
007meth_27,303.15,-4.454813384,-4.423129
004isob_15,313.15,-3.071465156,-3.0933304
015quin_71,293.45,-3.745460209,-3.9931576
0126eth_chloroform,298.0,-4.44,-4.0323234
test2026,298.0,-9.37,-8.594063
0096met,298.0,-2.83,-2.7774343
161diet_661,373.15,-1.948106223,-2.1547198
223octa_909,273.15,-6.980590117,-6.838831
196ethy_784,322.65,-1.318983517,-1.3923365
160nndi_659,293.15,-3.57199878,-3.6343954
175tetr_718,312.75,2.133881968,0.7766311
175tetr_718,323.65,2.702111671,1.4287665
041ethy_159,283.15,-5.619350866,-5.7494564
0086eth_carbontet,298.0,-3.64,-3.2791061
0245thi,298.0,-1.42,-1.4874573
049ethy_202,353.45,-1.009080828,-1.0577769
242tric_970,303.15,-0.403280049,-0.866673
004isob_15,323.15,-2.916520033,-2.95446
test1043,298.0,-6.7,-5.962767
054trif_228,333.15,-3.269949546,-2.9629292
010brom_40,293.15,-0.56269602,-0.8460351
005dipr_16,353.15,-1.716285536,-1.9841238
197trif_794,303.15,-4.172862246,-3.7802656
0030eth,298.0,-0.01,-0.3366878
222meth_906,343.65,-2.959682328,-2.5912912
242tric_970,302.9,-0.476233992,-0.8708893
222meth_906,334.85,-3.007606053,-2.6676145
081hexa_332,293.15,-4.379129012,-4.458226
038diis_151,334.15,0.196159165,-0.53223276
267octa_1065,364.15,-1.064044008,-1.2274414
046ethy_190,343.35,-2.644201421,-2.8656833
242tric_970,343.15,0.487886412,-0.2109325
025meth_96,313.55,-4.041172826,-4.1801987
247hydr_987,293.15,-0.596629926,-0.6073494
272prop_1085,333.15,-0.367958246,-0.62157
272prop_1085,293.15,-1.055804933,-1.0641925
187diet_755,312.95,-5.071860489,-5.090317
256hexa_1007,303.15,0.208850758,-0.38453507
088tolu_370,283.0,-1.215177449,-1.0907319
032pipe_131,343.15,-3.764796492,-3.8416302
100tetr_405,343.15,2.766384478,2.2195113
112bisc_456,313.15,-3.177924403,-3.497514
117chlo_487,304.15,-2.329083428,-2.1475105
030meth_125,343.35,-2.0972031,-2.1499937
195meth_783,303.15,-4.802293206,-4.5640035
170meth_681,291.0,-2.552916714,-2.2602677
153ethy_629,337.05,-2.285683859,-2.1410446
0090hex,298.0,-6.21,-6.481594
0107tri,298.0,-3.23,-3.1785226
128isop_541,273.15,-3.299594967,-2.81266
200meth_808,363.95,-2.580630186,-2.5972204
177trie_722,373.15,-0.529039871,-0.8540931
246meth_979,293.15,-7.330266551,-7.096013
246meth_979,363.15,-5.269639826,-5.0943537
054trif_228,303.15,-4.010010508,-3.608373
0077cyc_carbontet,298.0,-5.26,-4.65923
0085non,298.0,-2.67,-2.9787056
094trim_384,341.15,-5.404489575,-4.868417
0233ethb_chloroform,298.0,-7.05,-5.974782
177trie_722,283.15,-3.747054396,-3.5741186
006hydr_26,343.15,-9.372777545,-8.492686
0213bis,298.0,-3.92,-4.029459
272prop_1085,363.15,-0.103431729,-0.3593619
079octy_321,333.15,-1.290875169,-1.8397889
085meth_357,333.95,-2.493974134,-2.3008058
250nitr_991,283.15,-10.95589681,-9.876515
047prop_200,318.15,1.51522053,1.0866225
0209chl,298.0,0.11,0.13778543
076meth_314,303.15,-6.405650801,-6.182738
095pent_387,323.15,-2.748381677,-2.3761988
121meth_491,322.95,-2.242145271,-2.1801784
131hept_553,282.85,-3.619667992,-3.4362369
035oxyl_138,273.15,-1.559040623,-1.3682282
124meth_515,363.65,-2.788684598,-2.5550234
086acet_360,285.15,-4.360958563,-4.233017
229ethe_940,298.0,1.323196131,0.8352332
177trie_722,273.15,-4.278188686,-3.9436054
030meth_125,283.15,-3.339313853,-3.113511
103brom_414,283.15,-0.889033122,-1.0469191
195meth_783,343.15,-3.897321781,-3.868332
