Mol,Temp,y,y_pred
039dime_156,303.15,-2.632700108,-2.6415682
221isop_900,347.75,-1.434412334,-1.6786584
269chlo_1078,283.15,-1.009625388,-0.76543593
129naph_551,282.4,-2.818858247,-3.000342
269chlo_1078,363.15,-0.05643951,-0.12590408
009hept_30,363.15,-2.099037015,-2.9373512
152dime_628,283.15,-4.722342777,-4.3857145
193meth_779,313.25,2.986339832,1.9711022
002dime_2,353.95,-0.22124854,-0.3690648
072meth_293,344.65,2.708387021,1.6602883
009hept_30,303.15,-3.929322032,-4.3728204
070prop_277,303.15,-2.435664268,-2.772227
test1053,298.0,-6.7,-5.947051
147hydr_614,313.15,-9.316972699,-9.038026
033diet_133,298.15,-1.96205623,-2.3222759
093pyrr_383,343.15,-4.208774387,-4.581601
180meth_733,288.15,-4.743711448,-5.0415106
056buta_230,293.19,-4.739225377,-5.2128677
250nitr_991,313.15,-10.37755421,-9.917637
test3020,298.0,-6.3,-6.1617618
089diet_371,293.15,-1.722323415,-2.0189364
189nmet_775,313.15,-6.263068861,-6.3293557
0221tri,298.0,-7.8,-7.9857697
141dich_589,273.15,-1.803432819,-2.1059709
025meth_96,352.39,-3.11637919,-3.60014
026prop_100,313.15,-2.438065427,-2.910649
0145pro,298.0,-5.08,-5.6388016
039dime_156,304.15,-2.57588636,-2.6127052
002dime_2,282.35,-2.757454628,-2.8721807
227hept_923,312.85,-2.570135407,-2.603292
021benz_92,298.0,-6.693327055,-6.786582
217buty_888,343.15,-3.086847314,-3.2578866
164meth_670,292.45,-3.588654542,-3.6541195
233tetr_950,323.15,3.581537291,3.7670364
225ethe_920,297.15,-1.370730013,-1.7009251
095pent_387,273.15,-4.068382873,-3.855422
261hexa_1039,323.15,-3.132230003,-3.500015
0123dim,298.0,-4.86,-4.6527796
0084met_carbontet,298.0,-7.1,-6.033012
076meth_314,373.15,-4.679295127,-5.2563734
060dibr_238,298.15,-2.025318294,-2.4962883
108hexy_433,303.15,-3.841723592,-4.1446424
0053phe_carbontet,298.0,-6.14,-5.353208
249cycl_989,317.95,1.477081598,0.869287
003buta_12,331.15,2.895189498,1.8614578
272prop_1085,273.15,-1.557703198,-1.2177523
064prop_265,343.15,-3.218208619,-3.5791533
183vale_749,323.15,-3.070998734,-3.3308523
0160chl,298.0,-0.56,-0.78211474
