Mol,Temp,y,y_pred
150chlo_617,299.25,-0.020270222,-0.6622772
171hept_682,273.15,-7.731990535,-6.840104
test1011,298.0,-3.5,-2.7388494
test1039,298.0,-15.5,-13.998233
0202bro,298.0,-1.95,-2.162539
144morp_597,313.15,-6.707362603,-6.2633286
182trim_748,283.0,-0.984516043,-1.2995964
143dich_594,313.15,-1.53906649,-1.8703834
097trim_399,318.0,-0.306593095,-0.59573376
133acet_570,282.15,-4.217515406,-3.9120047
159chlo_656,314.25,-8.773288436,-7.9946547
271isob_1080,323.45,-1.577570992,-1.9194195
150chlo_617,273.15,-0.862145169,-1.0110542
111prop_455,323.15,-2.928705277,-2.9145246
054trif_228,373.15,-2.500425208,-2.5248303
062hexa_251,333.15,-3.739465926,-3.972661
0095eth_carbontet,298.0,-4.4,-4.6209
133acet_570,318.15,-3.452514907,-3.391321
049ethy_202,333.55,-1.437601195,-1.1433561
171hept_682,333.15,-5.167986022,-4.930911
011pent_43,303.15,-4.351568378,-4.4677477
247hydr_987,303.15,-0.495228449,-0.5381838
0044met_carbontet,298.0,-2.25,-2.2543638
267octa_1065,364.15,-1.064044008,-1.4629833
109ethy_443,278.0,1.03,0.52941275
063octa_255,293.25,-4.118829777,-4.5161324
156ethy_639,353.45,-1.486981172,-1.2678976
0219hyd_chloroform,298.0,-0.51,-0.947955
256hexa_1007,298.15,0.027361751,-0.44151437
147hydr_614,293.15,-9.780971265,-9.329842
069meth_276,303.15,-2.568507739,-2.6655383
088tolu_370,277.5,-1.408874995,-1.4424013
059dich_237,303.15,-1.235009816,-1.5099496
0055ocr_carbontet,298.0,-6.51,-5.565282
0417brp,298.0,-0.86,-1.3733125
013hept_55,273.15,-5.171323436,-5.5463915
216anth_887,284.0,-3.956315051,-3.7648003
0062dio,298.0,-5.05,-4.880806
221isop_900,302.85,-2.4665075,-2.5037863
0067but,298.0,-2.21,-2.1716013
129naph_551,276.7,-3.007581574,-3.0136757
148chlo_615,291.15,-1.240317186,-1.4138333
149etha_616,289.55,1.7469491,1.1036041
149etha_616,322.25,2.351044335,1.5306661
217buty_888,343.15,-3.086847314,-3.451228
198isoq_797,289.25,-5.713232672,-4.985076
049ethy_202,353.45,-1.009080828,-0.59163713
251brom_992,273.15,-1.282112975,-1.3725216
034dibr_137,303.15,-1.699905893,-1.8733631
024chlo_95,298.0,0.115436095,-0.20210767
262cycl_1049,353.15,-4.400300113,-3.9013693
183vale_749,323.15,-3.070998734,-3.044981
093pyrr_383,333.15,-4.458338359,-4.360113
172pent_692,309.65,-2.144967157,-1.9468627
test3005,298.0,-10.91,-9.929559
210buty_854,312.75,-1.684107769,-1.3551154
242tric_970,279.15,-1.050747291,-1.3460572
154meth_632,282.55,-3.199930097,-3.1380177
201cume_815,303.09,-0.451666866,-0.55239606
100tetr_405,373.15,3.092499701,2.7206256
103brom_414,283.15,-0.889033122,-1.1925262
190pxyl_776,288.0,-0.981891264,-1.2268224
227hept_923,353.35,-1.5744268,-1.5455573
107meth_432,288.1,-5.743542993,-5.962511
003buta_12,298.0,2.145568466,1.4348888
055nitr_229,313.15,-9.319280542,-8.906693
087meth_361,303.65,-4.673513577,-4.958806
192tric_778,275.15,-0.890291733,-0.83683085
106pent_428,328.85,3.123941933,2.190744
007meth_27,313.15,-4.253220366,-4.3105507
116tran_482,288.0,1.55,1.3330157
208tetr_850,353.15,-1.284820709,-1.4826998
003buta_12,303.25,2.261881732,1.5508645
249cycl_989,318.35,1.48783732,0.8102124
0025buta_carbontet,298.0,-2.48,-2.6046526
194pent_782,323.15,-0.827337948,-0.64542294
129naph_551,298.0,-2.404286607,-2.5626163
205hept_828,273.15,1.483668649,1.3062408
019dich_90,311.65,0.491803932,-0.27598178
155npro_638,308.15,-0.226494635,-0.3385731
266dime_1063,283.0,2.37,1.7719281
003buta_12,279.15,1.559139005,1.0002639
116tran_482,313.0,2.36,1.9876025
019dich_90,354.15,1.167159733,0.30819702
011pent_43,303.75,-4.321018786,-4.448575
0136met,298.0,-1.24,-1.3070099
052diet_222,323.15,-1.017824686,-1.3350446
255cycl_1006,303.15,0.880409691,0.4894855
0441pho,298.0,-7.62,-6.919344
0138pro,298.0,-1.05,-1.6053362
153ethy_629,303.35,-2.596304147,-2.5866766
174hexa_712,313.25,2.997195242,2.2138746
148chlo_615,298.15,-1.115078831,-1.2986001
085meth_357,291.45,-3.477165733,-3.2322984
161diet_661,323.15,-3.191589434,-3.5428786
087meth_361,293.15,-5.082937653,-5.329535
169tric_679,333.15,-1.257605258,-1.4380057
019dich_90,298.0,0.190590502,-0.4742378
129naph_551,288.5,-2.659702062,-2.7539356
039dime_156,292.35,-2.888975886,-2.814907
150chlo_617,303.15,0.116600628,-0.60874844
117chlo_487,291.15,-2.666540853,-2.822822
149etha_616,273.15,1.287439849,0.84613967
090nmet_375,293.15,-8.002226938,-8.075175
205hept_828,308.15,3.154709496,2.3879883
149etha_616,297.75,1.920638431,1.2110884
054trif_228,353.15,-2.860975324,-2.6983433
257dime_1010,343.15,-1.154061255,-1.2923039
183vale_749,333.15,-2.899924229,-2.8499875
205hept_828,372.25,4.739019976,3.8530571
061cycl_241,363.65,-3.596521815,-3.6712835
0216amm,298.0,-4.29,-4.192338
066etha_268,303.15,-7.412254905,-7.2517986
247hydr_987,323.15,-0.31710666,-0.3162508
177trie_722,283.15,-3.747054396,-3.7629716
192tric_778,283.15,-0.597610479,-0.69187284
059dich_237,323.25,-0.72324708,-1.1234779
146hexa_604,273.15,-3.602257589,-3.3589954
172pent_692,292.85,-2.810624125,-2.4814897
140tric_586,313.15,1.761679364,1.6850872
219acet_898,308.15,-3.359819875,-3.1710262
161diet_661,333.15,-2.891220018,-3.2619362
154meth_632,353.25,-1.48441641,-1.5707976
181diis_741,333.15,-1.797941693,-1.7860851
196ethy_784,303.75,-1.9469473,-1.8086503
088tolu_370,279.0,-1.349459673,-1.3928609
0031pro,298.0,-0.31,-1.0549498
181diis_741,293.15,-3.433170889,-3.2045052
065chlo_267,275.15,-1.648547653,-1.5725026
145buty_600,313.15,-3.355056413,-3.638022
n018,298.0,-5.28,-5.3879414
210buty_854,343.35,-0.699553786,-0.52024674
100tetr_405,293.15,1.836888762,1.5684035
n007,298.0,-13.8,-13.04139
126nitr_529,353.15,-2.601055896,-2.6278396
062hexa_251,343.15,-3.46663607,-3.7500663
155npro_638,293.0,-0.598793025,-0.72313225
0418bri,298.0,-0.03,-0.5410141
144morp_597,323.15,-6.413058754,-6.056267
120dibr_490,283.15,-2.278912385,-2.3916516
040dime_157,328.25,3.137650468,2.4865944
0201bro,298.0,-0.13,-0.080649614
145buty_600,353.15,-2.708002966,-2.969452
155npro_638,298.0,-0.475359823,-0.5880282
test2026,298.0,-9.37,-8.884681
107meth_432,283.15,-5.863944067,-6.030652
155npro_638,318.15,-0.004516826,-0.14392197
0151phy,298.0,-10.48,-9.743761
164meth_670,333.85,-2.476229473,-2.6550164
093pyrr_383,363.15,-3.7618503,-3.8453243
0078pen_carbontet,298.0,-4.81,-4.342172
091buta_380,283.15,-3.437011306,-3.4160361
121meth_491,332.65,-2.010498241,-1.8422452
0442pho,298.0,-4.09,-4.0111656
090nmet_375,373.15,-4.752598053,-4.7684565
024chlo_95,333.15,0.905354568,0.3502028
0047pro_carbontet,298.0,-3.64,-3.230777
019dich_90,301.65,0.226902639,-0.4200771
0017cyc,298.0,1.2,0.89693356
182trim_748,323.14,-0.095163263,-0.5361005
149etha_616,293.15,1.787521811,1.1506464
003buta_12,308.15,2.395646254,1.6402214
086acet_360,279.15,-4.476971941,-4.347224
017etha_82,298.51,-6.845807778,-6.690111
015quin_71,303.15,-3.537547408,-3.7597404
0144thi_chloroform,298.0,-5.98,-6.3951244
114dipr_467,313.15,-0.728304953,-1.030609
034dibr_137,298.0,-1.794562324,-1.9215238
229ethe_940,296.35,1.298935341,0.58753586
062hexa_251,373.15,-2.797077111,-3.04938
240meth_959,273.15,-6.102084897,-6.4902697
198isoq_797,341.85,-4.690667667,-4.6506157
221isop_900,293.05,-2.731186652,-2.79581
119dime_489,293.15,-4.141572824,-4.3088846
0080hex,298.0,-3.29,-3.0152774
088tolu_370,295.7,-0.863309371,-0.97242075
143dich_594,279.15,-2.217488324,-2.4432092
078dime_320,353.15,-8.588259703,-8.256827
0077cyc,298.0,-4.68,-4.7995057
192tric_778,298.15,-0.210880906,-0.44128132
172pent_692,343.35,-1.262428551,-1.0421256
174hexa_712,288.15,2.162906407,1.4151585
055nitr_229,353.15,-8.705086159,-8.39104
133acet_570,288.15,-4.035327056,-3.798229
052diet_222,318.15,-1.150543897,-1.4183319
015quin_71,343.15,-2.744072141,-3.1586087
190pxyl_776,273.15,-1.46014369,-1.4534636
122pipe_500,283.15,-8.100586072,-7.8070965
004isob_15,323.15,-2.916520033,-2.843613
013hept_55,302.95,-3.697353627,-4.268793
087meth_361,313.15,-4.323560501,-4.6265097
024chlo_95,303.15,0.231435327,-0.1537664
166chlo_672,308.15,-0.702810973,-1.285091
091buta_380,313.15,-2.558076085,-2.9306183
093pyrr_383,313.15,-5.012310234,-4.8055363
203pent_817,323.15,-3.545741211,-3.1639926
085meth_357,333.95,-2.493974134,-2.3009431
192tric_778,307.75,-0.007995594,-0.2952907
201cume_815,309.0,-0.311087067,-0.39775622
203pent_817,373.15,-2.711906835,-1.9203489
test0013,298.0,-6.34,-6.3160753
027oxop_109,318.15,-6.26709369,-5.6709337
