Mol,Temp,y,y_pred
025meth_96,333.15,-3.507707921,-3.3667006
044hept_177,323.15,-2.906271105,-3.4266605
133acet_570,283.0,-4.164378628,-3.867824
test0012,298.0,-2.93,-3.2591825
169tric_679,343.15,-1.127693718,-1.3990309
122pipe_500,273.15,-8.606663094,-9.055134
129naph_551,308.5,-2.131097015,-2.6787257
115nmet_477,303.15,-3.695654158,-3.3813753
trans-2-butene_methanol,298.0,-1.97,-1.8140752
0117met_chloroform,298.0,-6.99,-5.448747
227hept_923,312.85,-2.570135407,-2.5449452
183vale_749,343.15,-2.810968194,-2.9566264
146hexa_604,313.15,-2.150211086,-1.1355722
094trim_384,300.15,-5.682634284,-5.4573054
060dibr_238,353.15,-1.295387392,-2.3058586
163cycl_666,293.0,0.26,-0.36622
047prop_200,311.15,1.376625637,0.05852759
212chlo_874,283.15,-0.816459191,-0.7960855
092meth_382,323.15,-3.979735262,-3.646649
003buta_12,313.25,2.519356117,1.5450267
053tetr_227,343.15,-0.434904564,-0.6680778
082nona_342,353.35,-1.921504195,-2.4618106
0064met,298.0,-1.66,-2.0211177
0052pen_chloroform,298.0,-5.9,-4.7661185
173buty_702,363.65,-0.960182773,-0.3488627
219acet_898,308.15,-3.359819875,-2.6369438
test1044,298.0,-3.6,-3.6363115
212chlo_874,323.15,-0.184406438,-0.41794556
122pipe_500,293.15,-7.609473532,-8.14118
019dich_90,354.15,1.167159733,0.49197423
266dime_1063,303.0,3.2,1.9160215
104buty_415,323.95,-1.075746271,-0.99767905
190pxyl_776,303.0,-0.581591751,-1.242369
124meth_515,273.15,-6.28739762,-6.227882
183vale_749,293.15,-3.656540036,-3.675068
014pent_65,273.15,-3.628542698,-2.1861706
204meth_822,353.25,-1.66185728,-1.3717209
096meth_391,313.45,-3.401638685,-2.9601164
229ethe_940,286.95,1.113125536,-0.19336087
263isob_1051,312.65,-3.619439252,-2.554697
245pyri_978,303.15,-4.576205356,-4.684178
007meth_27,373.15,-3.203504184,-4.048946
229ethe_940,317.75,1.629913736,0.48092842
190pxyl_776,313.14,-0.33094315,-1.1010393
092meth_382,273.15,-5.413802642,-4.7872257
087meth_361,293.15,-5.082937653,-4.360446
0406oct,298.0,4.28,2.3277879
220tric_899,288.15,-0.838708168,-1.9677995
207anis_848,343.35,-1.692662196,-1.9162127
208tetr_850,293.15,-2.619733927,-2.6879597
0217wat_chloroform,298.0,-2.05,-2.0123682
269chlo_1078,273.15,-1.18306704,-0.86653197
216anth_887,298.0,-3.600803451,-3.4422097
268meth_1075,343.15,-2.812292368,-2.6080527
122pipe_500,283.15,-8.100586072,-8.591049
231ally_947,323.15,-3.315733183,-3.4859715
0057pcr,298.0,-6.14,-5.9108143
0174chl,298.0,-1.12,-2.2488527
039dime_156,312.65,-2.367045567,-2.0587282
184carb_752,303.15,0.486462129,0.6623477
066etha_268,313.15,-7.062644337,-7.7796674
018buta_84,343.15,-3.555633585,-3.2955565
173buty_702,323.15,-1.910155044,-1.1123226
169tric_679,333.15,-1.257605258,-1.5803032
0051cyc,298.0,-5.49,-4.7048717
229ethe_940,293.65,1.24280209,-0.08151859
0093met_chloroform,298.0,-4.9,-4.77036
173buty_702,312.75,-2.156719419,-1.3628143
161diet_661,333.15,-2.891220018,-2.947218
221isop_900,308.15,-2.254223196,-2.4470334
241fluo_969,343.15,0.074933235,-0.84235775
066etha_268,373.15,-5.068901033,-5.7484107
070prop_277,285.65,-2.802494424,-2.53906
025meth_96,302.99,-4.298320895,-4.064771
186fluo_754,303.15,-0.152288537,0.45002782
167cisd_673,278.0,0.84,0.30857587
167cisd_673,303.0,1.75,0.86791503
094trim_384,290.15,-5.834781708,-5.948131
067anil_274,281.75,-6.653142743,-6.4081464
185acen_753,298.0,-3.121395587,-3.0781336
259prop_1021,302.75,-2.004967685,-1.3992627
019dich_90,311.65,0.491803932,-0.19050479
170meth_681,277.1,-2.987100432,-2.7125363
231ally_947,313.15,-3.449616757,-3.5904493
033diet_133,324.65,-1.362962318,-1.1538686
099prop_404,293.15,1.845544675,0.997661
0187dib,298.0,-2.3,-2.4432926
0058hep_carbontet,298.0,-6.49,-4.94002
0127pro,298.0,-3.85,-3.351819
096meth_391,363.35,-2.026643783,-1.4535389
269chlo_1078,303.15,-0.701320571,-0.17962253
0131nit,298.0,-3.34,-3.4560642
028cycl_111,353.45,-4.086509759,-3.4272041
258hexa_1012,343.45,-2.146457107,-1.9670779
097trim_399,308.0,-0.523649602,-0.9248539
099prop_404,288.65,1.762369744,0.92009807
179cycl_732,308.35,0.41240561,-0.2695105
168nitr_678,303.15,-3.541384772,-3.6025062
239cisd_958,288.15,-1.133455158,-1.4921196
033diet_133,293.15,-2.079127552,-1.8357301
0245thi,298.0,-1.42,-2.1223726
197trif_794,313.15,-3.939876352,-3.4247718
0016cyc,298.0,0.75,-0.12143266
174hexa_712,342.85,3.626942377,3.0543785
067anil_274,321.15,-5.82045455,-5.773909
078dime_320,273.15,-10.47219216,-8.007713
022nitr_93,313.15,-2.885675289,-2.921886
test1001,298.0,-5.7,-5.523217
208tetr_850,353.15,-1.284820709,-1.6694914
0422ftc_chloroform,298.0,-2.62,-1.846696
0098met_carbontet,298.0,-5.71,-5.628899
0135met_chloroform,298.0,-8.3,-6.8969855
006hydr_26,303.15,-10.05736117,-9.510871
087meth_361,303.65,-4.673513577,-3.873334
126nitr_529,303.15,-3.510439061,-3.8544316
0182bro,298.0,-0.56,-1.1915023
018buta_84,318.15,-4.087658601,-3.900581
120dibr_490,273.15,-2.517146156,-2.3545678
0223die,298.0,-1.63,-2.1346226
test3005,298.0,-10.91,-8.524487
220tric_899,298.15,-0.589373433,-1.6947097
017etha_82,287.36,-7.015661454,-7.0854216
161diet_661,343.15,-2.617440494,-2.7343893
177trie_722,343.15,-1.311700944,-1.5885994
120dibr_490,288.15,-2.175023078,-2.183404
test1016,298.0,-9.6,-7.7776427
0055ocr_carbontet,298.0,-6.51,-4.8740764
0426dcl,298.0,-5.22,-4.6645756
087meth_361,282.85,-5.457436485,-4.8152714
184carb_752,273.15,-0.154655443,0.031538367
161diet_661,273.15,-5.123048449,-5.222964
223octa_909,333.15,-4.787146882,-4.741207
0221tri_chloroform,298.0,-10.9,-8.665533
099prop_404,304.65,2.148689035,1.1827326
207anis_848,363.85,-1.437752595,-1.7418576
026prop_100,282.65,-3.304415868,-4.3612146
070prop_277,293.15,-2.636080808,-2.4414215
192tric_778,293.15,-0.353883438,-0.83306426
181diis_741,293.15,-3.433170889,-2.9443812
167cisd_673,308.0,1.91,0.985396
170meth_681,284.0,-2.769478834,-2.5932422
052diet_222,318.15,-1.150543897,-1.7838455
025meth_96,303.75,-4.323729424,-4.0466375
194pent_782,343.15,-0.411998029,-1.1211934
163cycl_666,283.0,-0.04,-0.69940054
210buty_854,353.15,-0.44189707,-0.28527963
066etha_268,323.15,-6.718235405,-7.3877225
083hexa_352,333.15,3.144089135,3.5647044
076meth_314,373.15,-4.679295127,-4.7436585
190pxyl_776,303.14,-0.558698971,-1.2404116
229ethe_940,333.35,1.83601598,0.7127422
128isop_541,273.15,-3.299594967,-2.3297586
271isob_1080,333.55,-1.360351432,-1.4198564
215nndi_886,338.0,-6.86996154,-6.7488284
269chlo_1078,353.15,-0.13678803,0.3031441
0109pip,298.0,-7.4,-8.388203
072meth_293,287.85,1.87719547,1.8529123
044hept_177,303.85,-3.696793228,-4.1403284
246meth_979,353.15,-5.522386502,-5.5430064
066etha_268,273.15,-8.494072744,-9.15336
004isob_15,303.15,-3.239877523,-3.2142234
151tetr_627,333.15,0.886826182,0.6012815
072meth_293,348.35,2.746964993,2.1128173
003buta_12,276.15,1.449795062,0.82806265
0416dcl,298.0,-1.99,-2.7490325
258hexa_1012,323.15,-2.598682893,-2.3940868
168nitr_678,293.15,-3.758908624,-3.7365665
173buty_702,333.35,-1.672620737,-0.8910949
162phen_665,373.15,-4.947410702,-5.017589
262cycl_1049,353.15,-4.400300113,-3.188209
0412clt,298.0,-1.92,-2.5698829
038diis_151,334.15,0.196159165,0.21660483
204meth_822,298.15,-3.047890685,-2.6547847
079octy_321,302.55,-2.421682337,-2.364016
162phen_665,349.05,-5.281598934,-5.322793
0107tri_carbontet,298.0,-3.09,-2.4264383
186fluo_754,283.15,-0.440390136,0.3889798
139dich_584,308.15,-3.787580714,-3.5225506
0111die,298.0,-4.07,-3.543747
test3002,298.0,-13.93,-12.823811
146hexa_604,363.15,-0.984491925,-0.2690451
204meth_822,323.25,-2.355004893,-1.9343172
039dime_156,298.0,-2.771850155,-2.4337478
018buta_84,371.05,-3.131734721,-2.5451422
023hexa_94,328.24,-0.022527447,0.7010368
157mxyl_645,288.0,-1.016147027,-1.6571592
057trim_232,313.15,-4.068056327,-3.9571161
043hexa_167,303.15,-6.06011199,-5.5356383
087meth_361,313.15,-4.323560501,-3.4939084
076meth_314,333.15,-5.604739355,-5.544301
219acet_898,293.15,-3.549669767,-2.8322582
003buta_12,318.15,2.632177585,1.6388446
015quin_71,343.15,-2.744072141,-3.1190257
070prop_277,303.15,-2.435664268,-2.3433943
157mxyl_645,291.2,-0.945301047,-1.600911
0118ani,298.0,-5.49,-6.009672
101dime_406,312.75,-1.302793396,-1.6698655
255cycl_1006,293.15,0.685429019,-0.058984518
241fluo_969,320.85,-0.346068004,-1.052144
259prop_1021,343.25,-0.948981874,-0.24649256
239cisd_958,313.15,-0.775978221,-1.082154
0044met_chloroform,298.0,-3.32,-2.318749
197trif_794,293.15,-4.429849667,-3.8881555
025meth_96,282.95,-4.988967063,-4.643349
262cycl_1049,363.85,-4.314230459,-3.0256648
192tric_778,343.15,0.720175812,0.2742017
179cycl_732,317.95,0.635698943,-0.07352996
094trim_384,313.15,-5.549424733,-4.8264384
062hexa_251,313.15,-4.364088734,-4.378644
173buty_702,282.25,-3.143161469,-2.452654
231ally_947,273.15,-4.148977258,-4.1832733
178cycl_728,283.0,0.52,0.08669853
227hept_923,303.85,-2.830663238,-2.6857944
160nndi_659,283.15,-3.818388899,-3.3972702
227hept_923,363.65,-1.341180677,-1.5630342
043hexa_167,333.15,-5.161861588,-4.512104
0215pbr,298.0,-7.13,-6.3018923
258hexa_1012,312.75,-2.865649493,-2.6349173
n200,298.0,-16.92,-16.98065
026prop_100,273.15,-3.586116768,-4.8497357
125dibu_519,363.65,1.575778234,0.668448
018buta_84,298.0,-4.645285086,-4.4280543
155npro_638,293.0,-0.598793025,-1.334397
0433pho,298.0,-6.61,-5.9099073
259prop_1021,353.25,-0.648437245,-0.064789414
150chlo_617,292.65,-0.194024194,-0.6235374
052diet_222,333.15,-0.826975415,-1.567084
207anis_848,293.15,-2.838951827,-2.823235
094trim_384,348.15,-5.401240315,-3.3106256
0203bro,298.0,0.52,0.60468316
067anil_274,298.55,-6.271646655,-6.224357
026prop_100,323.15,-2.183589649,-2.6142569
076meth_314,303.15,-6.405650801,-6.5386643
0160chl,298.0,-0.56,-0.60521394
142meth_590,333.15,-2.086814364,-1.8934714
0130nit,298.0,-3.71,-2.4457498
138isob_577,343.25,-1.253978922,-0.32213756
124meth_515,282.65,-5.815975018,-5.8035088
0200tet,298.0,3.16,3.190188
173buty_702,353.25,-1.191799389,-0.5250225
133acet_570,288.15,-4.035327056,-3.7892585
219acet_898,288.15,-3.667217709,-2.9032135
041ethy_159,313.15,-4.718154611,-4.440839
151tetr_627,323.15,0.69640101,0.48064363
221isop_900,303.15,-2.433372165,-2.5762024
237nbut_954,290.65,-0.632950386,-1.052826
115nmet_477,353.15,-2.141447844,-1.7977173
test1003,298.0,-2.1,-1.695629
268meth_1075,303.15,-4.024876309,-3.6323047
156ethy_639,273.15,-3.535415753,-2.9778094
033diet_133,298.15,-1.96205623,-1.7324499
160nndi_659,363.15,-1.869822578,-1.786589
057trim_232,303.15,-4.413569345,-4.377405
192tric_778,273.15,-0.945575298,-1.1831229
092meth_382,303.15,-4.488770315,-4.112673
271isob_1080,323.45,-1.577570992,-1.6150845
0135met,298.0,-3.59,-3.505045
212chlo_874,313.06,-0.354598591,-0.4795447
075dime_305,298.0,3.02,1.8262976
0116pyr_chloroform,298.0,-6.45,-5.754728
184carb_752,274.15,-0.130211204,0.049648225
018buta_84,308.15,-4.357019761,-4.1707087
0074ben_carbontet,298.0,-6.11,-4.651412
167cisd_673,298.0,1.59,0.74910533
222meth_906,308.15,-3.294103021,-3.0146546
162phen_665,348.15,-5.252259092,-5.3342605
