Mol,Temp,y,y_pred
009hept_30,273.15,-5.296647616,-5.478875
246meth_979,343.15,-5.788327602,-5.370563
081hexa_332,273.15,-5.187169488,-5.5874987
271isob_1080,312.95,-1.772116513,-1.9029281
112bisc_456,313.15,-3.177924403,-3.1860578
156ethy_639,333.25,-1.884597912,-1.5320642
079octy_321,353.35,-0.868558378,-0.7233815
117chlo_487,291.15,-2.666540853,-2.664268
111prop_455,308.15,-3.183817182,-3.3004332
230bisc_941,304.15,-4.591782251,-4.242413
108hexy_433,303.15,-3.841723592,-4.2210436
211pent_864,304.05,-2.328927934,-2.1391296
test1044,298.0,-3.6,-3.8006406
0097pro,298.0,-2.86,-2.7965848
169tric_679,286.05,-2.203959895,-2.4185848
073meth_294,283.15,-5.210837432,-5.233005
018buta_84,373.15,-3.101964341,-2.8129025
024chlo_95,343.15,1.073131073,0.53862286
227hept_923,322.95,-2.298559617,-2.4017227
029pent_116,363.15,-2.433167853,-2.738575
258hexa_1012,353.85,-1.950463352,-1.8558642
113brom_466,363.15,0.014020873,-0.466748
223octa_909,323.15,-5.097971252,-4.688472
190pxyl_776,363.14,0.515225428,0.26721144
143dich_594,288.15,-2.003774234,-2.2149634
020nitr_91,293.15,-4.052836566,-3.5586653
test3005,298.0,-10.91,-10.086622
128isop_541,312.85,-1.885936515,-1.4079835
068nitr_275,313.15,-3.485145461,-3.467864
176benz_721,277.5,-1.383884574,-1.3567436
098dime_400,303.15,-7.336337728,-6.853275
002dime_2,343.65,-0.508580129,-0.979357
095pent_387,282.85,-3.780597982,-3.6301146
0217wat_carbontet,298.0,-0.85,-1.2957008
266dime_1063,293.0,2.82,2.096251
211pent_864,333.25,-1.483153351,-1.3474555
0441pho,298.0,-7.62,-7.612029
228dime_933,323.15,-6.015580083,-5.8110847
103brom_414,283.15,-0.889033122,-1.2489264
260ethy_1031,302.85,-2.026781682,-1.8821945
085meth_357,323.15,-2.724710461,-2.5467637
266dime_1063,283.0,2.37,1.7442102
0021eth,298.0,1.27,0.49117947
055nitr_229,343.15,-8.832099938,-8.121588
095pent_387,283.15,-3.796093867,-3.6205225
064prop_265,303.15,-4.243947736,-4.1521654
237nbut_954,313.15,0.085823181,-0.064071655
0104dim,298.0,-4.29,-4.16212
153ethy_629,328.65,-2.335128029,-2.3118281
0122Nme_carbontet,298.0,-6.58,-4.969844
143dich_594,298.15,-1.797545108,-2.0374038
205hept_828,313.25,3.247343152,2.5574074
0069met_chloroform,298.0,0.12,-0.44576144
034dibr_137,298.0,-1.794562324,-1.776653
119dime_489,343.35,-2.467503829,-2.5983794
0018cyc_chloroform,298.0,-4.45,-3.9485078
018buta_84,298.15,-4.645285086,-4.677767
0200tet,298.0,3.16,3.0018873
221isop_900,312.95,-2.209932538,-2.1276176
235acet_952,273.15,-10.34975409,-10.111637
016nona_72,323.15,-2.444330981,-2.8424397
259prop_1021,273.15,-3.19373192,-2.572027
247hydr_987,353.15,-0.130964538,-0.040315628
