Mol,Temp,y,y_pred
test0006,298.0,-9.76,-9.383312
0126eth_chloroform,298.0,-4.44,-3.6993208
077meth_318,293.95,-4.314905141,-4.077092
260ethy_1031,302.85,-2.026781682,-1.8683414
201cume_815,303.09,-0.451666866,-0.29055357
n006,298.0,-4.48,-4.3782916
198isoq_797,337.15,-4.747460826,-4.5711665
203pent_817,363.15,-2.853051763,-2.7390404
038diis_151,304.15,-0.997818808,-0.8821715
201cume_815,338.29,0.385577638,0.49520063
225ethe_920,280.15,-1.808840462,-1.6384244
032pipe_131,333.15,-4.021726359,-3.976766
067anil_274,298.55,-6.271646655,-6.299456
0403thi_chloroform,298.0,-9.71,-9.291991
231ally_947,363.15,-2.967755504,-2.5545743
0582qui_chloroform,298.0,-10.23,-9.259869
198isoq_797,318.65,-5.11494858,-4.9357824
chloropentafluoroethane_methanol,298.0,-0.6,-0.59486985
0032but,298.0,-0.16,-0.29130888
272prop_1085,293.15,-1.055804933,-0.76283026
129naph_551,298.4,-2.373204205,-2.168745
0506nit_carbontet,298.0,-3.52,-2.871542
146hexa_604,283.15,-3.124159514,-2.7266774
077meth_318,363.35,-2.39363913,-2.3226533
098dime_400,283.15,-8.306652279,-7.7892547
182trim_748,373.14,0.731024655,0.7891712
0044met,298.0,-5.11,-4.999483
012prop_53,317.85,-4.295918919,-3.9479978
182trim_748,323.14,-0.095163263,-0.101825
047prop_200,295.15,1.115527158,0.92472076
121meth_491,282.15,-3.55856921,-3.3515985
0024met_carbontet,298.0,-2.63,-2.753994
050meth_212,363.65,-2.558958556,-2.4162047
220tric_899,288.15,-0.838708168,-0.7042532
051buty_215,343.65,-1.228068303,-1.000223
025meth_96,298.15,-4.53166482,-4.427858
0214tri,298.0,-0.12,-0.05786991
test1023,298.0,-5.7,-5.517146
016nona_72,303.15,-3.606983178,-3.4038157
022nitr_93,303.15,-3.05752817,-3.070757
202meth_816,321.75,-1.255625663,-1.2626405
089diet_371,298.15,-1.584606724,-1.3541007
123dibu_505,333.15,-1.771462336,-1.975595
249cycl_989,283.15,0.837365765,0.56425905
264brom_1061,283.15,-1.042984099,-1.2414154
175tetr_718,273.15,-0.076689882,-0.08188677
0401amia,298.0,-9.63,-9.420597
191dime_777,287.05,-1.701318212,-1.4764757
178cycl_728,313.0,1.5,1.0768809
190pxyl_776,288.0,-0.981891264,-0.89814854
119dime_489,285.15,-4.369517983,-4.3333054
197trif_794,313.15,-3.939876352,-3.9282963
054trif_228,293.15,-4.299692256,-4.095538
test1037,298.0,-10.7,-10.0038185
0117met_chloroform,298.0,-6.99,-6.313897
225ethe_920,313.15,-1.027299998,-0.8922821
066etha_268,343.15,-6.044388052,-5.6711354
160nndi_659,353.15,-2.088683881,-2.03328
0215pbr,298.0,-7.13,-6.363093
188pent_765,313.15,-3.595128826,-3.6724892
143dich_594,308.15,-1.621254134,-1.551089
032pipe_131,273.15,-6.06922275,-5.717366
228dime_933,363.65,-5.301264309,-4.9140997
050meth_212,353.45,-2.727215941,-2.575917
100tetr_405,298.15,1.949760653,1.9752574
250nitr_991,303.15,-10.55175291,-10.166443
102hexa_410,343.15,-2.528210822,-2.5232666
