Mol,Temp,y,y_pred
161diet_661,343.15,-2.617440494,-3.3979633
031pent_128,312.75,-3.083437256,-2.5489848
204meth_822,343.35,-1.886376918,-1.854217
186fluo_754,298.21,-0.216967574,-0.23150277
023hexa_94,323.54,-0.029201355,0.617391
231ally_947,293.15,-3.775984,-3.8702095
0119met_chloroform,298.0,-6.98,-5.39198
246meth_979,373.15,-5.029724148,-5.2786403
213octa_875,292.75,-4.029023826,-3.6974325
040dime_157,273.15,1.340165603,1.6231111
test1031,298.0,-6.1,-5.992355
242tric_970,291.15,-0.70258131,-0.73585844
206prop_838,343.75,-1.257029976,-0.9319998
145buty_600,313.15,-3.355056413,-3.0476708
136etha_574,293.15,-4.923950767,-4.288455
0093met_carbontet,298.0,-3.82,-3.4176946
029pent_116,353.15,-2.626143758,-2.7445872
test2025,298.0,-9.61,-8.453296
007meth_27,343.15,-3.695470077,-4.1441417
0426dcl,298.0,-5.22,-4.884373
091buta_380,343.15,-1.968496492,-1.9150047
023hexa_94,303.71,-0.164214117,0.179757
0113pen,298.0,-4.1,-4.600858
185acen_753,277.1,-3.78300338,-3.3623486
161diet_661,323.15,-3.191589434,-3.7368927
096meth_391,313.45,-3.401638685,-4.146336
0006nhe_methanol,298.0,-2.47,-2.163887
0179tri,298.0,-1.98,-2.5268657
025meth_96,298.15,-4.53166482,-4.267075
055nitr_229,313.15,-9.319280542,-8.398057
0199chl_methanol,298.0,-2.12,-1.8727553
145buty_600,353.15,-2.708002966,-2.7466583
117chlo_487,277.15,-3.030028247,-3.0905573
112bisc_456,304.15,-3.364367901,-3.0680075
252phen_995,284.0,-4.115019634,-3.24686
215nndi_886,273.15,-8.362788687,-7.860562
169tric_679,298.15,-1.930072327,-1.9154944
016nona_72,313.15,-2.946606873,-3.1918359
268meth_1075,323.15,-3.357020088,-3.5930386
159chlo_656,334.25,-8.498912021,-7.202168
109ethy_443,308.0,2.08,1.482545
248tric_988,293.15,-2.761510798,-2.5992734
0090hex_chloroform,298.0,-7.51,-5.964729
0047pro,298.0,-4.83,-4.479572
0131nit_carbontet,298.0,-4.49,-4.559319
052diet_222,293.15,-1.754831823,-1.2755319
002dime_2,323.15,-1.098126949,-1.2683678
test1056,298.0,-3.3,-3.2103615
0060dim,298.0,-1.92,-2.14477
204meth_822,323.15,-2.375375756,-2.037911
165chlo_671,288.15,-0.130525152,-0.23872054
191dime_777,291.45,-1.638035019,-1.4453326
013hept_55,323.15,-2.923811962,-3.4346375
235acet_952,313.15,-9.437698384,-9.0479555
166chlo_672,318.15,-0.475440231,-0.58171403
266dime_1063,303.0,3.2,2.2085013
235acet_952,293.15,-9.891809289,-9.172847
031pent_128,328.15,-2.818732823,-2.2215872
183vale_749,273.15,-4.194742136,-3.497777
114dipr_467,283.15,-1.754240125,-1.4269019
042cycl_160,333.55,-4.33059411,-4.5815635
0418bri,298.0,-0.03,-0.11212742
0209chl,298.0,0.11,0.03282249
188pent_765,293.15,-4.271841936,-4.83329
215nndi_886,343.15,-6.718430965,-6.026073
034dibr_137,298.15,-1.794562324,-1.697254
055nitr_229,293.15,-9.738144503,-8.591851
068nitr_275,293.15,-3.803245117,-3.5100803
033diet_133,311.15,-1.640400244,-1.6518612
052diet_222,373.15,-0.316439166,-0.22627676
0414dcl,298.0,-2.73,-2.6914694
177trie_722,363.15,-0.760178797,-1.6497588
186fluo_754,273.21,-0.555730288,-0.55619264
053tetr_227,313.15,-0.971944139,-1.3065534
165chlo_671,273.15,-0.366920264,-0.50989246
106pent_428,303.15,2.444017289,2.024384
050meth_212,273.15,-4.699572637,-4.619247
023hexa_94,298.46,-0.240768122,0.010846734
197trif_794,273.15,-5.02745631,-5.2277017
220tric_899,278.15,-1.104736165,-1.849098
033diet_133,288.15,-2.226498287,-2.4518714
010brom_40,298.0,-0.401464963,-0.30799115
112bisc_456,364.85,-2.368279239,-2.4450061
001tetr_1,343.15,1.096313357,0.4542762
039dime_156,343.55,-1.714437823,-1.6413841
214acry_885,308.15,-3.077562778,-3.1458793
188pent_765,333.15,-3.017373631,-3.3846865
172pent_692,292.85,-2.810624125,-2.3750212
0204tet,298.0,0.05,-0.6794809
154meth_632,292.85,-2.876391286,-2.6892514
261hexa_1039,312.95,-3.490071223,-3.7313838
146hexa_604,293.15,-2.766527512,-2.6556864
173buty_702,292.85,-2.785836752,-2.5849419
239cisd_958,288.15,-1.133455158,-0.873669
034dibr_137,313.15,-1.528045155,-1.614325
010brom_40,283.15,-0.898539451,-0.47814357
214acry_885,309.15,-3.073970804,-3.126606
257dime_1010,283.15,-2.187964782,-1.5418376
240meth_959,343.35,-3.494147986,-3.5851638
001tetr_1,290.65,-0.071806984,-0.14852464
091buta_380,303.15,-2.81116366,-3.0131803
268meth_1075,352.65,-2.587383408,-2.6763978
0105aze,298.0,-5.56,-5.2225337
054trif_228,293.15,-4.299692256,-4.1384673
