#input
r(A),H1-H1,H1-H2,H1-O,H2-H1,H2-H2,H2-O,O-H1,O-H2,O-O
0.0125,0.000027291221854852665,0.0000267684683024072,-0.00003258386590232476,0.00002212019833791601,0.00002319632496039503,-0.00002715416894716327,-0.00002472930611929769,-0.00002485571022248223,0.00004164293142139286
0.037500000000000006,0.000027361777071632787,0.000026717686012034392,-0.000033536074482753975,0.000022451000546652722,0.000023367988390532446,-0.000028674091254288214,-0.00002581916911026383,-0.000026159804548342436,0.000041891794069215393
0.0625,0.000026579270397064647,0.000026017384882948136,-0.000034648929897684866,0.000021668574532895946,0.00002275265501339163,-0.000029611557238240493,-0.00002669165124302708,-0.000027232205809468724,0.00004082098240587584
0.08750000000000001,0.0000259237018838121,0.00002531957912310645,-0.00003649016838380703,0.000021037290181880053,0.000022024564813705183,-0.00003151731976913652,-0.000028587542715285963,-0.000029060698466309987,0.00004038634682501652
0.1125,0.000025049478310279483,0.00002449004605864502,-0.00003843926583613211,0.000020139811866215496,0.000021162606259395034,-0.000033432858970172674,-0.00003046472767209707,-0.000030843519766676764,0.00003941695041476123
0.1375,0.000024261634322897407,0.000023688277806854785,-0.000039748105365333686,0.00001940942127021117,0.00002038339935950262,-0.00003469947554890496,-0.00003179224950144999,-0.00003218072080812817,0.000039013368564155826
0.1625,0.000023397101841737822,0.000022850906105986724,-0.000039151206408405415,0.000018550925531712892,0.000019540441783760798,-0.00003401490099008697,-0.00003106301568323033,-0.000031438842455600025,0.000038382092782285326
0.1875,0.00002269173305080585,0.000022160147409522324,-0.000037895137580790106,0.000017887789113046892,0.00001885551704106092,-0.000032707099364870373,-0.000029824082446339162,-0.000030217424239253887,0.000038158189909154316
0.21250000000000002,0.0000219896111275375,0.00002146822779991453,-0.000037005962980174445,0.00001720051236020481,0.000018178031893967272,-0.00003180737454044902,-0.000028893706883081904,-0.000029263456298167512,0.00003815574882537476
0.23750000000000002,0.000021409915177628136,0.000020933345751927845,-0.000036101616359474065,0.00001667609632249878,0.000017639067181107748,-0.000030861239963542175,-0.000027991461905685355,-0.000028398539285490187,0.00003830269128002328
0.2625,0.000020879361855463685,0.000020378525306341544,-0.000034481948688380726,0.00001616310476038052,0.000017099451426361156,-0.00002918902305282245,-0.00002636445847770119,-0.000026720708206084964,0.00003844294309374163
0.28750000000000003,0.00002044462695494076,0.00001995915860675268,-0.00003184310975257176,0.000015767845283676252,0.000016681470881962923,-0.000026514580071079763,-0.000023729612735223782,-0.0000241022551676906,0.000038952370289280225
0.3125,0.000019949275881003814,0.00001950552062623956,-0.000028321098824335422,0.00001532669580228685,0.000016232756081535626,-0.000022954156492005495,-0.000020216652444560168,-0.00002057640162433927,0.00003936751863875543
0.3375,0.000019601964325488552,0.00001916801387835676,-0.000024335496192406936,0.000015023853052298364,0.000015912155319597332,-0.000018956742110276537,-0.00001626670453447332,-0.000016613527975550824,0.00003994260367790048
0.36250000000000004,0.000019332991314513492,0.00001891350554217297,-0.000020396318234361388,0.000014804701052639757,0.00001567249705658469,-0.000015001767081912476,-0.000012345290059556646,-0.000012719494435486922,0.00004056900718296674
0.3875,0.000019149262541873213,0.000018763306513847056,-0.000016729349141542116,0.000014684462172454005,0.0000155222697770796,-0.000011321893708782227,-0.00000871237506316902,-0.000009075861385099415,0.00004129897644133962
0.41250000000000003,0.00001895961958098269,0.000018591465149597752,-0.000013516912531486014,0.000014524591108511231,0.000015362429593324123,-0.00000812527505900107,-0.000005557958360213888,-0.0000059176940112593,0.00004198505149588527
