Mol,Temp,y,y_pred
199diet_798,333.45,-5.210560721,-5.202562
0228met_chloroform,298.0,-3.17,-2.1705055
062hexa_251,293.15,-5.099634758,-4.893527
030meth_125,343.35,-2.0972031,-2.448934
124meth_515,282.65,-5.815975018,-5.569404
214acry_885,313.15,-3.021683187,-2.8219528
test4006,298.0,-0.59,-0.764611
204meth_822,323.25,-2.355004893,-1.7147269
166chlo_672,278.15,-1.464931029,-1.2331007
0242dii,298.0,-0.53,-0.48782802
204meth_822,343.35,-1.886376918,-1.2765986
090nmet_375,273.15,-8.984406897,-8.892498
156ethy_639,353.45,-1.486981172,-1.7130082
082nona_342,322.95,-3.293324064,-3.73203
014pent_65,293.15,-2.770546841,-3.0758917
0097pro_carbontet,298.0,-5.03,-4.3477077
018buta_84,313.15,-4.2195232,-4.4543133
cis-2-butene_methanol,298.0,-2.06,-2.0521512
157mxyl_645,318.0,-0.320567739,-0.3445983
028cycl_111,292.35,-5.69589197,-5.6283536
218tetr_891,373.15,-3.448266151,-3.9078164
0023str,298.0,0.61,0.22362232
083hexa_352,333.15,3.144089135,2.9683232
015quin_71,333.15,-2.949799072,-3.0693042
140tric_586,323.15,1.952198002,1.8917098
009hept_30,293.19,-4.358814829,-4.6453524
194pent_782,303.15,-1.355993904,-1.2449061
135dich_572,318.15,-2.761728623,-2.863741
178cycl_728,283.0,0.52,0.06319046
197trif_794,273.15,-5.02745631,-5.114676
233tetr_950,363.15,3.973691992,3.9808588
004isob_15,313.15,-3.071465156,-2.8700814
152dime_628,353.15,-2.952603038,-2.9911642
046ethy_190,304.05,-3.88011834,-4.243218
test1007,298.0,-8.2,-8.017323
199diet_798,302.85,-6.245631389,-6.0606904
test3005,298.0,-10.91,-10.007553
263isob_1051,343.25,-3.000483577,-2.5538726
0008noc_carbontet,298.0,-5.39,-4.0317926
214acry_885,283.15,-3.416067144,-3.1689477
186fluo_754,333.15,0.190940015,-0.15327263
096meth_391,323.15,-3.080365081,-3.3354406
214acry_885,358.15,-2.729364422,-2.3412232
185acen_753,298.0,-3.121395587,-2.93933
007meth_27,303.15,-4.454813384,-4.2795653
