Mol,Temp,y,y_pred
129naph_551,282.4,-2.818858247,-3.1175084
060dibr_238,333.15,-1.491166021,-1.68501
153ethy_629,318.25,-2.428263355,-2.4909532
151tetr_627,298.15,0.076561852,0.011900187
187diet_755,304.05,-5.397412743,-5.242919
0118ani,298.0,-5.49,-6.2487497
139dich_584,288.15,-4.528343898,-4.6265526
254octa_1000,353.15,-2.719084479,-3.0270967
242tric_970,303.15,-0.403280049,-0.51163507
058phen_233,283.15,-6.751341682,-6.692647
186fluo_754,273.15,-0.603454976,-0.73612213
0038oxy_carbontet,298.0,-6.07,-4.612958
0137ethb,298.0,-1.3,-0.7626971
160nndi_659,303.15,-3.35809101,-3.377504
113brom_466,293.16,-0.887276375,-1.0442035
266dime_1063,288.0,2.6,1.9053829
150chlo_617,286.05,-0.367199386,-0.4462855
129naph_551,308.5,-2.131097015,-2.6077034
049ethy_202,304.15,-2.234748231,-2.4942365
test2029,298.0,-0.8,-1.0604317
065chlo_267,283.15,-1.459549623,-1.3445334
136etha_574,333.15,-4.204906271,-4.428865
043hexa_167,298.15,-6.22441652,-6.473078
088tolu_370,293.0,-0.943405691,-0.99314475
130nitr_552,323.15,-3.652189786,-3.6753354
013hept_55,273.15,-5.171323436,-5.429455
255cycl_1006,304.15,0.903244138,0.7966788
0203bro,298.0,0.52,0.116612196
266dime_1063,293.0,2.82,2.0741947
007meth_27,323.15,-4.059628107,-4.019125
104buty_415,323.95,-1.075746271,-1.2416985
065chlo_267,275.15,-1.648547653,-1.5003717
0054hex_chloroform,298.0,-6.67,-5.698403
166chlo_672,298.15,-0.950075497,-1.3515185
test2025,298.0,-9.61,-9.245918
203pent_817,373.15,-2.711906835,-2.8332279
113brom_466,283.15,-1.10299983,-1.1735104
0106pro,298.0,-4.39,-4.5621796
158hexa_646,313.15,-3.722883479,-3.7443817
253dich_996,290.25,-1.440691684,-1.5641764
0236oct,298.0,-4.09,-4.4223986
test1006,298.0,-8.2,-8.07083
234brom_951,293.15,-1.590148485,-1.4255491
184carb_752,288.15,0.18940851,0.04843855
013hept_55,283.15,-4.642070358,-4.8076277
229ethe_940,290.25,1.17781484,0.94576573
008cycl_28,333.65,-4.25829599,-3.6744275
083hexa_352,333.15,3.144089135,2.9759924
153ethy_629,323.15,-2.388107883,-2.4448862
145buty_600,313.15,-3.355056413,-3.3699813
test2018,298.0,-18.72,-16.976877
113brom_466,283.16,-1.089200663,-1.1733876
0075pro,298.0,-3.85,-3.2815335
069meth_276,353.15,-2.080839068,-2.365352
0199chl,298.0,-0.5,-0.45926404
111prop_455,318.15,-2.981716171,-3.0702107
0410clp,298.0,0.07,-0.08810997
0008noc,298.0,2.89,2.3499653
110meth_451,293.15,-6.50945686,-6.075659
046ethy_190,313.45,-3.561165609,-3.8150163
128isop_541,273.15,-3.299594967,-2.929034
051buty_215,273.15,-3.24559038,-2.7926285
017etha_82,298.51,-6.845807778,-6.7913504
106pent_428,328.85,3.123941933,2.6260583
258hexa_1012,303.15,-3.129931999,-2.8792946
150chlo_617,299.25,-0.020270222,-0.21260762
221isop_900,282.15,-3.060663226,-2.9168127
"1,1,1,2-tetrafluoroethane_methanol",298.0,-1.91,-1.4200757
115nmet_477,283.15,-4.519072469,-4.6402845
211pent_864,363.65,-0.751507688,-0.99454176
172pent_692,343.35,-1.262428551,-1.1977236
079octy_321,333.15,-1.290875169,-1.6082996
131hept_553,333.35,-2.031519017,-2.1341827
087meth_361,343.65,-3.467190824,-3.7514067
089diet_371,283.15,-2.017421241,-1.8321168
210buty_854,353.15,-0.44189707,-0.6981863
043hexa_167,318.15,-5.601474611,-5.8291683
114dipr_467,343.15,-0.033176233,-0.4006989
0040pxy,298.0,-0.81,-0.8023063
104buty_415,353.35,-0.402062145,-0.641881
080dich_331,343.15,-0.135590616,-0.18396878
0117met_chloroform,298.0,-6.99,-5.707862
228dime_933,353.25,-5.481932797,-5.398573
227hept_923,282.85,-3.619667992,-3.2754564
229ethe_940,322.15,1.693899299,1.3862824
066etha_268,313.15,-7.062644337,-6.915639
190pxyl_776,363.14,0.515225428,0.21532178
226ethy_921,293.35,-3.177311386,-3.0933778
263isob_1051,312.65,-3.619439252,-3.3249478
n011_carbontet,298.0,-7.24,-6.031679
098dime_400,313.15,-6.886416447,-6.5520916
150chlo_617,275.65,-0.680431935,-0.639189
114dipr_467,273.15,-2.176541404,-2.0156782
166chlo_672,318.15,-0.475440231,-1.1841817
200meth_808,298.15,-4.483252831,-4.4256077
228dime_933,312.65,-6.211670843,-5.818877
084tert_354,313.15,-1.486708443,-1.1955174
145buty_600,353.15,-2.708002966,-2.9295273
148chlo_615,333.15,-0.731457779,-0.82583046
