Mol,Temp,y,y_pred
099prop_404,322.15,2.510874852,1.9049308
056buta_230,323.19,-3.835954485,-4.192452
167cisd_673,288.0,1.23,0.7983291
090nmet_375,283.15,-8.483970443,-8.553389
002dime_2,353.95,-0.22124854,-0.51443946
172pent_692,303.75,-2.312040648,-2.1883912
144morp_597,343.15,-5.854918894,-5.8244743
test2019,298.0,-10.78,-10.671609
130nitr_552,333.15,-3.487389698,-3.8873281
0058hep_carbontet,298.0,-6.49,-5.6427155
178cycl_728,283.0,0.52,0.13284945
209dich_853,318.15,-1.065072131,-1.128579
041ethy_159,363.15,-3.61192422,-3.5330958
090nmet_375,353.15,-5.471329869,-5.557746
149etha_616,297.75,1.920638431,1.5182319
241fluo_969,343.15,0.074933235,-0.44252443
070prop_277,277.15,-3.023060056,-2.9872847
017etha_82,308.64,-6.678297821,-6.4872665
123dibu_505,313.15,-2.61353287,-3.1127214
271isob_1080,312.95,-1.772116513,-2.0432796
057trim_232,333.15,-3.516453746,-3.8625472
056buta_230,353.15,-3.262475722,-3.6717427
152dime_628,283.15,-4.722342777,-5.017932
228dime_933,282.75,-6.878928577,-6.519495
143dich_594,275.15,-2.332039623,-2.4494038
0133nit,298.0,-3.08,-3.248682
246meth_979,353.15,-5.522386502,-5.3271685
157mxyl_645,291.2,-0.945301047,-0.9285568
243meth_971,303.75,-4.393918625,-4.7423353
122pipe_500,343.15,-5.36161922,-5.6685214
109ethy_443,278.0,1.03,0.572433
093pyrr_383,273.15,-6.356643688,-6.56691
143dich_594,298.15,-1.797545108,-2.1117885
005dipr_16,323.15,-2.636508008,-3.0007362
111prop_455,308.15,-3.183817182,-3.60955
test2013,298.0,-8.42,-8.313422
test1022,298.0,-5.0,-5.3123946
261hexa_1039,283.25,-4.669361424,-4.9863615
0228met_carbontet,298.0,-2.53,-2.3867102
130nitr_552,313.15,-3.820862473,-4.084184
213octa_875,353.15,-1.674385857,-1.9591807
test4007,298.0,-0.25,-0.87061036
130nitr_552,283.15,-4.587741007,-4.6445827
209dich_853,363.15,-0.297609973,-0.5079589
223octa_909,303.15,-5.866281088,-5.840563
167cisd_673,308.0,1.91,1.4372022
0230eth,298.0,-5.51,-5.6643467
149etha_616,314.05,2.22038254,1.7203219
090nmet_375,313.15,-7.092309246,-7.080202
267octa_1065,323.15,-2.502444729,-2.4329288
078dime_320,333.15,-9.015794582,-8.701622
175tetr_718,344.45,3.583819465,2.693652
015quin_71,373.15,-2.500436063,-3.0543675
097trim_399,300.0,-0.753431734,-0.7710016
272prop_1085,293.15,-1.055804933,-1.0054219
009hept_30,301.19,-4.018137366,-4.2542386
111prop_455,313.15,-3.171785745,-3.5045967
075dime_305,278.0,2.17,1.6441805
0222tri_carbontet,298.0,-8.6,-8.113129
109ethy_443,298.0,1.77,1.223777
024chlo_95,363.15,1.336335,1.1625707
024chlo_95,313.15,0.493793602,0.3768983
260ethy_1031,323.25,-1.412846123,-1.6118667
002dime_2,363.85,0.02906569,-0.28997946
009hept_30,298.19,-4.140588788,-4.3657675
031pent_128,343.35,-2.488789143,-2.2830353
099prop_404,304.65,2.148689035,1.6110146
149etha_616,285.45,1.655352459,1.3843434
067anil_274,298.55,-6.271646655,-6.3306694
0095eth_chloroform,298.0,-5.58,-5.41118
0052pen_carbontet,298.0,-4.73,-4.513399
174hexa_712,308.15,2.836755894,2.2345822
n014,298.0,-3.58,-3.9469085
test3005,298.0,-10.91,-9.874551
116tran_482,288.0,1.55,1.1435087
