Mol,Temp,y,y_pred
252phen_995,284.0,-4.115019634,-2.676587
036furf_139,365.15,-4.46210768,-4.2643805
126nitr_529,333.15,-2.89893367,-2.6247396
026prop_100,353.15,-1.576888302,-0.80965626
193meth_779,328.85,3.373195929,3.9454193
030meth_125,293.35,-3.102559918,-2.5996447
193meth_779,273.15,1.551753544,2.701119
033diet_133,303.15,-1.800856663,-1.2849245
n007_chloroform,298.0,-8.56,-8.653369
240meth_959,333.55,-3.768781136,-3.0424304
155npro_638,303.0,-0.358503542,0.4073571
217buty_888,303.15,-4.134370245,-3.4993367
265dime_1062,293.15,-4.771155094,-4.0803037
165chlo_671,273.15,-0.366920264,0.5001255
078dime_320,273.15,-10.47219216,-9.010344
088tolu_370,303.0,-0.698889481,0.2831866
197trif_794,343.15,-3.35900261,-3.3047256
221isop_900,282.15,-3.060663226,-2.597127
0220tri,298.0,-8.7,-7.5122175
081hexa_332,292.95,-4.294632076,-3.4563966
223octa_909,313.15,-5.459188346,-4.5582533
043hexa_167,303.15,-6.06011199,-3.688631
214acry_885,293.15,-3.260716311,-2.7582016
090nmet_375,313.15,-7.092309246,-6.3396907
049ethy_202,293.15,-2.58512486,-1.7861603
084tert_354,302.75,-1.787287026,-1.1006585
066etha_268,373.15,-5.068901033,-5.339479
n009_carbontet,298.0,-7.16,-4.9636717
157mxyl_645,323.0,-0.311482525,0.66157305
039dime_156,293.15,-2.910795736,-1.8928965
109ethy_443,308.0,2.08,3.0365987
157mxyl_645,340.85,-0.132991005,0.87637293
050meth_212,313.35,-3.573770063,-3.8448834
199diet_798,302.85,-6.245631389,-5.6936297
112bisc_456,333.85,-2.773181569,-2.231255
149etha_616,293.15,1.787521811,2.8017612
257dime_1010,373.15,-0.886477098,0.27724195
049ethy_202,353.45,-1.009080828,-0.22897258
009hept_30,298.0,-4.144288577,-3.349811
084tert_354,292.35,-2.090584819,-1.4032032
0217wat_carbontet,298.0,-0.85,-0.68624675
100tetr_405,303.15,2.03889669,2.634975
0039mxy_chloroform,298.0,-5.86,-5.563723
184carb_752,274.15,-0.130211204,0.5265036
020nitr_91,323.15,-3.706427121,-3.0535808
173buty_702,343.35,-1.401292117,-0.58228195
030meth_125,304.05,-2.864136897,-2.3976579
033diet_133,280.65,-2.503292231,-1.8611513
181diis_741,323.15,-2.166574252,-1.4538077
174hexa_712,313.25,2.997195242,3.527485
224benz_919,353.15,-3.224847956,-2.6955981
test1020,298.0,-14.0,-13.378742
193meth_779,313.25,2.986339832,3.5921721
167cisd_673,303.0,1.75,2.5367293
015quin_71,333.15,-2.949799072,-2.6258678
036furf_139,300.65,-5.192432426,-4.935536
186fluo_754,323.15,0.087884345,0.3926667
249cycl_989,317.95,1.477081598,2.5274482
042cycl_160,293.15,-5.773445261,-4.687697
072meth_293,285.05,1.822430337,2.482355
163cycl_666,303.0,0.53,1.5016513
157mxyl_645,279.0,-1.346737169,-0.23397774
236ethy_953,293.15,-5.180663703,-4.0930734
162phen_665,373.15,-4.947410702,-4.3967795
222meth_906,333.25,-3.021256603,-2.3525085
024chlo_95,353.15,1.216561354,1.7819334
052diet_222,323.15,-1.017824686,-0.21991181
064prop_265,293.15,-4.534193909,-3.8714309
test0013,298.0,-6.34,-5.0768337
196ethy_784,282.15,-2.620112307,-1.737985
266dime_1063,308.0,3.37,4.000524
205hept_828,318.15,3.479504093,4.0765214
090nmet_375,273.15,-8.984406897,-7.705343
228dime_933,273.15,-7.156133748,-7.0482116
250nitr_991,363.15,-9.762821777,-8.723129
197trif_794,293.15,-4.429849667,-4.387269
054trif_228,283.15,-4.615171754,-4.2599607
185acen_753,277.1,-3.78300338,-2.0497317
094trim_384,290.15,-5.834781708,-5.2801356
188pent_765,273.15,-5.054274482,-4.3217506
265dime_1062,343.15,-3.300894326,-2.9354577
142meth_590,323.15,-2.265767426,-1.8597893
183vale_749,283.15,-3.961477049,-3.008916
102hexa_410,303.15,-3.600284347,-3.4710712
212chlo_874,293.18,-0.638366769,0.121361196
0245thi,298.0,-1.42,-0.10919875
165chlo_671,345.65,0.744177695,1.21736
005dipr_16,333.15,-2.29432008,-1.763595
149etha_616,342.65,2.631957167,3.2853813
154meth_632,312.65,-2.345963267,-1.8495944
062hexa_251,363.15,-2.996138327,-1.8709925
035oxyl_138,308.0,-0.678688078,0.46974885
236ethy_953,303.15,-4.827857742,-3.9624047
0086eth_chloroform,298.0,-4.74,-3.6711922
083hexa_352,303.15,2.431768902,3.28331
207anis_848,363.85,-1.437752595,-0.61466753
193meth_779,372.25,4.238722476,4.8587065
191dime_777,318.15,-1.190400342,-0.48760843
088tolu_370,295.7,-0.863309371,0.1611262
015quin_71,353.15,-2.630760187,-2.1981835
164meth_670,323.25,-2.746119626,-1.8113449
222meth_906,343.65,-2.959682328,-2.1398373
117chlo_487,291.15,-2.666540853,-2.0902457
0107tri_carbontet,298.0,-3.09,-2.4853606
105ethy_425,353.35,-2.199286724,-1.7419358
173buty_702,303.15,-2.459045207,-1.7090153
020nitr_91,293.15,-4.052836566,-3.6017861
052diet_222,343.15,-0.662149683,0.0017881393
162phen_665,361.85,-5.109545847,-4.6192107
test1046,298.0,-2.5,-2.5013413
109ethy_443,293.0,1.6,2.7175546
083hexa_352,293.15,2.185473696,3.0283742
155npro_638,283.0,-0.940807196,-0.096644044
test2018,298.0,-18.72,-16.3512
191dime_777,323.15,-1.078852663,-0.42383212
268meth_1075,293.15,-4.402670138,-3.0403156
116tran_482,303.0,2.06,3.7197833
133acet_570,313.15,-3.512938714,-3.032714
049ethy_202,304.15,-2.234748231,-1.5161102
268meth_1075,303.15,-4.024876309,-2.8038359
141dich_589,303.15,-1.235363349,-0.63324994
249cycl_989,318.35,1.48783732,2.5340562
202meth_816,273.15,-2.915737453,-1.5126228
092meth_382,343.15,-3.550560615,-3.2877107
260ethy_1031,313.25,-1.715373553,-1.0548401
035oxyl_138,273.15,-1.559040623,-0.33173943
064prop_265,273.15,-5.171863421,-4.2886167
155npro_638,358.95,0.768913733,0.99619615
0401amia_chloroform,298.0,-13.64,-11.224834
160nndi_659,333.15,-2.528775842,-1.7067477
132diet_563,303.15,-3.14028327,-2.9480958
240meth_959,282.65,-5.693129143,-4.6578164
0207tri,298.0,-4.31,-3.8749166
062hexa_251,323.15,-4.038347997,-2.7805681
174hexa_712,303.15,2.684336021,3.3222494
009hept_30,323.25,-3.203451559,-2.4552717
266dime_1063,278.0,2.12,3.673437
184carb_752,283.15,0.080053423,0.7004143
017etha_82,308.64,-6.678297821,-6.366632
074octa_295,303.15,3.132675942,3.9285393
157mxyl_645,283.0,-1.229152363,-0.12170982
004isob_15,293.15,-3.487970028,-2.800178
257dime_1010,293.15,-2.006972625,-0.97223735
019dich_90,298.0,0.190590502,1.3072902
195meth_783,343.15,-3.897321781,-3.29356
042cycl_160,353.55,-3.769866162,-3.1903815
090nmet_375,353.15,-5.471329869,-5.2519126
189nmet_775,343.15,-5.645980608,-4.9718204
019dich_90,318.15,0.657994769,1.6369344
133acet_570,333.15,-3.171778171,-2.8306837
214acry_885,332.15,-2.866081183,-2.4357176
test1014,298.0,-9.0,-6.251417
014pent_65,363.15,-1.145966398,-0.6221405
160nndi_659,323.15,-2.824183762,-1.9317784
026prop_100,298.15,-2.740031543,-1.6871378
005dipr_16,313.15,-3.015598884,-2.3405688
108hexy_433,353.15,-2.427255069,-1.7632016
255cycl_1006,293.15,0.685429019,1.5661112
0037eth_methanol,298.0,-4.89,-2.9791875
115nmet_477,323.15,-2.991143212,-2.4491854
240meth_959,363.65,-3.091480607,-2.4922018
009hept_30,333.15,-2.917484273,-2.0999565
132diet_563,343.25,-2.250156219,-1.7869911
258hexa_1012,273.15,-4.133221112,-2.5066314
024chlo_95,303.15,0.231435327,1.1244642
033diet_133,344.15,-0.882214987,-0.27894038
0044met_carbontet,298.0,-2.25,-1.9804
024chlo_95,273.15,-0.656939729,0.6162027
039dime_156,303.15,-2.632700108,-1.690051
0088but_chloroform,298.0,-5.99,-6.003416
272prop_1085,283.15,-1.292835579,-0.53289133
130nitr_552,328.15,-3.528524154,-2.7595468
033diet_133,339.65,-0.976923437,-0.3831368
114dipr_467,363.15,0.252398687,1.0359632
257dime_1010,303.15,-1.792719942,-0.8390022
078dime_320,313.15,-9.47107174,-8.614027
029pent_116,333.15,-3.130090781,-2.3761797
078dime_320,333.15,-9.015794582,-8.3358965
267octa_1065,273.15,-4.667662557,-2.7947764
170meth_681,284.0,-2.769478834,-1.7977381
034dibr_137,283.15,-2.265773755,-1.1994827
048urea_201,330.17,-13.19540531,-12.385125
120dibr_490,298.15,-1.955503251,-1.3252443
120dibr_490,323.15,-1.514128396,-1.0295966
115nmet_477,373.15,-1.70380854,-1.099355
090nmet_375,303.15,-7.538538473,-6.642956
0154dif_methanol,298.0,-1.9,-1.8527718
0049but,298.0,-4.72,-3.6641188
211pent_864,323.15,-1.830061465,-1.6000768
0408hex,298.0,-1.4,-0.45432365
036furf_139,363.15,-4.479215247,-4.287583
163cycl_666,288.0,0.11,1.0593752
165chlo_671,373.15,1.146615804,1.4571685
032pipe_131,333.15,-4.021726359,-3.3261538
267octa_1065,353.75,-1.453003367,-0.71264863
261hexa_1039,343.35,-2.542287053,-1.8807249
178cycl_728,278.0,0.32,1.4613334
064prop_265,373.15,-2.623245268,-2.5363126
142meth_590,283.0,-3.116532207,-2.6127381
0022pro,298.0,1.27,2.0409508
057trim_232,293.15,-4.81214178,-3.9777308
006hydr_26,283.15,-10.52319112,-9.372717
145buty_600,303.15,-3.545117603,-2.9911976
057trim_232,353.15,-3.03273957,-2.1793375
151tetr_627,353.15,1.180061277,1.3049129
272prop_1085,303.15,-0.845661304,-0.30134857
048urea_201,332.28,-13.14553655,-12.30933
169tric_679,333.15,-1.257605258,-0.42383897
163cycl_666,298.0,0.4,1.3555993
149etha_616,285.75,1.666318072,2.7226896
272prop_1085,323.15,-0.502542799,-0.022927284
test4004,298.0,-0.72,-0.5578333
0109pip,298.0,-7.4,-7.2312284
0110but,298.0,-4.29,-3.3767304
009hept_30,363.15,-2.099037015,-1.2230961
116tran_482,293.0,1.73,3.494268
167cisd_673,308.0,1.91,2.6270595
036furf_139,312.65,-4.986323439,-4.818798
035oxyl_138,298.0,-0.937361307,0.25817347
151tetr_627,273.15,-0.677603944,0.6224476
135dich_572,318.15,-2.761728623,-2.5708084
156ethy_639,333.25,-1.884597912,-1.2306521
0049but_carbontet,298.0,-4.2,-3.7178602
203pent_817,273.15,-4.94888969,-4.927925
041ethy_159,283.15,-5.619350866,-4.491857
109ethy_443,298.0,1.77,2.8176832
048urea_201,308.3,-13.71329177,-13.10302
217buty_888,283.15,-4.798715993,-4.114638
154meth_632,302.85,-2.602390349,-2.0542703
256hexa_1007,288.15,-0.291095893,0.6868564
218tetr_891,273.15,-5.752378539,-5.7305436
039dime_156,304.15,-2.57588636,-1.672367
095pent_387,282.85,-3.780597982,-2.7581744
029pent_116,323.15,-3.477713876,-2.6039376
133acet_570,273.66,-4.376489196,-3.8484497
261hexa_1039,303.15,-3.871962214,-3.0500655
145buty_600,273.15,-4.17457841,-3.3976097
048urea_201,300.46,-13.89162025,-13.206448
167cisd_673,283.0,1.04,2.1801481
033diet_133,298.0,-1.96205623,-1.4196414
156ethy_639,282.85,-3.20081136,-2.3688705
162phen_665,371.65,-4.968169298,-4.4214907
043hexa_167,308.15,-5.940565178,-3.492783
239cisd_958,274.95,-1.314532655,-0.5623897
046ethy_190,363.65,-2.213836604,-1.2301421
061cycl_241,283.15,-6.206513125,-4.7723413
0027pen,298.0,1.66,1.7764748
238form_957,298.0,-6.627031796,-5.495683
165chlo_671,314.15,0.323376935,0.85377705
141dich_589,308.15,-1.175722186,-0.63545
044hept_177,292.65,-4.222557699,-3.7875051
181diis_741,283.15,-3.911917477,-2.439927
222meth_906,278.15,-3.675452322,-3.5407982
198isoq_797,325.25,-4.982310426,-4.6535134
135dich_572,278.15,-4.129418615,-3.5360732
203pent_817,363.15,-2.853051763,-2.2334447
198isoq_797,347.95,-4.569365313,-4.0807176
218tetr_891,373.15,-3.448266151,-2.8785825
0244tet_chloroform,298.0,-5.84,-4.68063
0134nit_carbontet,298.0,-6.92,-5.81544
181diis_741,353.15,-1.136220861,-0.8731319
133acet_570,282.15,-4.217515406,-3.6042304
002dime_2,273.15,-3.153533855,-2.0418215
160nndi_659,363.15,-1.869822578,-1.2837266
212chlo_874,288.21,-0.720972485,0.054817677
204meth_822,292.55,-3.199808138,-2.1652117
040dime_157,298.15,2.361994571,3.1741185
101dime_406,273.15,-2.637622407,-1.7369305
026prop_100,308.15,-2.481227216,-1.4453946
041ethy_159,293.15,-5.359519232,-4.385168
050meth_212,322.95,-3.329901872,-3.559794
224benz_919,313.15,-3.82643241,-3.3544583
test0008,298.0,-4.97,-4.9834337
191dime_777,363.15,-0.58020681,0.058152616
088tolu_370,280.06,-1.316794276,-0.16001892
048urea_201,357.55,-12.51656085,-11.294235
105ethy_425,273.15,-4.424435804,-4.360304
127form_539,298.51,-6.845807778,-5.8673787
0118ani_carbontet,298.0,-6.1,-4.1783404
test1018,298.0,-3.4,-1.475129
189nmet_775,313.15,-6.263068861,-5.8262544
test1029,298.0,-4.2,-3.2639341
014pent_65,353.15,-1.363690839,-0.7520047
"1,1,1,2-tetrafluoroethane_methanol",298.0,-1.91,-1.4726427
197trif_794,303.15,-4.172862246,-4.1398897
107meth_432,288.2,-5.736820029,-5.0532413
121meth_491,332.65,-2.010498241,-0.60257554
102hexa_410,373.15,-1.86022859,-1.5903839
240meth_959,303.65,-4.843939403,-3.875256
0068ani,298.0,-2.45,-1.2294405
046ethy_190,273.15,-5.386760268,-4.2549367
140tric_586,353.15,2.375965387,3.0666733
