Mol,Temp,y,y_pred
052diet_222,293.15,-1.754831823,-1.7077129
0125dim,298.0,-4.6,-4.9678736
n013,298.0,-4.62,-5.002548
178cycl_728,293.0,0.88,0.017719507
015quin_71,373.15,-2.500436063,-3.2173965
182trim_748,323.14,-0.095163263,-0.25105262
013hept_55,302.95,-3.697353627,-4.1872683
070prop_277,279.15,-2.965811048,-2.9430048
131hept_553,282.85,-3.619667992,-3.5876665
198isoq_797,347.95,-4.569365313,-4.432998
156ethy_639,273.15,-3.535415753,-2.9953659
0112Nme,298.0,-7.77,-7.7964816
128isop_541,323.15,-1.580542656,-1.3778242
132diet_563,323.15,-2.633601445,-2.6221528
030meth_125,273.15,-3.587527831,-3.6124187
0095eth_chloroform,298.0,-5.58,-4.968896
123dibu_505,273.15,-4.669116711,-4.8990855
161diet_661,373.15,-1.948106223,-2.2921603
053tetr_227,273.15,-2.053149958,-1.801646
163cycl_666,308.0,0.67,0.33738637
145buty_600,303.15,-3.545117603,-3.4926836
082nona_342,322.95,-3.293324064,-3.8744173
103brom_414,293.15,-0.595164781,-0.7737303
088tolu_370,298.0,-0.807422745,-0.7248914
062hexa_251,323.15,-4.038347997,-4.2583227
094trim_384,315.65,-5.529718628,-5.046712
0402adn_chloroform,298.0,-12.51,-11.082487
102hexa_410,363.15,-2.078290337,-2.3193438
147hydr_614,323.15,-9.115728458,-8.930731
049ethy_202,353.45,-1.009080828,-0.6594423
0238met,298.0,-2.04,-2.6176867
023hexa_94,298.46,-0.240768122,-0.43266487
194pent_782,343.15,-0.411998029,-0.5194912
179cycl_732,288.35,-0.092550446,-0.19851613
0185bro,298.0,-0.08,-0.51016617
0049but_chloroform,298.0,-5.28,-4.404583
220tric_899,318.15,-0.165608075,-0.8635789
214acry_885,309.15,-3.073970804,-3.2380192
0103eth_chloroform,298.0,-4.02,-3.764123
048urea_201,317.09,-13.506956,-12.797169
214acry_885,273.15,-3.538863349,-3.581812
190pxyl_776,298.0,-0.705729551,-0.8192041
040dime_157,328.25,3.137650468,2.4335546
129naph_551,298.0,-2.404286607,-2.4348192
264brom_1061,273.15,-1.285421476,-1.2463758
018buta_84,371.05,-3.131734721,-3.1634321
213octa_875,363.25,-1.41430983,-1.9536028
016nona_72,313.15,-2.946606873,-3.6914327
118wate_488,372.15,-2.55253816,-3.251685
243meth_971,312.95,-4.062197511,-4.1545024
147hydr_614,313.15,-9.316972699,-9.15307
122pipe_500,293.15,-7.609473532,-7.704478
076meth_314,273.15,-7.308180089,-7.367802
192tric_778,308.15,0.018570648,-0.32617176
208tetr_850,333.15,-1.622110738,-1.6004101
002dime_2,343.65,-0.508580129,-0.6074362
233tetr_950,323.15,3.581537291,3.6277652
062hexa_251,343.15,-3.46663607,-3.7864492
033diet_133,298.15,-1.96205623,-2.2617395
034dibr_137,313.15,-1.528045155,-1.4161508
214acry_885,283.15,-3.416067144,-3.4890537
118wate_488,336.15,-3.207523311,-3.5847423
208tetr_850,298.15,-2.47216726,-2.3322158
088tolu_370,288.1,-1.085992185,-0.828233
024chlo_95,303.15,0.231435327,-0.21526861
147hydr_614,293.15,-9.780971265,-9.555525
053tetr_227,343.15,-0.434904564,-0.5367899
169tric_679,308.15,-1.710220816,-1.8021494
104buty_415,312.85,-1.464094913,-1.85691
175tetr_718,344.45,3.583819465,2.1279635
