Mol,Temp,y,y_pred
044hept_177,303.85,-3.696793228,-4.485778
177trie_722,323.15,-1.988027924,-2.6997666
060dibr_238,313.15,-1.76478814,-2.1484761
011pent_43,303.75,-4.321018786,-4.6753087
test1034,298.0,-5.2,-4.452155
025meth_96,362.29,-2.940870956,-3.1092877
155npro_638,303.0,-0.358503542,-0.50472605
0013dim,298.0,2.88,2.4154208
n202,298.0,-17.74,-16.98381
193meth_779,328.85,3.373195929,2.7724688
233tetr_950,293.15,2.995249212,2.9154656
137ethy_576,292.15,-0.900959734,-1.0852445
269chlo_1078,333.15,-0.329074248,-0.5518322
156ethy_639,343.35,-1.67546489,-1.7701381
121meth_491,312.65,-2.531319986,-2.7878423
017etha_82,287.36,-7.015661454,-6.846223
012prop_53,363.15,-3.214843826,-3.3755932
021benz_92,298.15,-6.693327055,-6.518776
184carb_752,303.15,0.486462129,0.22298622
0403thi,298.0,-10.4,-10.05917
0049but_chloroform,298.0,-5.28,-4.788929
039dime_156,303.15,-2.632700108,-2.6548855
240meth_959,353.45,-3.336702288,-3.7397938
212chlo_874,373.15,0.310100489,-0.098041296
237nbut_954,318.15,0.185737313,0.017235518
079octy_321,302.55,-2.421682337,-2.2737112
060dibr_238,353.15,-1.295387392,-2.031845
240meth_959,282.65,-5.693129143,-6.2415934
184carb_752,273.15,-0.154655443,-0.30104542
015quin_71,313.15,-3.28491096,-3.6808956
137ethy_576,281.96,-1.220457091,-1.3690144
0245thi_chloroform,298.0,-5.83,-5.188302
test2001,298.0,-9.94,-9.685749
098dime_400,363.15,-4.960762711,-5.158163
235acet_952,298.0,-9.777745285,-9.303047
0075pro_carbontet,298.0,-3.35,-2.78106
0149mor_chloroform,298.0,-6.72,-5.97086
144morp_597,283.15,-7.655213288,-7.507056
175tetr_718,293.05,1.049856755,-0.12483549
026prop_100,293.15,-2.964212551,-3.139453
266dime_1063,278.0,2.12,1.6695874
062hexa_251,323.15,-4.038347997,-4.4167986
test1015,298.0,-9.5,-8.954197
194pent_782,283.15,-1.983580344,-2.0897958
097trim_399,300.0,-0.753431734,-0.72376573
0199chl,298.0,-0.5,-0.15724635
009hept_30,373.15,-1.9739072,-2.5365877
030meth_125,274.15,-3.602269286,-3.5619264
250nitr_991,353.15,-9.853278508,-9.265683
052diet_222,273.15,-2.392532441,-2.6055841
0104dim_carbontet,298.0,-2.75,-2.6622763
025meth_96,302.99,-4.298320895,-4.575201
144morp_597,333.15,-6.129013525,-6.452224
0048pro_chloroform,298.0,-4.28,-4.084564
079octy_321,292.15,-3.026209144,-2.5639744
148chlo_615,283.15,-1.430634673,-1.7298399
181diis_741,353.15,-1.136220861,-1.4000565
213octa_875,303.75,-3.480692097,-4.245062
167cisd_673,283.0,1.04,0.7674668
184carb_752,293.15,0.293539902,0.10137749
089diet_371,308.15,-1.342301632,-1.5420024
010brom_40,303.15,-0.248982595,-0.6889962
215nndi_886,298.0,-7.715363697,-7.517668
012prop_53,373.15,-3.028483606,-3.1607141
154meth_632,302.85,-2.602390349,-2.6088767
050meth_212,333.25,-3.112198423,-3.019163
134brom_571,283.15,-1.805463498,-1.9781152
