Mol,Temp,y,y_pred
109ethy_443,278.0,1.03,1.0783684
011pent_43,363.15,-2.730041311,-2.5505683
023hexa_94,328.24,-0.022527447,0.5168905
n006,298.0,-4.48,-4.5852194
024chlo_95,293.15,-0.006329118,0.023983717
test0011,298.0,-6.0,-5.835599
259prop_1021,363.65,-0.52840563,-0.3517871
0119met,298.0,-4.63,-4.744236
060dibr_238,293.15,-2.12713469,-2.0707133
0039mxy,298.0,-0.84,-0.5520184
039dime_156,282.65,-3.181948801,-3.1787913
122pipe_500,353.15,-4.950644169,-4.9665236
200meth_808,282.85,-5.05940976,-5.01517
063octa_255,323.15,-2.722340021,-2.549655
098dime_400,273.15,-8.828686785,-8.738447
001tetr_1,298.15,0.107714514,-0.06920862
0219hyd,298.0,-0.7,-0.61457443
0106pro_chloroform,298.0,-4.73,-4.2704277
test1057,298.0,-4.1,-3.7795446
095pent_387,313.45,-2.956337802,-2.5735288
254octa_1000,343.15,-2.96037008,-2.9945507
145buty_600,363.15,-2.591078242,-2.5257301
227hept_923,343.25,-1.747477709,-1.6681
026prop_100,333.25,-1.952145938,-2.058967
006hydr_26,353.15,-9.24947504,-8.821836
0229hyd_chloroform,298.0,-4.42,-3.9359627
232meth_949,288.1,-6.279999379,-6.2391076
130nitr_552,333.15,-3.487389698,-3.5286682
0080hex,298.0,-3.29,-3.2261736
0417brp,298.0,-0.86,-0.4633646
011pent_43,298.15,-4.533571514,-4.2791934
026prop_100,323.15,-2.183589649,-2.3352962
test1041,298.0,-6.0,-5.5193167
241fluo_969,333.25,-0.136699709,0.018381834
116tran_482,293.0,1.73,1.9582186
108hexy_433,343.15,-2.647132539,-2.5192866
148chlo_615,323.15,-0.813404623,-0.5290768
255cycl_1006,293.15,0.685429019,0.57108235
122pipe_500,343.15,-5.36161922,-5.220731
006hydr_26,373.15,-9.056483218,-8.379395
075dime_305,303.0,3.19,3.035717
078dime_320,303.15,-9.70965918,-8.976055
024chlo_95,298.15,0.115436095,0.15867019
076meth_314,323.15,-5.861020787,-5.7115145
005dipr_16,283.15,-4.386474616,-4.183087
003buta_12,298.0,2.145568466,1.9782138
060dibr_238,288.15,-2.224435774,-2.1691504
185acen_753,277.1,-3.78300338,-3.391251
083hexa_352,293.15,2.185473696,2.3356876
116tran_482,283.0,1.36,1.6027422
219acet_898,293.15,-3.549669767,-3.4759648
0238met,298.0,-2.04,-1.7749904
099prop_404,299.15,2.031419489,1.8346028
155npro_638,288.0,-0.78074246,-0.5891701
0121met_chloroform,298.0,-7.5,-6.0939436
025meth_96,343.45,-3.32954872,-3.2735958
003buta_12,298.15,2.145568466,1.981246
165chlo_671,299.15,0.091245211,-0.015913486
106pent_428,303.15,2.444017289,2.3618531
121meth_491,282.15,-3.55856921,-3.27275
181diis_741,363.15,-0.841692096,-0.84448016
042cycl_160,333.55,-4.33059411,-4.277877
098dime_400,373.15,-4.636091814,-4.6067085
270dime_1079,292.65,-3.162645654,-3.1374967
