Mol,Temp,y,y_pred
0401amia,298.0,-9.63,-8.976803
202meth_816,292.95,-2.212283613,-2.277318
122pipe_500,303.15,-7.1328148,-6.4053187
042cycl_160,353.55,-3.769866162,-3.758987
120dibr_490,323.15,-1.514128396,-1.4617565
081hexa_332,343.15,-2.667731292,-2.6257846
014pent_65,333.15,-1.768709949,-1.6804183
226ethy_921,323.15,-2.510218398,-2.3753228
155npro_638,288.0,-0.78074246,-1.2199688
191dime_777,277.85,-1.890896623,-1.508399
115nmet_477,293.15,-4.09200105,-3.525447
203pent_817,323.15,-3.545741211,-3.283605
226ethy_921,313.15,-2.70781675,-2.5534632
059dich_237,363.15,-0.19477762,-0.28969467
191dime_777,282.65,-1.792979971,-1.4119675
244dich_977,321.05,-1.38968972,-1.8679632
243meth_971,293.25,-4.737112909,-4.301997
119dime_489,353.15,-2.254796641,-2.2478883
0113pen,298.0,-4.1,-3.8739614
260ethy_1031,273.15,-3.007277515,-3.1264257
066etha_268,363.15,-5.389535766,-4.7703204
081hexa_332,283.25,-4.749457106,-4.8114395
079octy_321,292.15,-3.026209144,-2.3189845
084tert_354,333.65,-0.944608137,-0.7030107
0114NNd,298.0,-7.58,-6.623173
075dime_305,298.0,3.02,2.3510804
081hexa_332,293.15,-4.379129012,-4.3541937
250nitr_991,353.15,-9.853278508,-8.735245
143dich_594,283.15,-2.106121652,-2.1190567
063octa_255,333.45,-2.36261152,-2.2039351
017etha_82,287.36,-7.015661454,-6.1380115
145buty_600,323.15,-3.176020233,-3.3270583
test1050,298.0,-10.2,-10.896669
162phen_665,373.15,-4.947410702,-4.408964
227hept_923,282.85,-3.619667992,-3.2899752
125dibu_519,363.65,1.575778234,0.8550111
084tert_354,343.65,-0.750363852,-0.5027071
112bisc_456,293.15,-3.618224597,-3.1166298
105ethy_425,353.35,-2.199286724,-1.4301517
267octa_1065,323.15,-2.502444729,-2.2059336
261hexa_1039,323.15,-3.132230003,-2.9191678
0506nit_carbontet,298.0,-3.52,-2.7862647
272prop_1085,333.15,-0.367958246,-0.5001893
221isop_900,302.85,-2.4665075,-2.2052321
069meth_276,353.15,-2.080839068,-2.320526
186fluo_754,313.05,-0.053919037,0.0014716387
136etha_574,333.15,-4.204906271,-4.295988
054trif_228,293.15,-4.299692256,-3.7974935
0442pho,298.0,-4.09,-3.9546814
008cycl_28,282.95,-5.470709862,-4.8687897
193meth_779,313.25,2.986339832,2.5555491
166chlo_672,288.15,-1.162818197,-1.5676955
008cycl_28,273.15,-5.740438452,-5.174063
011pent_43,303.15,-4.351568378,-4.1592298
001tetr_1,275.15,-0.550604574,-0.4722582
0002eth,298.0,1.83,1.7686957
221isop_900,308.15,-2.254223196,-2.0628898
107meth_432,319.35,-5.16605622,-4.650205
221isop_900,303.15,-2.433372165,-2.196197
006hydr_26,273.15,-10.78946824,-10.0605755
116tran_482,298.0,1.9,1.6536974
119dime_489,343.35,-2.467503829,-2.5497673
157mxyl_645,303.0,-0.632012993,-0.6681067
0128butb,298.0,-3.64,-3.581183
149etha_616,289.55,1.7469491,1.6358846
016nona_72,303.15,-3.606983178,-3.405377
197trif_794,323.15,-3.728218171,-3.697063
115nmet_477,373.15,-1.70380854,-1.463287
131hept_553,293.15,-3.2029699,-3.1720214
011pent_43,373.15,-2.576665639,-2.267568
059dich_237,323.25,-0.72324708,-0.93088603
180meth_733,298.15,-4.366280174,-4.324634
051buty_215,333.25,-1.46154928,-1.0543926
263isob_1051,282.85,-4.396755701,-3.7600179
261hexa_1039,293.15,-4.276856149,-3.9178462
094trim_384,300.15,-5.682634284,-4.931971
143dich_594,293.15,-1.896189337,-1.90837
206prop_838,273.15,-3.387435413,-2.8835592
226ethy_921,288.15,-3.2428744,-3.087224
224benz_919,313.15,-3.82643241,-3.4437628
192tric_778,298.15,-0.210880906,-0.5351052
107meth_432,278.25,-6.006046457,-5.4188666
199diet_798,302.85,-6.245631389,-5.8722353
188pent_765,303.15,-3.92071398,-3.711391
265dime_1062,353.15,-3.075440027,-2.8237915
149etha_616,314.05,2.22038254,1.9817365
268meth_1075,303.15,-4.024876309,-3.8257551
202meth_816,282.85,-2.48483206,-2.6051526
0186bro,298.0,-1.46,-1.6772043
test3007,298.0,-10.32,-9.31022
149etha_616,335.55,2.543441102,2.2491417
155npro_638,303.0,-0.358503542,-0.6590922
125dibu_519,273.15,-2.108190347,-2.2991626
180meth_733,363.15,-2.631810977,-2.5435627
0423brt,298.0,-0.93,-0.76078355
028cycl_111,292.35,-5.69589197,-5.290917
195meth_783,343.15,-3.897321781,-3.5110426
066etha_268,283.15,-8.127779264,-7.2871027
072meth_293,285.05,1.822430337,1.7757841
032pipe_131,293.15,-5.285077463,-4.718555
258hexa_1012,273.15,-4.133221112,-3.6900506
195meth_783,313.15,-4.545037815,-4.1169076
175tetr_718,304.15,1.684808455,0.7718452
182trim_748,343.14,0.258947148,0.23747838
033diet_133,298.15,-1.96205623,-2.0118876
258hexa_1012,283.15,-3.760500765,-3.3127031
059dich_237,338.35,-0.463089925,-0.65502465
029pent_116,303.15,-4.076510336,-3.9251475
0246eth,298.0,-2.22,-2.6912427
001tetr_1,323.15,0.6708965,0.31751192
145buty_600,363.15,-2.591078242,-2.7200592
172pent_692,292.85,-2.810624125,-2.4782486
0057pcr_carbontet,298.0,-6.32,-5.79533
143dich_594,275.15,-2.332039623,-2.272551
262cycl_1049,363.85,-4.314230459,-3.4581685
143dich_594,313.15,-1.53906649,-1.6021518
088tolu_370,280.06,-1.316794276,-1.2963848
0413clt,298.0,-1.15,-1.4063828
033diet_133,324.65,-1.362962318,-1.4144604
208tetr_850,323.15,-1.830174008,-1.774598
021benz_92,303.15,-6.557824526,-5.8797674
220tric_899,308.15,-0.349078486,-0.98354113
081hexa_332,313.15,-3.583846041,-3.5452194
269chlo_1078,363.15,-0.05643951,-0.17492616
095pent_387,298.15,-3.318376341,-3.0929236
102hexa_410,333.15,-2.768058543,-2.3601887
163cycl_666,283.0,-0.04,-0.3058772
074octa_295,308.15,3.327066996,3.03236
001tetr_1,307.75,0.366918931,0.18034375
112bisc_456,343.75,-2.666383075,-2.5166154
0214tri,298.0,-0.12,0.13980424
002dime_2,313.65,-1.398201376,-1.3205622
107meth_432,359.85,-4.408190809,-3.9249353
053tetr_227,343.15,-0.434904564,-0.56336486
0174chl_chloroform,298.0,-5.45,-5.213239
054trif_228,343.15,-3.058446305,-3.0712607
0038oxy,298.0,-0.9,-0.56597745
233tetr_950,333.15,3.719624864,3.9896717
082nona_342,343.65,-2.430480739,-2.2291954
131hept_553,333.35,-2.031519017,-2.1290498
175tetr_718,273.15,-0.076689882,-0.5364374
0058hep_carbontet,298.0,-6.49,-5.030508
051buty_215,323.15,-1.699002167,-1.3151649
028cycl_111,333.65,-4.497453335,-4.390127
166chlo_672,298.15,-0.950075497,-1.3965416
0054hex_carbontet,298.0,-5.04,-4.7405744
107meth_432,288.2,-5.736820029,-5.190872
0053phe,298.0,-6.62,-5.754154
081hexa_332,333.35,-2.889550266,-2.8826208
115nmet_477,353.15,-2.141447844,-2.049409
191dime_777,313.15,-1.244413787,-1.0504559
161diet_661,353.15,-2.369475763,-2.297546
201cume_815,303.09,-0.451666866,-0.5008286
263isob_1051,353.15,-2.833880034,-2.3337731
0134nit,298.0,-4.12,-3.939416
235acet_952,297.65,-9.777745285,-9.13014
102hexa_410,303.15,-3.600284347,-3.111979
081hexa_332,298.15,-4.169677846,-4.167564
0444pho,298.0,-5.06,-5.3697705
222meth_906,331.15,-3.040158538,-2.8601105
197trif_794,283.15,-4.713694952,-4.436866
001tetr_1,273.15,-0.640854447,-0.5241617
067anil_274,339.45,-5.528827901,-5.0339627
032pipe_131,363.15,-3.316812066,-2.9206529
221isop_900,347.75,-1.434412334,-1.1800303
258hexa_1012,353.85,-1.950463352,-1.6448891
141dich_589,283.15,-1.587594726,-1.3750775
101dime_406,293.15,-1.966160967,-2.1704574
195meth_783,273.15,-5.707890208,-5.480529
053tetr_227,323.15,-0.717574579,-0.8853929
test0007,298.0,-4.23,-4.1117706
0174chl_carbontet,298.0,-5.21,-4.422034
240meth_959,343.35,-3.494147986,-3.357502
0124dim,298.0,-4.72,-4.7922645
025meth_96,332.69,-3.485944214,-3.6798587
249cycl_989,318.35,1.48783732,1.1110963
test1048,298.0,-7.8,-6.7574697
243meth_971,283.15,-5.124264643,-4.664004
081hexa_332,303.05,-3.93269327,-3.981721
272prop_1085,353.15,-0.169072802,-0.4008597
243meth_971,333.25,-3.504302163,-3.2480967
0144thi,298.0,-2.73,-2.3758283
069meth_276,293.15,-2.717594719,-2.8940969
192tric_778,297.95,-0.208472265,-0.5405638
052diet_222,293.15,-1.754831823,-1.7721475
203pent_817,273.15,-4.94888969,-4.948768
n017_chloroform,298.0,-4.7,-3.5173502
test1018,298.0,-3.4,-3.7988324
212chlo_874,353.15,0.150073874,0.36688316
0078pen_carbontet,298.0,-4.81,-4.4360557
211pent_864,333.25,-1.483153351,-1.6330161
096meth_391,333.25,-2.761605996,-3.3861709
168nitr_678,313.15,-3.329484575,-3.2500892
143dich_594,333.15,-1.317896221,-1.2606508
193meth_779,273.15,1.551753544,1.3340997
222meth_906,334.85,-3.007606053,-2.8164263
256hexa_1007,303.15,0.208850758,-0.09573698
233tetr_950,293.15,2.995249212,3.210021
165chlo_671,288.15,-0.130525152,-0.138767
180meth_733,323.05,-3.549258761,-3.5197272
116tran_482,288.0,1.55,1.3500975
227hept_923,273.15,-3.985159168,-3.8064165
test1047,298.0,-8.4,-7.1094284
212chlo_874,288.21,-0.720972485,-0.42918408
221isop_900,273.15,-3.321249769,-3.0832875
157mxyl_645,288.0,-1.016147027,-1.0854194
test2015,298.0,-2.33,-1.6555606
033diet_133,345.15,-0.849298323,-0.9253944
095pent_387,323.15,-2.748381677,-2.46551
233tetr_950,303.15,3.220275517,3.4643207
085meth_357,323.15,-2.724710461,-2.4606156
261hexa_1039,273.15,-5.189968255,-4.708219
115nmet_477,273.15,-4.977953957,-4.0817547
131hept_553,303.15,-2.891347606,-2.8997798
221isop_900,282.15,-3.060663226,-2.7759345
191dime_777,312.5,-1.264721531,-1.0559993
0033pen,298.0,0.01,0.046855092
224benz_919,353.15,-3.224847956,-2.9129477
0207tri_chloroform,298.0,-3.03,-2.8949971
006hydr_26,283.15,-10.52319112,-9.7418375
112bisc_456,354.05,-2.503262533,-2.403738
059dich_237,343.15,-0.389349688,-0.57313323
088tolu_370,284.75,-1.178995028,-1.180569
test1051,298.0,-20.3,-17.679901
016nona_72,363.65,-1.136315873,-0.90356916
226ethy_921,300.15,-2.941541756,-2.782441
053tetr_227,303.15,-1.205376897,-1.2755729
096meth_391,323.15,-3.080365081,-2.886341
0402adn,298.0,-13.6,-12.3585
025meth_96,323.25,-3.795064711,-3.8613658
082nona_342,333.25,-2.886134011,-2.6554441
114dipr_467,298.15,-1.197372556,-1.3404372
039dime_156,332.95,-1.90964401,-1.7949879
203pent_817,293.15,-4.289729613,-4.1441364
test1035,298.0,-5.4,-5.5425305
122pipe_500,313.15,-6.670132914,-5.961054
0039mxy_carbontet,298.0,-5.71,-5.029438
203pent_817,373.15,-2.711906835,-2.276006
261hexa_1039,363.45,-2.093479898,-2.286837
240meth_959,273.15,-6.102084897,-5.86846
224benz_919,293.15,-4.252695406,-3.6734698
254octa_1000,333.15,-3.229328805,-3.3790836
192tric_778,275.15,-0.890291733,-0.97568417
test1027,298.0,-5.7,-5.911566
133acet_570,282.15,-4.217515406,-3.8290846
0103eth_chloroform,298.0,-4.02,-4.1857433
0096met,298.0,-2.83,-2.7815568
241fluo_969,273.15,-1.400428427,-1.65341
033diet_133,288.15,-2.226498287,-2.2349138
029pent_116,273.15,-5.159292114,-5.152638
008cycl_28,302.95,-4.919336912,-4.1666126
029pent_116,298.15,-4.219527138,-4.1143184
101dime_406,343.35,-0.545550385,-0.66746557
149etha_616,297.75,1.920638431,1.7547396
0209chl,298.0,0.11,0.06550753
208tetr_850,273.15,-3.261207568,-2.9327712
051buty_215,292.65,-2.571959951,-2.1496925
0064met,298.0,-1.66,-1.800485
013hept_55,333.15,-2.572901463,-2.8475485
063octa_255,273.15,-5.253406789,-4.671907
test1017,298.0,-6.5,-6.284075
006hydr_26,313.15,-9.856323526,-9.097185
219acet_898,298.0,-3.491476358,-3.0949607
265dime_1062,363.15,-2.871309161,-2.6202657
088tolu_370,283.0,-1.215177449,-1.2226326
272prop_1085,293.15,-1.055804933,-0.825889
test0009,298.0,-3.28,-2.8764787
050meth_212,293.25,-4.070790158,-3.5222158
165chlo_671,299.15,0.091245211,-0.014400363
128isop_541,353.45,-0.838895729,-0.83271205
238form_957,308.15,-6.450888148,-5.9761324
203pent_817,343.15,-3.16782083,-2.6844788
088tolu_370,285.1,-1.171220457,-1.1721839
241fluo_969,320.85,-0.346068004,-0.43485773
0154dif,298.0,-0.11,-0.3133012
008cycl_28,323.35,-4.465058877,-3.6291451
142meth_590,293.15,-2.818747467,-2.7229302
154meth_632,323.15,-2.08936908,-2.111758
226ethy_921,343.15,-2.176276503,-1.9789909
102hexa_410,283.15,-4.299116314,-3.9110966
006hydr_26,343.15,-9.372777545,-8.703529
065chlo_267,323.15,-0.5674745,-0.72847164
226ethy_921,313.05,-2.721830313,-2.555203
095pent_387,313.45,-2.956337802,-2.700803
240meth_959,353.45,-3.336702288,-3.1216965
0112Nme,298.0,-7.77,-6.887871
140tric_586,353.15,2.375965387,2.3781066
095pent_387,283.15,-3.796093867,-3.6000485
199diet_798,273.15,-7.431579813,-6.50616
104buty_415,273.15,-2.700723052,-2.8003612
054trif_228,323.15,-3.497555485,-3.2814069
186fluo_754,273.21,-0.555730288,-0.46635556
052diet_222,333.15,-0.826975415,-1.0311706
265dime_1062,273.15,-5.53352368,-4.8990245
167cisd_673,308.0,1.91,1.3252703
0426dcl,298.0,-5.22,-4.8542004
013hept_55,323.15,-2.923811962,-3.0889158
197trif_794,303.15,-4.172862246,-3.9893703
168nitr_678,283.15,-3.974989082,-3.7087603
267octa_1065,313.55,-2.769949301,-2.49991
0166tri,298.0,-1.95,-1.9318609
270dime_1079,273.15,-3.844028313,-3.336473
267octa_1065,364.15,-1.064044008,-1.0626068
195meth_783,293.15,-5.081349009,-4.6890836
166chlo_672,308.15,-0.702810973,-1.2334174
192tric_778,303.15,-0.100727845,-0.39846778
012prop_53,317.85,-4.295918919,-3.8354263
103brom_414,293.15,-0.595164781,-0.8979747
246meth_979,373.15,-5.029724148,-5.0103226
112bisc_456,323.25,-2.995857026,-2.732802
040dime_157,298.15,2.361994571,2.062378
039dime_156,293.15,-2.910795736,-2.7250738
186fluo_754,313.15,-0.026405549,0.0025116205
n200_chloroform,298.0,-14.31,-13.748415
065chlo_267,273.15,-1.746759864,-1.3844287
205hept_828,328.85,3.692994784,3.3646698
0098met_carbontet,298.0,-5.71,-5.1021214
162phen_665,353.45,-5.206553235,-4.687655
155npro_638,293.0,-0.598793025,-1.027609
037hept_141,293.65,-4.106557361,-3.6929665
042cycl_160,303.85,-5.343398235,-5.229085
218tetr_891,373.15,-3.448266151,-2.8623657
0086eth_chloroform,298.0,-4.74,-4.038451
012prop_53,373.15,-3.028483606,-2.93875
161diet_661,303.15,-3.875442909,-3.5911412
141dich_589,273.15,-1.803432819,-1.5376765
0233ethb_chloroform,298.0,-7.05,-6.308225
013hept_55,273.15,-5.171323436,-4.786515
0135met,298.0,-3.59,-3.4572039
272prop_1085,273.15,-1.557703198,-0.89220417
186fluo_754,283.88,-0.393319552,-0.34993386
095pent_387,303.15,-3.194473022,-2.9579694
191dime_777,277.15,-1.8847447,-1.5224494
025meth_96,293.15,-4.694221498,-4.676201
029pent_116,298.0,-4.219527138,-4.1201353
149etha_616,322.25,2.351044335,2.0880766
187diet_755,312.95,-5.071860489,-4.7226853
241fluo_969,303.15,-0.667803367,-0.8653387
test0001,298.0,-8.84,-8.208788
226ethy_921,300.65,-2.92922206,-2.7726345
265dime_1062,323.15,-3.818296862,-3.586625
0052pen_carbontet,298.0,-4.73,-4.248833
042cycl_160,293.15,-5.773445261,-5.573683
0036tol_chloroform,298.0,-5.48,-5.134375
test2019,298.0,-10.78,-10.206284
0162tri,298.0,-1.07,-1.0082909
037hept_141,343.35,-2.20734779,-2.1554499
010brom_40,273.15,-1.236706369,-1.148349
difluoromethane_methanol,298.0,-1.49,-1.1592761
180meth_733,353.15,-2.847828278,-2.8264427
082nona_342,363.65,-1.562720475,-1.5368598
0118ani,298.0,-5.49,-5.3913293
101dime_406,302.85,-1.606177509,-1.8363996
199diet_798,353.25,-4.669306697,-4.116351
test1013,298.0,-9.7,-9.174297
219acet_898,308.15,-3.359819875,-2.8665671
250nitr_991,293.15,-10.74432478,-9.701657
222meth_906,298.15,-3.411983122,-3.2061992
191dime_777,298.15,-1.488474923,-1.1911831
145buty_600,273.15,-4.17457841,-3.9683533
192tric_778,353.15,0.891725732,0.71283424
226ethy_921,333.05,-2.362668298,-2.181726
040dime_157,328.25,3.137650468,2.7697248
107meth_432,333.15,-4.856136861,-4.3883843
012prop_53,353.15,-3.38964728,-3.2677374
240meth_959,313.25,-4.499544471,-4.310596
053tetr_227,333.15,-0.589067628,-0.71258986
094trim_384,286.65,-5.883209253,-5.0759673
0063die_chloroform,298.0,-4.32,-3.9491768
218tetr_891,313.15,-4.473259144,-4.083978
059dich_237,320.65,-0.816688914,-0.98791265
206prop_838,333.45,-1.476229113,-1.0030966
186fluo_754,303.18,-0.154888034,-0.10264754
113brom_466,283.15,-1.10299983,-0.76822174
270dime_1079,323.85,-2.158547411,-1.903535
195meth_783,333.15,-4.093185768,-3.7024713
122pipe_500,343.15,-5.36161922,-4.7912707
149etha_616,293.15,1.787521811,1.6880919
175tetr_718,354.45,3.986890113,2.844274
067anil_274,323.15,-5.79005708,-5.330528
033diet_133,338.15,-1.057769337,-1.095706
105ethy_425,292.75,-3.698524486,-2.8236337
121meth_491,343.15,-1.767985044,-1.4488795
test1006,298.0,-8.2,-7.3973694
042cycl_160,312.45,-4.9520056,-4.9225974
0107tri_carbontet,298.0,-3.09,-2.6546354
058phen_233,323.15,-5.726914921,-5.2141323
113brom_466,363.15,0.014020873,-0.081780314
268meth_1075,283.25,-4.800591345,-4.416706
066etha_268,293.15,-7.76723876,-7.0079174
095pent_387,293.15,-3.43532385,-3.243332
205hept_828,308.15,3.154709496,2.790495
153ethy_629,318.25,-2.428263355,-2.362491
114dipr_467,283.15,-1.754240125,-1.688282
059dich_237,298.15,-1.368532285,-1.5156288
268meth_1075,273.15,-5.20994432,-4.8296056
183vale_749,363.15,-2.593649787,-2.311369
154meth_632,343.45,-1.678169048,-1.6907643
001tetr_1,288.15,-0.121963463,-0.15815318
053tetr_227,353.15,-0.300695063,-0.42465734
160nndi_659,293.15,-3.57199878,-3.2751093
268meth_1075,323.15,-3.357020088,-3.425312
219acet_898,293.15,-3.549669767,-3.21052
149etha_616,290.75,1.771503065,1.6532768
105ethy_425,313.15,-3.232968139,-2.1353397
249cycl_989,298.0,1.171694148,0.6443523
180meth_733,283.15,-4.844325794,-4.9404593
262cycl_1049,273.15,-5.833420831,-5.0677886
test1053,298.0,-6.7,-6.680853
270dime_1079,344.95,-1.606755241,-1.3705279
0041nap_chloroform,298.0,-7.89,-6.5928106
165chlo_671,298.15,0.047455326,-0.023755193
088tolu_370,293.0,-0.943405691,-1.0202413
020nitr_91,303.15,-3.920372021,-3.2636342
test1036,298.0,-8.2,-7.7443814
0106pro,298.0,-4.39,-4.18637
166chlo_672,278.15,-1.464931029,-1.7485507
008cycl_28,292.65,-5.201534326,-4.4957986
021benz_92,293.15,-6.835093641,-6.0200596
028cycl_111,353.45,-4.086509759,-3.9849567
085meth_357,282.65,-3.74543664,-3.4395394
test1008,298.0,-9.8,-8.932923
136etha_574,313.15,-4.544755955,-4.4451723
041ethy_159,313.15,-4.718154611,-4.4694257
test4009,298.0,-0.46,-1.2353306
062hexa_251,373.15,-2.797077111,-2.74589
132diet_563,273.15,-4.100690321,-3.7995849
n015,298.0,-9.92,-9.23879
116tran_482,308.0,2.21,1.9370617
119dime_489,363.15,-1.9308877,-1.9647598
0037eth_carbontet,298.0,-5.67,-4.767811
059dich_237,308.15,-1.067557372,-1.2703904
165chlo_671,343.15,0.702471646,0.48006427
167cisd_673,283.0,1.04,0.5747179
0098met,298.0,-2.57,-2.551554
058phen_233,292.85,-6.463882785,-5.9256115
011pent_43,353.15,-2.956979788,-2.7676508
002dime_2,363.85,0.02906569,0.010761857
211pent_864,312.75,-2.088405076,-2.0994735
065chlo_267,333.15,-0.399955847,-0.68013275
059dich_237,273.15,-2.183638555,-2.0342984
131hept_553,312.85,-2.570135407,-2.6338947
0076but_carbontet,298.0,-4.09,-3.473348
041ethy_159,293.15,-5.359519232,-5.0712147
test1059,298.0,-7.4,-6.0946727
115nmet_477,313.15,-3.32901791,-3.0603225
163cycl_666,303.0,0.53,0.32193434
122pipe_500,333.15,-5.784941384,-5.143237
062hexa_251,333.15,-3.739465926,-3.4311757
180meth_733,313.15,-3.858573643,-3.8156524
008cycl_28,344.25,-4.055664998,-3.1927629
074octa_295,288.15,2.482164433,2.284905
183vale_749,273.15,-4.194742136,-3.6541977
120dibr_490,313.15,-1.688353211,-1.6145716
0049but_chloroform,298.0,-5.28,-4.3953414
248tric_988,303.25,-2.392583394,-2.6979458
167cisd_673,293.0,1.42,0.86760795
test1023,298.0,-5.7,-5.3104806
066etha_268,373.15,-5.068901033,-4.521299
0220tri,298.0,-8.7,-8.583031
268meth_1075,293.15,-4.402670138,-4.0865126
028cycl_111,323.25,-4.753577889,-4.570389
n007_chloroform,298.0,-8.56,-8.68515
146hexa_604,353.15,-1.090081176,-1.012574
157mxyl_645,293.0,-0.923067289,-0.93597484
191dime_777,303.15,-1.427364551,-1.1335372
n006,298.0,-4.48,-3.9932299
128isop_541,303.45,-2.209581923,-1.7897136
199diet_798,323.15,-5.542132719,-5.0732675
120dibr_490,283.15,-2.278912385,-2.032421
167cisd_673,303.0,1.75,1.1722919
075dime_305,303.0,3.19,2.5101666
212chlo_874,298.15,-0.563700393,-0.3298031
226ethy_921,307.15,-2.836493682,-2.6606917
143dich_594,323.15,-1.420361935,-1.4401813
010brom_40,283.15,-0.898539451,-0.9159072
186fluo_754,273.15,-0.603454976,-0.46694183
025meth_96,292.85,-4.663199867,-4.685101
240meth_959,363.65,-3.091480607,-2.8977103
033diet_133,285.15,-2.334043923,-2.3032312
0139thi_chloroform,298.0,-7.61,-5.9127083
227hept_923,363.65,-1.341180677,-1.0756001
233tetr_950,283.15,2.739286543,2.854828
0145pro_chloroform,298.0,-4.34,-3.7422414
192tric_778,307.75,-0.007995594,-0.2748927
063octa_255,312.65,-3.171619679,-3.0082893
065chlo_267,298.05,-1.119698259,-1.0012186
0163chl_methanol,298.0,-2.63,-1.833873
201cume_815,328.09,0.178895663,-0.009081602
001tetr_1,290.65,-0.071806984,-0.10365033
241fluo_969,353.15,0.294506734,0.17498267
0046eth,298.0,-9.3,-7.851753
025meth_96,282.95,-4.988967063,-4.9943404
175tetr_718,344.45,3.583819465,2.5871873
test1001,298.0,-5.7,-5.2527337
201cume_815,318.09,-0.052225887,-0.1888467
270dime_1079,313.95,-2.459788138,-2.1840005
107meth_432,283.15,-5.863944067,-5.3018017
104buty_415,363.85,-0.130534204,-0.20829618
165chlo_671,345.65,0.744177695,0.51194084
0417brp,298.0,-0.86,-0.949581
252phen_995,277.1,-4.294177401,-4.300211
029pent_116,293.15,-4.411444556,-4.3074207
113brom_466,313.15,-0.57136988,-0.54421234
101dime_406,363.45,-0.06231137,-0.2109251
085meth_357,291.45,-3.477165733,-3.1977544
063octa_255,343.25,-2.061198793,-1.900156
022nitr_93,293.15,-3.248751468,-3.0802526
243meth_971,353.25,-3.03919684,-2.9076223
0045eth_chloroform,298.0,-3.94,-3.5954256
240meth_959,282.65,-5.693129143,-5.491615
