Mol,Temp,y,y_pred
058phen_233,313.15,-5.930649216,-5.5041122
217buty_888,363.15,-2.692501188,-2.6894233
107meth_432,373.15,-4.267523225,-4.0372953
105ethy_425,323.15,-2.959642357,-2.3670192
216anth_887,291.0,-3.778193049,-3.6093807
108hexy_433,343.15,-2.647132539,-2.311674
042cycl_160,312.45,-4.9520056,-4.84073
0006nhe,298.0,2.49,2.1477966
044hept_177,353.15,-1.981786962,-2.0486832
095pent_387,293.15,-3.43532385,-2.99749
test1023,298.0,-5.7,-5.3740234
059dich_237,303.15,-1.235009816,-0.97528255
211pent_864,333.25,-1.483153351,-1.4740264
001tetr_1,293.15,-0.021042558,0.052004337
141dich_589,308.15,-1.175722186,-1.0282499
057trim_232,363.15,-2.871662547,-2.739765
107meth_432,283.15,-5.863944067,-5.823698
126nitr_529,353.15,-2.601055896,-2.555034
009hept_30,373.15,-1.9739072,-2.0590606
010brom_40,298.0,-0.401464963,-0.57665825
244dich_977,321.05,-1.38968972,-1.425956
207anis_848,363.85,-1.437752595,-1.3368018
261hexa_1039,283.25,-4.669361424,-4.485087
245pyri_978,343.15,-3.782441093,-3.7943726
189nmet_775,303.15,-6.520456239,-6.3261275
143dich_594,288.15,-2.003774234,-1.9482136
0052pen,298.0,-4.47,-3.9612675
073meth_294,373.15,-3.273799837,-3.5034342
025meth_96,372.19,-2.916797706,-3.0804207
095pent_387,282.85,-3.780597982,-3.3709416
025meth_96,292.85,-4.663199867,-4.7612762
002dime_2,282.35,-2.757454628,-2.2749908
0153flu,298.0,-0.22,-0.3897419
153ethy_629,278.15,-2.933139069,-2.5606062
081hexa_332,298.15,-4.169677846,-4.066841
186fluo_754,273.21,-0.555730288,-0.57605124
243meth_971,323.15,-3.755338086,-3.6616018
133acet_570,303.15,-3.732514437,-3.150631
005dipr_16,363.15,-1.478411181,-1.5617886
002dime_2,273.15,-3.153533855,-2.6623344
051buty_215,273.15,-3.24559038,-2.612769
139dich_584,288.15,-4.528343898,-4.0428505
187diet_755,312.95,-5.071860489,-4.7924814
051buty_215,292.65,-2.571959951,-2.0861292
102hexa_410,303.15,-3.600284347,-3.5607939
074octa_295,298.15,2.926395891,2.694972
211pent_864,293.05,-2.660621321,-2.4923947
250nitr_991,313.15,-10.37755421,-9.806942
056buta_230,363.19,-3.138876397,-3.2484047
188pent_765,373.15,-2.135619363,-1.954664
0076but_chloroform,298.0,-5.43,-4.877201
107meth_432,304.15,-5.407291377,-5.1710973
246meth_979,343.15,-5.788327602,-5.5914717
091buta_380,293.15,-3.157452681,-2.8555593
228dime_933,342.95,-5.642854251,-5.298229
0008noc_carbontet,298.0,-5.39,-4.1608095
098dime_400,313.15,-6.886416447,-6.600484
004isob_15,283.15,-3.655099148,-3.1890385
160nndi_659,303.15,-3.35809101,-3.2110224
102hexa_410,373.15,-1.86022859,-2.2230105
210buty_854,343.35,-0.699553786,-0.7063863
230bisc_941,324.25,-3.917292574,-4.0278196
232meth_949,288.2,-6.310063116,-6.1640716
021benz_92,298.15,-6.693327055,-6.318433
025meth_96,293.15,-4.694221498,-4.75336
0222tri_carbontet,298.0,-8.6,-7.638438
007meth_27,373.15,-3.203504184,-3.5215394
239cisd_958,333.15,-0.485499315,-0.64305735
048urea_201,343.64,-12.86921617,-12.324402
test1029,298.0,-4.2,-3.925999
189nmet_775,298.8,-6.659312947,-6.448183
006hydr_26,313.15,-9.856323526,-9.26402
080dich_331,353.15,-0.035418859,0.04173875
056buta_230,358.15,-3.210861422,-3.28525
007meth_27,273.15,-5.110329172,-5.0653434
043hexa_167,308.15,-5.940565178,-5.891902
193meth_779,372.25,4.238722476,3.6839871
021benz_92,328.15,-5.892216519,-5.591628
059dich_237,332.35,-0.559777961,-0.4595294
059dich_237,373.15,-0.110164556,0.012346745
093pyrr_383,293.15,-5.643323992,-5.5258017
133acet_570,318.15,-3.452514907,-2.9332104
068nitr_275,313.15,-3.485145461,-3.1591659
152dime_628,273.15,-5.03643295,-5.041651
0134nit_carbontet,298.0,-6.92,-6.0759935
129naph_551,298.0,-2.404286607,-2.3437302
181diis_741,283.15,-3.911917477,-3.4653094
205hept_828,328.85,3.692994784,3.6170163
105ethy_425,353.35,-2.199286724,-1.9225341
006hydr_26,353.15,-9.24947504,-8.713684
011pent_43,303.15,-4.351568378,-4.308863
146hexa_604,313.15,-2.150211086,-1.7868414
0145pro_chloroform,298.0,-4.34,-3.8614407
231ally_947,353.15,-3.035741166,-2.7294765
153ethy_629,289.05,-2.783711052,-2.3984199
128isop_541,312.85,-1.885936515,-1.5858189
211pent_864,343.35,-1.297031158,-1.2747083
005dipr_16,283.15,-4.386474616,-4.149598
005dipr_16,333.15,-2.29432008,-2.2717214
200meth_808,302.75,-4.241349305,-4.3024473
048urea_201,333.15,-13.12424334,-12.611383
017etha_82,287.36,-7.015661454,-6.5530787
0214tri,298.0,-0.12,-0.15984535
181diis_741,363.15,-0.841692096,-0.7797779
102hexa_410,363.15,-2.078290337,-2.4575036
048urea_201,348.15,-12.75652589,-12.202919
049ethy_202,273.15,-3.277532971,-3.0683079
130nitr_552,328.15,-3.528524154,-3.2476058
0003pro,298.0,1.96,1.6078753
080dich_331,318.15,-0.469336496,-0.49676108
095pent_387,353.35,-2.147590574,-1.7052262
198isoq_797,310.15,-5.30054348,-5.0552154
