Mol,Temp,y,y_pred
095pent_387,333.25,-2.540916889,-2.3184254
196ethy_784,353.45,-0.541695558,-1.0543125
186fluo_754,273.21,-0.555730288,-0.853621
025meth_96,343.15,-3.297932547,-3.7835913
0130nit,298.0,-3.71,-3.618622
157mxyl_645,279.0,-1.346737169,-1.4656496
071hept_283,298.0,-2.62,-2.9501996
023hexa_94,303.71,-0.164214117,-0.16894102
003buta_12,331.15,2.895189498,2.0425966
179cycl_732,287.95,-0.103001653,-0.46600664
013hept_55,333.15,-2.572901463,-3.3559258
204meth_822,303.95,-2.869240049,-2.6472216
211pent_864,343.35,-1.297031158,-1.7422364
089diet_371,333.15,-0.794320858,-1.1781279
140tric_586,343.15,2.262052467,2.224191
122pipe_500,303.15,-7.1328148,-7.0216312
147hydr_614,333.15,-8.934136717,-8.829963
235acet_952,298.0,-9.777745285,-9.326595
078dime_320,293.15,-9.95586534,-9.407447
057trim_232,343.15,-3.289854971,-3.0852346
261hexa_1039,353.35,-2.321242405,-2.8626704
261hexa_1039,333.25,-2.808163205,-3.4292262
170meth_681,313.15,-2.063824537,-2.1719823
103brom_414,303.15,-0.380692269,-1.0357141
256hexa_1007,298.15,0.027361751,-0.40288627
247hydr_987,353.15,-0.130964538,-0.32258797
064prop_265,293.15,-4.534193909,-4.7086735
0058hep,298.0,-4.24,-4.33909
089diet_371,273.15,-2.339512496,-2.1158147
0176pdi,298.0,-1.01,-1.3704144
177trie_722,283.15,-3.747054396,-3.378148
090nmet_375,313.15,-7.092309246,-6.9757185
001tetr_1,313.15,0.455835767,0.2869339
0157flu_carbontet,298.0,-3.64,-4.4064236
119dime_489,333.15,-2.775130333,-3.0986521
227hept_923,363.65,-1.341180677,-1.495158
236ethy_953,323.15,-4.333950227,-4.8348002
203pent_817,283.15,-4.600151751,-4.5153284
076meth_314,293.15,-6.694697397,-6.511998
0017cyc,298.0,1.2,0.69385266
079octy_321,302.55,-2.421682337,-2.5816698
272prop_1085,343.15,-0.257031456,-0.6998451
065chlo_267,323.15,-0.5674745,-0.71314573
0107tri_chloroform,298.0,-3.9,-3.7049637
237nbut_954,343.14,0.719177751,0.47353196
141dich_589,293.15,-1.39892403,-1.6807635
151tetr_627,313.15,0.471886186,-0.06258905
0031pro,298.0,-0.31,-1.2055422
0154dif_methanol,298.0,-1.9,-1.7143621
005dipr_16,343.15,-1.987927065,-2.2149956
247hydr_987,298.15,-0.546060762,-0.6126056
065chlo_267,303.15,-0.97198327,-0.9858085
027oxop_109,308.15,-6.359205697,-6.146145
138isob_577,323.15,-1.655422342,-1.8038875
258hexa_1012,303.15,-3.129931999,-2.9613261
204meth_822,283.15,-3.479369021,-3.2123556
081hexa_332,273.15,-5.187169488,-5.7174892
003buta_12,313.25,2.519356117,1.6549542
025meth_96,352.39,-3.11637919,-3.6120234
190pxyl_776,313.0,-0.346859296,-0.6851126
119dime_489,303.15,-3.746287764,-4.135276
207anis_848,302.85,-2.5280124,-2.926884
047prop_200,298.0,1.17885675,0.65340734
232meth_949,373.15,-4.692958715,-4.908045
241fluo_969,320.85,-0.346068004,-0.5399349
123dibu_505,283.15,-4.106161114,-4.0769186
test1019,298.0,-7.1,-7.1869917
0042ant,298.0,-4.23,-3.6443353
270dime_1079,323.85,-2.158547411,-2.304561
007meth_27,313.15,-4.253220366,-4.54183
169tric_679,323.15,-1.412065456,-1.581581
n006,298.0,-4.48,-4.9369106
195meth_783,323.15,-4.30888643,-4.46076
250nitr_991,353.15,-9.853278508,-9.503206
0165tri,298.0,-0.25,-0.33249772
166chlo_672,318.15,-0.475440231,-0.85651517
155npro_638,358.95,0.768913733,0.47830868
049ethy_202,353.45,-1.009080828,-1.1046274
0098met_chloroform,298.0,-6.68,-6.2314777
038diis_151,293.15,-1.442732823,-1.6929091
054trif_228,313.15,-3.743462763,-3.6703262
261hexa_1039,298.15,-4.088609169,-4.540286
177trie_722,373.15,-0.529039871,-1.0344055
