Mol,Temp,y,y_pred
0136met,298.0,-1.24,-2.1307282
054trif_228,353.15,-2.860975324,-3.4456153
test1058,298.0,-11.2,-10.886032
123dibu_505,293.15,-3.576660497,-4.281529
218tetr_891,283.15,-5.376648747,-6.087913
189nmet_775,353.15,-5.489412815,-5.4068418
test2013,298.0,-8.42,-9.133531
261hexa_1039,293.15,-4.276856149,-4.4341416
075dime_305,308.0,3.33,1.6746974
264brom_1061,298.15,-0.714041323,-2.158524
0131nit_carbontet,298.0,-4.49,-6.3331885
136etha_574,283.15,-5.138860799,-5.042256
0124dim,298.0,-4.72,-5.292763
022nitr_93,323.15,-2.72913747,-3.3353705
087meth_361,273.15,-5.845092077,-5.3379893
153ethy_629,318.25,-2.428263355,-2.8679214
148chlo_615,279.15,-1.498182527,-2.6358142
213octa_875,303.75,-3.480692097,-3.969891
187diet_755,292.85,-5.703949122,-6.8028016
0185bro,298.0,-0.08,-1.2353235
184carb_752,288.15,0.18940851,-0.96407765
test0013,298.0,-6.34,-6.588634
test4003,298.0,-0.89,-2.5663996
259prop_1021,293.25,-2.39951135,-3.0011082
204meth_822,353.25,-1.66185728,-2.5605564
223octa_909,323.15,-5.097971252,-5.153579
247hydr_987,343.15,-0.180762233,-1.3532618
006hydr_26,373.15,-9.056483218,-9.160016
0088but_chloroform,298.0,-5.99,-6.404601
test2019,298.0,-10.78,-10.990339
115nmet_477,363.15,-1.910227963,-2.7860298
0157flu_chloroform,298.0,-4.25,-6.078179
0008noc_carbontet,298.0,-5.39,-4.8955507
0052pen_chloroform,298.0,-5.9,-6.953144
124meth_515,302.85,-4.736179823,-5.109639
009hept_30,333.15,-2.917484273,-2.9786372
009hept_30,298.0,-4.144288577,-4.12941
055nitr_229,283.15,-9.97768505,-10.3681965
054trif_228,363.15,-2.675583468,-3.259359
0080hex,298.0,-3.29,-4.038493
0221tri,298.0,-7.8,-9.078086
152dime_628,333.15,-3.386484323,-4.67589
138isob_577,353.35,-1.057458389,-1.742092
270dime_1079,323.85,-2.158547411,-2.58003
0207tri_chloroform,298.0,-3.03,-4.078352
pentafluoroethane_methanol,298.0,-1.59,-2.8771734
147hydr_614,323.15,-9.115728458,-9.927299
027oxop_109,288.0,-6.980948825,-7.4474735
045meth_187,323.15,1.108710526,-1.2960337
115nmet_477,293.15,-4.09200105,-4.5641713
019dich_90,290.15,-0.05364625,-0.91180664
104buty_415,353.35,-0.402062145,-1.1707869
009hept_30,301.19,-4.018137366,-4.0164514
221isop_900,335.35,-1.707263709,-2.6242418
006hydr_26,313.15,-9.856323526,-10.3847885
247hydr_987,373.15,-0.061987967,-1.3903846
153ethy_629,303.35,-2.596304147,-3.08117
202meth_816,303.15,-1.827827452,-2.1055737
215nndi_886,343.15,-6.718430965,-6.8372912
090nmet_375,363.15,-5.104677059,-5.9409018
225ethe_920,322.15,-0.852117163,-2.5870337
193meth_779,298.15,2.52116178,1.6308213
096meth_391,353.35,-2.315667152,-2.8992772
0176pdi_carbontet,298.0,-6.28,-6.8661685
146hexa_604,303.15,-2.416292994,-3.0360985
068nitr_275,323.15,-3.351640434,-3.907339
093pyrr_383,353.15,-3.97677756,-4.628733
051buty_215,273.15,-3.24559038,-3.9079304
080dich_331,283.15,-1.182757165,-1.9050173
191dime_777,292.6,-1.613993146,-2.5296035
test1056,298.0,-3.3,-2.7631521
test1002,298.0,-5.0,-4.0834684
203pent_817,373.15,-2.711906835,-3.0200667
136etha_574,313.15,-4.544755955,-4.673225
041ethy_159,333.15,-4.264823524,-5.140755
068nitr_275,293.15,-3.803245117,-4.0747943
245pyri_978,293.15,-4.817954184,-5.743065
082nona_342,333.25,-2.886134011,-3.1427479
042cycl_160,312.45,-4.9520056,-4.830201
128isop_541,282.25,-2.91713068,-3.360752
268meth_1075,293.15,-4.402670138,-4.3928947
142meth_590,313.15,-2.409216147,-3.3083496
241fluo_969,333.25,-0.136699709,-1.5814627
0140dim,298.0,-1.54,-2.4888716
050meth_212,353.45,-2.727215941,-3.4578109
270dime_1079,334.65,-1.869201377,-2.3592181
175tetr_718,293.05,1.049856755,-0.18316926
121meth_491,353.05,-1.592023466,-2.5467367
090nmet_375,343.15,-5.852969273,-6.4219513
009hept_30,303.75,-3.883725319,-3.9287329
157mxyl_645,279.0,-1.346737169,-2.220914
221isop_900,302.85,-2.4665075,-3.6716533
157mxyl_645,298.0,-0.719487341,-2.0524464
0004nbu_methanol,298.0,-1.72,-2.9889622
