Mol,Temp,y,y_pred
0036tol_carbontet,298.0,-5.12,-4.1990366
119dime_489,291.95,-4.137578846,-4.062661
155npro_638,308.15,-0.226494635,-0.24801028
258hexa_1012,273.15,-4.133221112,-3.6687121
196ethy_784,282.15,-2.620112307,-2.6534677
155npro_638,358.95,0.768913733,0.70023894
191dime_777,323.15,-1.078852663,-1.0397918
044hept_177,323.15,-2.906271105,-2.9870517
154meth_632,312.65,-2.345963267,-2.4388185
092meth_382,323.15,-3.979735262,-4.1107345
199diet_798,312.95,-5.859215785,-5.9126587
270dime_1079,304.15,-2.78275794,-2.5748262
073meth_294,323.15,-4.144038817,-4.0853567
024chlo_95,298.0,0.115436095,0.095540285
022nitr_93,323.15,-2.72913747,-2.4831452
123dibu_505,323.15,-2.177841375,-2.236345
234brom_951,293.15,-1.590148485,-1.4671333
157mxyl_645,340.85,-0.132991005,0.097864866
023hexa_94,287.7,-0.483630424,-0.363302
025meth_96,302.99,-4.298320895,-4.578706
056buta_230,300.19,-4.514280213,-4.650741
191dime_777,312.5,-1.264721531,-1.1652436
0005npe,298.0,2.33,1.999161
142meth_590,333.15,-2.086814364,-2.5518708
243meth_971,343.35,-3.226028575,-3.3111534
235acet_952,297.65,-9.777745285,-9.386825
271isob_1080,293.95,-2.292893036,-2.4059012
002dime_2,343.65,-0.508580129,-0.38839507
0045eth_methanol,298.0,-4.41,-3.9370527
199diet_798,323.15,-5.542132719,-5.5531683
088tolu_370,313.0,-0.533159675,-0.40470624
092meth_382,353.15,-3.364443578,-3.5117788
033diet_133,311.15,-1.640400244,-1.7799873
193meth_779,372.25,4.238722476,3.5064623
054trif_228,303.15,-4.010010508,-4.0685897
102hexa_410,373.15,-1.86022859,-2.0596213
196ethy_784,322.65,-1.318983517,-1.272545
0240met,298.0,-3.91,-3.6356168
037hept_141,333.55,-2.53165451,-2.5687275
212chlo_874,273.15,-1.008826806,-0.8369293
0062dio_chloroform,298.0,-6.21,-4.8477535
255cycl_1006,293.15,0.685429019,0.64310646
079octy_321,302.55,-2.421682337,-2.5161552
094trim_384,290.15,-5.834781708,-5.632448
024chlo_95,273.15,-0.656939729,-0.36138606
179cycl_732,278.25,-0.323626639,-0.42779326
181diis_741,343.15,-1.454737644,-1.6172953
0139thi_chloroform,298.0,-7.61,-5.879214
043hexa_167,298.15,-6.22441652,-5.9456854
059dich_237,295.35,-1.469260119,-1.4310701
048urea_201,300.46,-13.89162025,-13.467246
029pent_116,333.15,-3.130090781,-3.1946306
259prop_1021,363.65,-0.52840563,-0.56232893
0094met_carbontet,298.0,-4.43,-3.6567202
272prop_1085,273.15,-1.557703198,-1.1434882
045meth_187,293.15,0.658894474,0.43616462
174hexa_712,372.25,4.203224889,3.7184331
0090hex_carbontet,298.0,-6.99,-6.0249095
199diet_798,363.85,-4.463819673,-4.2103925
test2027,298.0,-8.61,-8.065609
218tetr_891,363.15,-3.561197208,-3.429618
211pent_864,304.05,-2.328927934,-2.4243135
194pent_782,313.15,-1.077625388,-1.0732355
025meth_96,298.0,-4.53166482,-4.72371
0024met,298.0,1.16,0.7065995
224benz_919,288.0,-4.346122766,-3.9572482
162phen_665,300.15,-6.100300426,-5.9401712
269chlo_1078,273.15,-1.18306704,-0.8602643
0002eth,298.0,1.83,1.8658316
162phen_665,277.15,-6.524463081,-6.4523087
030meth_125,288.05,-3.260436849,-3.2464676
045meth_187,323.15,1.108710526,0.90573883
212chlo_874,293.15,-0.640896776,-0.7079077
0088but,298.0,-6.36,-5.4331913
212chlo_874,283.32,-0.801455425,-0.7632055
033diet_133,280.65,-2.503292231,-2.469479
190pxyl_776,300.0,-0.636971384,-0.70585024
148chlo_615,313.15,-0.91556113,-0.9240551
081hexa_332,313.15,-3.583846041,-3.7352962
024chlo_95,323.15,0.712500834,0.6064098
0022pro,298.0,1.27,0.91794705
025meth_96,323.15,-3.783713776,-4.034448
063octa_255,353.25,-1.742059368,-1.8195598
198isoq_797,337.15,-4.747460826,-4.847785
222meth_906,333.25,-3.021256603,-2.9346147
190pxyl_776,303.0,-0.581591751,-0.6334845
259prop_1021,293.25,-2.39951135,-2.3278573
213octa_875,283.15,-4.564810381,-4.546589
095pent_387,293.15,-3.43532385,-3.134836
056buta_230,283.19,-5.059753233,-5.0621586
252phen_995,291.0,-3.938954943,-3.840001
0081dim,298.0,-2.89,-2.6188757
062hexa_251,283.15,-5.511331708,-5.5933595
148chlo_615,274.15,-1.584547932,-1.5340201
112bisc_456,333.85,-2.773181569,-2.42068
224benz_919,298.0,-4.137804958,-3.8188586
0579pyy_chloroform,298.0,-5.5,-4.6286793
161diet_661,373.15,-1.948106223,-2.1809685
230bisc_941,333.75,-3.774239565,-3.8082628
181diis_741,313.15,-2.561422465,-2.578314
119dime_489,333.15,-2.775130333,-2.9170864
004isob_15,323.15,-2.916520033,-2.5287328
0095eth_carbontet,298.0,-4.4,-3.7620308
065chlo_267,303.15,-0.97198327,-0.7961112
025meth_96,343.45,-3.32954872,-3.5468395
029pent_116,298.0,-4.219527138,-4.2396336
182trim_748,288.0,-0.883190212,-0.7545562
