Mol,Temp,y,y_pred
0440pho,298.0,-7.28,-7.6665573
060dibr_238,288.15,-2.224435774,-2.196688
n007_chloroform,298.0,-8.56,-8.02646
048urea_201,334.91,-13.08113863,-13.003665
008cycl_28,353.35,-3.934467238,-3.986165
030meth_125,284.65,-3.339137182,-3.291884
177trie_722,303.15,-2.796893599,-3.0382288
030meth_125,288.05,-3.260436849,-3.2413898
229ethe_940,338.15,1.895776274,1.7082617
193meth_779,298.15,2.52116178,2.189448
056buta_230,300.19,-4.514280213,-4.715274
229ethe_940,328.05,1.773009867,1.5555241
250nitr_991,303.15,-10.55175291,-10.339494
120dibr_490,283.15,-2.278912385,-2.357356
011pent_43,283.15,-5.105141665,-5.229458
169tric_679,283.15,-2.288450104,-2.4398952
013hept_55,333.15,-2.572901463,-3.054195
072meth_293,287.85,1.87719547,1.7825444
268meth_1075,343.15,-2.812292368,-3.1979837
257dime_1010,308.15,-1.676256568,-1.7311617
173buty_702,363.65,-0.960182773,-1.1424127
030meth_125,274.15,-3.602269286,-3.5816894
177trie_722,313.15,-2.375372389,-2.667684
051buty_215,302.85,-2.259785297,-2.501747
012prop_53,373.15,-3.028483606,-3.3317142
045meth_187,293.15,0.658894474,0.55608463
0055ocr_chloroform,298.0,-7.55,-6.806218
095pent_387,292.45,-3.516049059,-3.6234784
267octa_1065,302.85,-3.138034633,-3.4007611
263isob_1051,353.15,-2.833880034,-3.0074785
203pent_817,323.15,-3.545741211,-3.8286235
038diis_151,282.85,-1.789415695,-2.0629904
015quin_71,274.15,-4.285572751,-4.712247
0127pro,298.0,-3.85,-3.9410856
test1027,298.0,-5.7,-5.7575912
270dime_1079,313.95,-2.459788138,-2.6131608
088tolu_370,293.0,-0.943405691,-0.9525081
097trim_399,308.0,-0.523649602,-0.45879006
024chlo_95,333.15,0.905354568,0.6956599
237nbut_954,333.14,0.492737811,0.28093958
004isob_15,293.15,-3.487970028,-3.5227869
061cycl_241,293.15,-5.75892863,-5.8006887
0144thi_carbontet,298.0,-5.66,-5.3535833
144morp_597,343.15,-5.854918894,-6.071018
142meth_590,283.0,-3.116532207,-3.2851686
040dime_157,298.15,2.361994571,2.1010888
123dibu_505,313.15,-2.61353287,-3.0360565
008cycl_28,313.25,-4.684635521,-4.7692204
249cycl_989,318.35,1.48783732,1.5283272
017etha_82,298.51,-6.845807778,-6.7663345
test0016,298.0,-3.82,-4.2463207
194pent_782,313.15,-1.077625388,-1.1618309
n017,298.0,-8.58,-9.150766
272prop_1085,343.15,-0.257031456,-0.46079707
243meth_971,273.15,-5.47314155,-5.785349
244dich_977,303.25,-1.907184267,-2.1239803
088tolu_370,277.5,-1.408874995,-1.2847689
093pyrr_383,343.15,-4.208774387,-4.521446
131hept_553,363.65,-1.341180677,-1.4354463
076meth_314,273.15,-7.308180089,-7.402977
062hexa_251,323.15,-4.038347997,-4.2575397
102hexa_410,373.15,-1.86022859,-2.224307
143dich_594,279.15,-2.217488324,-2.2723222
080dich_331,353.15,-0.035418859,0.011063337
173buty_702,298.15,-2.634518571,-2.9329393
164meth_670,273.15,-4.092715983,-3.9127502
193meth_779,328.85,3.373195929,3.0497735
