Mol,Temp,y,y_pred
177trie_722,323.15,-1.988027924,-1.9046772
221isop_900,282.15,-3.060663226,-2.5967617
043hexa_167,318.15,-5.601474611,-5.1166525
0046eth,298.0,-9.3,-8.493026
162phen_665,348.15,-5.252259092,-4.8940377
230bisc_941,304.15,-4.591782251,-4.050083
143dich_594,275.15,-2.332039623,-1.9261003
134brom_571,313.15,-1.118923131,-0.95530593
164meth_670,333.85,-2.476229473,-1.9729491
271isob_1080,293.95,-2.292893036,-2.1549897
186fluo_754,273.15,-0.603454976,-0.6563747
204meth_822,303.95,-2.869240049,-2.3058062
248tric_988,293.15,-2.761510798,-2.1612587
0039mxy_chloroform,298.0,-5.86,-4.777644
0050met_carbontet,298.0,-3.4,-2.60479
126nitr_529,343.15,-2.74771595,-2.5089078
197trif_794,333.15,-3.535379457,-3.4857993
0125dim_chloroform,298.0,-7.74,-6.0336967
047prop_200,311.15,1.376625637,1.2695627
0162tri,298.0,-1.07,-0.71315444
268meth_1075,293.15,-4.402670138,-4.1721945
267octa_1065,313.55,-2.769949301,-2.344101
060dibr_238,343.15,-1.384682086,-1.4312679
0058hep,298.0,-4.24,-4.033657
test1027,298.0,-5.7,-4.9776044
060dibr_238,313.15,-1.76478814,-1.5057272
240meth_959,313.25,-4.499544471,-4.6863275
067anil_274,369.85,-5.145716509,-4.9144716
061cycl_241,343.45,-4.052893482,-3.9077325
150chlo_617,286.05,-0.367199386,-0.18400145
055nitr_229,323.15,-9.13866045,-7.856905
162phen_665,363.15,-5.045283357,-4.6268177
175tetr_718,323.65,2.702111671,1.5613918
019dich_90,347.65,1.152323078,0.9136145
228dime_933,282.75,-6.878928577,-6.527582
262cycl_1049,323.15,-4.778200493,-4.087654
107meth_432,333.15,-4.856136861,-4.528009
262cycl_1049,313.35,-4.954236057,-4.2219024
186fluo_754,293.15,-0.290147175,-0.5238811
249cycl_989,298.0,1.171694148,0.99018
0110but,298.0,-4.29,-4.1241045
147hydr_614,363.15,-8.50154482,-7.4565115
070prop_277,307.15,-2.34936768,-2.2276149
0149mor,298.0,-7.17,-6.577879
165chlo_671,338.15,0.673236202,0.48552513
122pipe_500,283.15,-8.100586072,-7.3057632
238form_957,308.15,-6.450888148,-5.797057
129naph_551,282.4,-2.818858247,-2.5220091
test2019,298.0,-10.78,-9.883225
n014,298.0,-3.58,-3.0092025
0025buta,298.0,1.38,0.9870026
0047pro_chloroform,298.0,-4.41,-3.6211028
033diet_133,283.15,-2.367623691,-2.1491694
265dime_1062,273.15,-5.53352368,-5.035326
0146met,298.0,-6.77,-6.071691
0024met,298.0,1.16,0.6858082
113brom_466,313.15,-0.57136988,-0.6747923
170meth_681,284.0,-2.769478834,-2.4433558
205hept_828,372.25,4.739019976,4.2545223
229ethe_940,298.15,1.318847907,1.1131253
160nndi_659,283.15,-3.818388899,-3.7139883
186fluo_754,293.34,-0.27622215,-0.52212334
255cycl_1006,298.15,0.775682315,0.57892394
035oxyl_138,303.0,-0.828547134,-0.51869833
023hexa_94,303.71,-0.164214117,0.086675644
179cycl_732,288.35,-0.092550446,0.015117645
n007_chloroform,298.0,-8.56,-7.355593
214acry_885,332.15,-2.866081183,-2.5025256
019dich_90,328.15,0.868055826,0.6129103
033diet_133,345.15,-0.849298323,-0.8142296
065chlo_267,273.15,-1.746759864,-1.0787189
0099but_chloroform,298.0,-6.71,-5.3815684
0094met_carbontet,298.0,-4.43,-3.3805065
150chlo_617,291.15,-0.220246078,-0.08844471
077meth_318,282.95,-4.722774068,-4.426364
test4001_chloroform,298.0,-6.6,-4.851151
0048pro_carbontet,298.0,-3.15,-2.6963005
0097pro_carbontet,298.0,-5.03,-4.2138453
087meth_361,282.85,-5.457436485,-5.491872
092meth_382,303.15,-4.488770315,-4.3733916
053tetr_227,343.15,-0.434904564,-0.29612112
0070eth,298.0,-3.5,-3.2128453
0088but,298.0,-6.36,-6.1113424
215nndi_886,343.15,-6.718430965,-6.4815254
246meth_979,273.15,-8.054872644,-7.114084
204meth_822,343.35,-1.886376918,-1.4320637
203pent_817,343.15,-3.16782083,-2.9952629
143dich_594,288.15,-2.003774234,-1.7876714
080dich_331,353.15,-0.035418859,0.31579876
267octa_1065,364.15,-1.064044008,-0.8843374
test1051,298.0,-20.3,-18.521252
192tric_778,308.15,0.018570648,0.16568899
047prop_200,305.15,1.311890157,1.1983886
228dime_933,363.65,-5.301264309,-4.702635
109ethy_443,303.0,1.93,1.6264031
047prop_200,323.15,1.602838206,1.4280102
198isoq_797,329.15,-4.910579218,-4.610385
220tric_899,278.15,-1.104736165,-1.2905533
203pent_817,373.15,-2.711906835,-2.360188
0035ben_chloroform,298.0,-4.64,-4.3467183
141dich_589,293.15,-1.39892403,-1.044261
011pent_43,273.15,-5.504508862,-5.216626
211pent_864,273.15,-3.392297136,-2.9286861
177trie_722,313.15,-2.375372389,-2.21805
115nmet_477,273.15,-4.977953957,-4.37242
061cycl_241,293.15,-5.75892863,-5.5362267
050meth_212,322.95,-3.329901872,-2.950316
