Mol,Temp,y,y_pred
261hexa_1039,363.45,-2.093479898,-2.6703584
142meth_590,323.15,-2.265767426,-2.5597806
161diet_661,363.15,-2.146594639,-2.4688582
053tetr_227,283.15,-1.749795059,-1.8336092
027oxop_109,288.0,-6.980948825,-6.9139585
196ethy_784,322.65,-1.318983517,-1.2220663
0063die,298.0,-1.76,-2.3092284
0066dim,298.0,-4.84,-4.539162
0222tri,298.0,-6.1,-6.7458115
145buty_600,343.15,-2.827577082,-3.0392656
067anil_274,369.85,-5.145716509,-5.2091355
test1047,298.0,-8.4,-9.120266
266dime_1063,293.0,2.82,2.1196084
017etha_82,298.51,-6.845807778,-6.469609
060dibr_238,353.15,-1.295387392,-1.9133052
265dime_1062,373.15,-2.687914398,-2.6520975
110meth_451,273.15,-7.233629651,-6.777925
023hexa_94,323.54,-0.029201355,0.7431741
128isop_541,363.85,-0.66773258,-0.5149226
065chlo_267,279.15,-1.576225477,-1.2625095
235acet_952,303.15,-9.667210253,-9.345253
114dipr_467,323.15,-0.462276033,-0.8215561
034dibr_137,303.15,-1.699905893,-1.7080529
232meth_949,283.15,-6.386075523,-6.483729
091buta_380,283.15,-3.437011306,-3.4046168
181diis_741,323.15,-2.166574252,-2.2416468
0086eth,298.0,-6.7,-6.547973
025meth_96,302.99,-4.298320895,-4.6392183
055nitr_229,353.15,-8.705086159,-8.782631
243meth_971,353.25,-3.03919684,-3.45397
194pent_782,303.15,-1.355993904,-1.3775897
112bisc_456,293.15,-3.618224597,-3.1423583
021benz_92,313.15,-6.278127244,-6.402883
250nitr_991,283.15,-10.95589681,-10.9432125
0197bro,298.0,1.79,2.5390067
058phen_233,313.15,-5.930649216,-6.0763483
232meth_949,373.15,-4.692958715,-4.808982
189nmet_775,373.15,-5.245811542,-5.3405194
175tetr_718,282.55,0.522260063,-0.21933687
261hexa_1039,343.35,-2.542287053,-2.9636312
245pyri_978,273.15,-5.357565589,-5.5716777
187diet_755,282.65,-6.061434923,-6.5175476
098dime_400,363.15,-4.960762711,-5.075906
011pent_43,298.15,-4.533571514,-4.5853143
n008,298.0,-10.9,-11.125465
151tetr_627,353.15,1.180061277,0.7420957
154meth_632,302.85,-2.602390349,-2.6711488
218tetr_891,323.15,-4.237726559,-4.1754727
103brom_414,293.15,-0.595164781,-0.85776734
172pent_692,353.25,-1.001288754,-0.9649019
197trif_794,363.15,-3.046879781,-2.9967177
194pent_782,333.15,-0.606020225,-0.50243247
139dich_584,298.15,-4.19630428,-4.1254253
234brom_951,313.15,-1.156333491,-1.0528606
144morp_597,323.15,-6.413058754,-6.2700534
195meth_783,323.15,-4.30888643,-4.461829
231ally_947,323.15,-3.315733183,-3.2719083
035oxyl_138,343.0,-0.006255404,-0.08265519
test1020,298.0,-14.0,-14.401991
100tetr_405,373.15,3.092499701,3.4112697
056buta_230,313.19,-4.122372774,-4.352107
145buty_600,313.15,-3.355056413,-3.572572
224benz_919,343.15,-3.306900147,-3.3255062
0441pho,298.0,-7.62,-8.017406
0002eth,298.0,1.83,1.6240845
0071proa,298.0,-3.44,-3.5913408
123dibu_505,273.15,-4.669116711,-4.377424
114dipr_467,283.15,-1.754240125,-1.8094466
177trie_722,293.15,-3.253719342,-3.3906212
n017_carbontet,298.0,-3.14,-1.8454381
195meth_783,363.15,-3.562823628,-3.6408496
106pent_428,293.15,2.184007551,1.7282891
025meth_96,372.19,-2.916797706,-3.0613174
093pyrr_383,303.15,-5.317874171,-5.3870955
224benz_919,288.0,-4.346122766,-4.476532
156ethy_639,312.65,-2.349654081,-2.2127104
238form_957,318.15,-6.29056192,-6.0239305
006hydr_26,323.15,-9.675627189,-9.728236
162phen_665,291.45,-6.278593872,-6.4640574
147hydr_614,343.15,-8.771607399,-8.783585
199diet_798,273.15,-7.431579813,-7.254743
087meth_361,353.65,-3.252396872,-3.6897426
088tolu_370,285.1,-1.171220457,-0.9660466
0150mhy,298.0,-9.51,-9.66147
025meth_96,353.65,-3.151397358,-3.5215995
051buty_215,313.05,-1.955185822,-1.8117125
267octa_1065,302.85,-3.138034633,-3.4596944
056buta_230,353.19,-3.253097234,-3.5898976
154meth_632,273.15,-3.489779943,-3.4009573
042cycl_160,293.15,-5.773445261,-6.2268023
023hexa_94,313.74,-0.067567334,0.6086459
177trie_722,363.15,-0.760178797,-1.1632829
037hept_141,293.65,-4.106557361,-4.4395494
225ethe_920,297.15,-1.370730013,-1.4811031
243meth_971,303.75,-4.393918625,-4.686454
092meth_382,343.15,-3.550560615,-3.6114519
0144thi_carbontet,298.0,-5.66,-5.3918676
138isob_577,343.25,-1.253978922,-1.0259893
162phen_665,363.15,-5.045283357,-5.3366394
